d_footforce_dt,Environment
-2902.350024586585,Corridor
364.3838928663733,Corridor
1863.9790609634854,Corridor
-333.9669515490924,Corridor
1781.654986125181,Corridor
-1773.1659596311374,Corridor
-4191.926255005111,Corridor
125.231746662079,Corridor
3100.140784427679,Corridor
-349.54704262019976,Corridor
-139.08330105551073,Corridor
614.8481719830265,Corridor
-1476.6593000717337,Corridor
1115.3197451686983,Corridor
134.4069888634833,Corridor
1419.793013995674,Corridor
547.1310934262314,Corridor
-3785.4174636989483,Corridor
3432.5440085553337,Corridor
-654.7928775406499,Corridor
-721.2785038035933,Corridor
2395.762807134347,Corridor
-3599.9062714276174,Corridor
-185.99488599992924,Corridor
3242.0531156154516,Corridor
-1739.4881768189034,Corridor
-928.3471114013495,Corridor
3502.6214469406978,Corridor
-3880.1476734160246,Corridor
257.46802172214785,Corridor
3110.0486345994136,Corridor
-1871.174903028281,Corridor
1773.3284526007494,Corridor
-2175.4715486075975,Corridor
-1417.296288604545,Corridor
3740.7883723660757,Corridor
-2831.1418714797665,Corridor
104.48210707629973,Corridor
4001.015510404524,Corridor
-3976.4435863698245,Corridor
763.9722617038614,Corridor
2815.2172761915767,Corridor
-4335.286945657083,Corridor
1313.6632501758227,Corridor
1238.9926925506911,Corridor
-3613.802514106258,Corridor
2828.259423311608,Corridor
249.08482527652652,Corridor
-2208.818650271175,Corridor
2646.478390650286,Corridor
-1194.0692169691529,Corridor
-1609.9543300282105,Corridor
3558.405593977441,Corridor
-1153.32399293032,Corridor
-703.5678456977652,Corridor
2058.311626237332,Corridor
-1572.5099288675824,Corridor
-1538.3226688740488,Corridor
141.8169186254842,Corridor
1321.7287707848639,Corridor
-64.48903279098228,Corridor
-2539.9114888241184,Corridor
2795.453404935749,Corridor
725.6174579072593,Corridor
-3610.398481959386,Corridor
3285.911031981536,Corridor
-337.48312837841456,Corridor
-2624.8625599751354,Corridor
3068.5551848874734,Corridor
-876.8912845661795,Corridor
-2418.40453791283,Corridor
4201.064798573386,Corridor
-1464.4666272308646,Corridor
-1287.2264913114443,Corridor
3313.2989942513877,Corridor
-2671.2394276518053,Corridor
1364.4992221334865,Corridor
-1297.37396908297,Corridor
-1421.1981819290406,Corridor
3605.402395794675,Corridor
-1664.6233059106178,Corridor
-4439.805635141519,Corridor
3028.7362926423534,Corridor
