angular_v_mag,Environment
0.3516099526660508,Corridor
0.12202557412690175,Corridor
0.18407557450286552,Corridor
0.13000621891186584,Corridor
0.13100202968274957,Corridor
0.2770177361596185,Corridor
0.11453857125876858,Corridor
0.06113143919457483,Corridor
0.11460400298855182,Corridor
0.15945804765153748,Corridor
0.29613595317326796,Corridor
0.1223663183723364,Corridor
0.048758605948078536,Corridor
0.45279265570789684,Corridor
1.02604073081981,Corridor
0.5595245113743363,Corridor
0.15116201600537751,Corridor
0.1246584517608012,Corridor
0.27329172958448633,Corridor
0.09638486651440675,Corridor
0.12179387587231144,Corridor
0.2767162729888505,Corridor
0.1440984633673796,Corridor
0.21561007724362047,Corridor
0.6460108455482771,Corridor
0.901929393543641,Corridor
0.32595416483034856,Corridor
0.22022021988284818,Corridor
0.09304670986601296,Corridor
0.1530899437259025,Corridor
0.1468083540534734,Corridor
0.13989014892750667,Corridor
0.1768666973004528,Corridor
0.1271470117297296,Corridor
0.11224323738065468,Corridor
0.37541712716278675,Corridor
0.29868694947051166,Corridor
0.08729281029958885,Corridor
0.20848372487273434,Corridor
0.1739789003316494,Corridor
0.14652565900636652,Corridor
0.19498160578600737,Corridor
0.12502247515802908,Corridor
0.23528778967262115,Corridor
0.15354792614314786,Corridor
0.17737598098674462,Corridor
0.21885325938036654,Corridor
0.2722373109707962,Corridor
0.06968370785915458,Corridor
0.03865153691640219,Corridor
0.09497779958495567,Corridor
0.1243395981737113,Corridor
0.26526997893655435,Corridor
0.044787501615964245,Corridor
0.0962610509448136,Corridor
0.18597325077534413,Corridor
0.18614609100255908,Corridor
0.18204238006837856,Corridor
0.16163651944409096,Corridor
0.20718969682578328,Corridor
0.12281265044127171,Corridor
0.1460911900095088,Corridor
0.22082017367465406,Corridor
0.2579364932749144,Corridor
0.16056403561819188,Corridor
0.293997209320973,Corridor
0.3704366168841304,Corridor
0.1127200809128524,Corridor
0.2098896255177945,Corridor
0.1341261677824279,Corridor
0.214359917212547,Corridor
0.10422999575563648,Corridor
0.09375178984296781,Corridor
0.22167603216407947,Corridor
0.1476331964436183,Corridor
0.11823679357949458,Corridor
0.37253797183352994,Corridor
0.2064827340917395,Corridor
0.10062674996739188,Corridor
0.1506941303900056,Corridor
0.14245440586026112,Corridor
0.12768422597554638,Corridor
0.24452405293180954,Corridor
0.13621485598219454,Corridor
0.1648095482925974,Corridor
0.18958563858217214,Corridor
0.2461977558159497,Corridor
0.15286130887340327,Corridor
0.26768966807370426,Corridor
0.16750195667812362,Corridor
0.22275039799291044,Corridor
0.02560755056619043,Corridor
0.11204454408403829,Corridor
0.19163414923559421,Corridor
0.10850446129652919,Corridor
0.2387860921366443,Corridor
0.09951784191518674,Corridor
0.21523815405866148,Corridor
0.14185940441281997,Corridor
0.1685210642701974,Corridor
0.11991556608190562,Corridor
0.11057295198716488,Corridor
0.09565028431473685,Corridor
0.16722266986258172,Corridor
0.19556403013235846,Corridor
0.12271847031722648,Corridor
0.18020613261151353,Corridor
0.125319499684512,Corridor
0.3312666840995937,Corridor
0.2984616860413912,Corridor
0.1686252462535192,Corridor
0.1099720728014617,Corridor
0.16741941332563556,Corridor
0.10796334780933758,Corridor
0.3837116062165699,Corridor
0.05665687204293931,Corridor
0.20268806348919516,Corridor
0.10968461679287572,Corridor
0.23384533866211657,Corridor
0.039448895624592584,Corridor
0.0857123481944113,Corridor
0.1527649247111391,Corridor
0.39388717713832727,Corridor
0.7260880479349595,Corridor
1.6554057256745245,Corridor
1.5603045455314453,Corridor
0.45540514770691826,Corridor
0.23840523358089272,Corridor
0.05474709037574515,Corridor
0.04691187994325095,Corridor
0.9686359130121912,Corridor
2.175592739135992,Corridor
1.8755058278517713,Corridor
0.7208356458583323,Corridor
0.2699589533558773,Corridor
0.049911632972684854,Corridor
0.3189082437825804,Corridor
1.4187576726884297,Corridor
1.6758951705739227,Corridor
0.3741057950379819,Corridor
0.2568907356912664,Corridor
0.17702481451480195,Corridor
0.04580320462587831,Corridor
0.10290414849266279,Corridor
0.14431299067305112,Corridor
0.4054367227779077,Corridor
0.14451868549361196,Corridor
0.055328908768452575,Corridor
0.31305490681668036,Corridor
0.057438165090817575,Corridor
0.1551782023416947,Corridor
0.08078292033592051,Corridor
0.03583586318201363,Corridor
0.13515379457625304,Corridor
0.09759436830391385,Corridor
0.08991875617667348,Corridor
0.24813854024113233,Corridor
0.09917969127800302,Corridor
0.058242293541720995,Corridor
0.05684687478656928,Corridor
0.17236243625860012,Corridor
0.40274597745477225,Corridor
0.1441786250211868,Corridor
0.06254591319183017,Corridor
0.19885775113130488,Corridor
0.17178377263583408,Corridor
0.19152098205940946,Corridor
0.8032613769888354,Corridor
0.4173042715261842,Corridor
0.21111109535029185,Corridor
0.04562000598213478,Corridor
0.19652314595947712,Corridor
0.11724741512715754,Corridor
0.11551224562357017,Corridor
0.21992535392548446,Corridor
0.14903297472791072,Corridor
0.1706339946933204,Corridor
0.2464308500269397,Corridor
0.26073122082711936,Corridor
0.07648410089685335,Corridor
0.12659614825894186,Corridor
0.26424926434601476,Corridor
0.21128869216929247,Corridor
0.18184196728980787,Corridor
0.11198123152741081,Corridor
0.3017114491109181,Corridor
0.29775309669874134,Corridor
0.21614229312422883,Corridor
0.16745096299337875,Corridor
0.5353746280189302,Corridor
0.2649972489717771,Corridor
0.02554997043540397,Corridor
0.1428678096815728,Corridor
0.11870324297596116,Corridor
0.24135399127306764,Corridor
0.14350347605228977,Corridor
0.2611342811704546,Corridor
0.2029801850492798,Corridor
0.1549153782585828,Corridor
0.12268236628383071,Corridor
0.18889791140189996,Corridor
0.11672443672599117,Corridor
0.11978528619575954,Corridor
0.15856672058474364,Corridor
0.09692015025266904,Corridor
0.1677986961855851,Corridor
0.10415621701145049,Corridor
0.1987939766772119,Corridor
0.20242651800110087,Corridor
0.12309597451176083,Corridor
0.16629059207303332,Corridor
0.3302884945997968,Corridor
0.07998415785641509,Corridor
0.22511784538992052,Corridor
0.17720935521580103,Corridor
0.17112195069014374,Corridor
0.12925219444079047,Corridor
0.1642038717547489,Corridor
0.29509754758094814,Corridor
0.2241729080977454,Corridor
0.19793055425830558,Corridor
0.18050712099526695,Corridor
0.2407187056503916,Corridor
0.057518133349405594,Corridor
0.12880294770307107,Corridor
0.14779784162158782,Corridor
0.09945755915464732,Corridor
0.20586108206081616,Corridor
0.10137703505276732,Corridor
0.22669328655441032,Corridor
0.19942409389203725,Corridor
0.1830260223660567,Corridor
0.12191700065491273,Corridor
0.34290096223091876,Corridor
0.1293991733513008,Corridor
0.15118691781037094,Corridor
0.12767889800589602,Corridor
0.11140284926787182,Corridor
0.2539335778249108,Corridor
0.13226923103658703,Corridor
0.104661954458581,Corridor
0.19078962592279483,Corridor
0.134272466611738,Corridor
0.14647846128697561,Corridor
0.1898113662033967,Corridor
0.09845454985931343,Corridor
0.06473156980948272,Corridor
0.23763092585982992,Corridor
0.20126631486167773,Corridor
0.16404334805032428,Corridor
0.13946233103013814,Corridor
0.15527398305820533,Corridor
0.31720019453928466,Corridor
0.19674863202828183,Corridor
0.11676795305647791,Corridor
0.17332695176746188,Corridor
0.10535381516110391,Corridor
0.051242000780609455,Corridor
0.056239014091643565,Corridor
0.16332602471878127,Corridor
0.2629755214155113,Corridor
0.11639537585527211,Corridor
0.16023881014351682,Corridor
0.1896552273554304,Corridor
0.19555646067834234,Corridor
0.12151856707927404,Corridor
0.18684972672444486,Corridor
0.16333955636342343,Corridor
0.0438317439306269,Corridor
0.0900147128918371,Corridor
0.14755126469468208,Corridor
0.21252262245756812,Corridor
0.08435807634345757,Corridor
0.08359364160060158,Corridor
0.294141317785108,Corridor
0.07285866708223612,Corridor
0.15888008494773695,Corridor
0.286095209568423,Corridor
0.22334395539167828,Corridor
0.0985377234667004,Corridor
0.10107399551813424,Corridor
0.15787499727632587,Corridor
0.08911481758383402,Corridor
0.23305547777181726,Corridor
0.09367365180473883,Corridor
0.1814098139026708,Corridor
0.10916985618127406,Corridor
0.2605697406917585,Corridor
0.1731195775127119,Corridor
0.2325235512308376,Corridor
0.16062684772008085,Corridor
0.11446366920556016,Corridor
0.09570143849493583,Corridor
0.12145783541624623,Corridor
0.1233115458119394,Corridor
0.13836973846526576,Corridor
0.14331700456722515,Corridor
0.16345888029825623,Corridor
0.10144521934329771,Corridor
0.27730233047884745,Corridor
0.36809549858665724,Corridor
0.25694763826499745,Corridor
0.23288472560689757,Corridor
0.20966510287122153,Corridor
0.048388803425999376,Corridor
0.12061382177843444,Corridor
0.1625590376601679,Corridor
0.07731490291011218,Corridor
0.049070618469711565,Corridor
0.5417390818567164,Corridor
1.3777732040119814,Corridor
1.7069971909582162,Corridor
2.1958543979773006,Corridor
0.9326459774008544,Corridor
0.2650219590805464,Corridor
0.18581234997286913,Corridor
0.1083403393247404,Corridor
0.17282001192353091,Corridor
0.2420645398901903,Corridor
0.19365295224705473,Corridor
0.20863591930681577,Corridor
0.27860993745378043,Corridor
0.3020597694496909,Corridor
0.4998624810605418,Corridor
0.8758304874169401,Corridor
0.17205033741611975,Corridor
0.12850716072456764,Corridor
0.1587206011582635,Corridor
0.14601671147170261,Corridor
0.06843939877731295,Corridor
0.2751986651153854,Corridor
0.12126090940204091,Corridor
0.07439154220366796,Corridor
0.1838716745178555,Corridor
0.07354395709369978,Corridor
0.23971384789335812,Corridor
0.16604786607734376,Corridor
0.1625994654860823,Corridor
0.2640046426874138,Corridor
0.06630804506894279,Corridor
0.21755857971592368,Corridor
0.25727675687088386,Corridor
0.09284660489754056,Corridor
0.09984591873226414,Corridor
0.19163811245584758,Corridor
0.13331741584748033,Corridor
0.3180836025058349,Corridor
0.03503398694482269,Corridor
0.1425687243276379,Corridor
0.3892380855431416,Corridor
0.2323797466260775,Corridor
0.09580075534149024,Corridor
0.08391582687431594,Corridor
0.13928470120225045,Corridor
0.2288213395630748,Corridor
0.09910696859580514,Corridor
0.07734655630660037,Corridor
0.2168677724657353,Corridor
0.1774547821876016,Corridor
0.12304970550553845,Corridor
0.2142209543650899,Corridor
0.13259159011826482,Corridor
0.1855356679482409,Corridor
0.12678779320186942,Corridor
0.061624818458149794,Corridor
0.05276883398370825,Corridor
0.26171596050634754,Corridor
0.14609929341499236,Corridor
0.09896783740690995,Corridor
0.062281858610674874,Corridor
0.13449869703829886,Corridor
0.362548162914943,Corridor
0.1988670775593595,Corridor
0.16753487468882441,Corridor
0.14494785349911266,Corridor
0.1777639583970835,Corridor
0.2367842563392381,Corridor
0.1715186289336674,Corridor
0.13553542300840618,Corridor
0.20126966863593676,Corridor
0.1846617546245022,Corridor
0.07224331820313898,Corridor
0.2781208771200028,Corridor
0.20873091816978145,Corridor
0.152434846687003,Corridor
0.09620256513674966,Corridor
0.08951637746825965,Corridor
0.291218928901334,Corridor
0.10589666518356512,Corridor
0.10703045005978373,Corridor
0.17213935474783099,Corridor
0.7737058045949997,Corridor
1.9847992614393037,Corridor
1.87523341042362,Corridor
0.7464093920798419,Corridor
0.27300949127274093,Corridor
0.02162369193731745,Corridor
0.053255787901409786,Corridor
0.4658874735430111,Corridor
1.529784094431747,Corridor
0.7605244933107979,Corridor
0.2711275109614649,Corridor
0.08203901341563086,Corridor
0.04934109039127533,Corridor
0.10293954354377076,Corridor
0.2125605595118719,Corridor
0.38882062590768013,Corridor
0.1891290943965264,Corridor
0.0733574457791434,Corridor
0.3306511697488001,Corridor
0.26101841930791075,Corridor
0.2361626542107994,Corridor
0.20198085024895376,Corridor
0.08721137499202808,Corridor
0.10935137376366155,Corridor
0.2038970251714332,Corridor
0.09362893354620681,Corridor
0.18616106807643723,Corridor
0.1667965945378989,Corridor
0.20644982953163218,Corridor
0.32886522597819623,Corridor
0.10616778981729769,Corridor
0.19107359548090314,Corridor
0.23283971315263208,Corridor
0.14062484643191514,Corridor
0.178123257330423,Corridor
0.31235746716863383,Corridor
0.061299604168738496,Corridor
0.14467758513606202,Corridor
0.06934927179503977,Corridor
0.16804092940816512,Corridor
0.2181766237271996,Corridor
0.13492903552608684,Corridor
0.12511723776522576,Corridor
0.1191272529860394,Corridor
0.08840244658379091,Corridor
0.1424969294862162,Corridor
0.5315198659636362,Corridor
0.40823163243555816,Corridor
0.13466696241097742,Corridor
0.16363585520627807,Corridor
0.18895195000711054,Corridor
0.12636888517352549,Corridor
0.15734646879416211,Corridor
0.1257546945552049,Corridor
0.2779110135200106,Corridor
0.17485269228344744,Corridor
0.3361993849189645,Corridor
0.2268397827763034,Corridor
0.09105893864964512,Corridor
0.10321772532666158,Corridor
0.21410873395751506,Corridor
0.16170012800836042,Corridor
0.2981798915873601,Corridor
0.05556601244501897,Corridor
0.146833263500646,Corridor
0.277916122175379,Corridor
0.1826485458387227,Corridor
0.13930958362582213,Corridor
0.11258831282597949,Corridor
0.14640529105684727,Corridor
0.16314042006087864,Corridor
0.13054809140696286,Corridor
0.22453032388040634,Corridor
0.1916952685408792,Corridor
0.1710266175758614,Corridor
0.13842240854717153,Corridor
0.2734551298568009,Corridor
0.09259100410407098,Corridor
0.11664085519662483,Corridor
0.21739200617548013,Corridor
0.16279345221476202,Corridor
0.1949603274219919,Corridor
0.1465116084605232,Corridor
0.15937270996001798,Corridor
0.3746743185020816,Corridor
0.20257810201275453,Corridor
0.3161851012380084,Corridor
0.2748213903920138,Corridor
0.09580375172716432,Corridor
0.19271344129561901,Corridor
0.1472957265335289,Corridor
0.18723144052599702,Corridor
0.10637747874902827,Corridor
0.258212610319887,Corridor
0.055362408099811,Corridor
0.31762839942177706,Corridor
0.2968566485329903,Corridor
0.0981816054156794,Corridor
0.23206494918879816,Corridor
0.21658356373695373,Corridor
0.15309530868383972,Corridor
0.06806128151893684,Corridor
0.08490811808655245,Corridor
0.16789123244603932,Corridor
0.1929314097321895,Corridor
0.10335946495604569,Corridor
0.13899131525386801,Corridor
0.20124982590611087,Corridor
0.1523224812299209,Corridor
0.18761110998285782,Corridor
0.2680183022575137,Corridor
0.07698463177387989,Corridor
0.1199302181827408,Corridor
0.12911857586269102,Corridor
0.07901161414203582,Corridor
0.19505328351547938,Corridor
0.13727179204500095,Corridor
0.04592753671010004,Corridor
0.25471623485361206,Corridor
0.10562128888713632,Corridor
0.21499315449820677,Corridor
0.11737921012257654,Corridor
0.12570084583645363,Corridor
0.04064998239851985,Corridor
0.13889329824005195,Corridor
0.18978886394720274,Corridor
0.10889627061552762,Corridor
0.12677185642894392,Corridor
0.27337374670512893,Corridor
0.21482584001083382,Corridor
0.17279328061299196,Corridor
0.16837256976122922,Corridor
0.21990201411083127,Corridor
0.11121348235263524,Corridor
0.10792482206610324,Corridor
0.14073639612054903,Corridor
0.06815390781342086,Corridor
0.1784070476339427,Corridor
0.10222443376243358,Corridor
0.14477335204121677,Corridor
0.13969615427505425,Corridor
0.26608187364146596,Corridor
0.49180482224784405,Corridor
0.41972325796453086,Corridor
0.089899955600657,Corridor
0.09754463718728801,Corridor
0.19071256057480793,Corridor
0.09914131191385328,Corridor
0.04864808013683835,Corridor
0.09641547090068014,Corridor
0.1440774571126233,Corridor
0.12769634860872112,Corridor
0.10393610719687475,Corridor
0.09654113683295863,Corridor
0.2760157864115023,Corridor
0.124458907120783,Corridor
0.2562433750705375,Corridor
0.2907395798789861,Corridor
0.19014731395160425,Corridor
0.10766260101353738,Corridor
0.14339233656444164,Corridor
0.05376432422722271,Corridor
0.09609675285107176,Corridor
0.20736208285713548,Corridor
0.14571650425891958,Corridor
0.23800100035945337,Corridor
0.11902772619116994,Corridor
0.22500080056590896,Corridor
0.29740803340611094,Corridor
0.15334360844195624,Corridor
0.1499622264573322,Corridor
0.1204261008753498,Corridor
0.1297600637677094,Corridor
0.1782976276913408,Corridor
0.16238718520095735,Corridor
0.10146961679837994,Corridor
0.1558529452035169,Corridor
0.1823161395312268,Corridor
0.23287734771046337,Corridor
0.30572847032548317,Corridor
0.1683332011326345,Corridor
0.1748613705877029,Corridor
0.13924615398365528,Corridor
0.06062947897690107,Corridor
0.08604585891378083,Corridor
0.2227595517036694,Corridor
0.14287192830507311,Corridor
0.10667257672902727,Corridor
0.1316002548060233,Corridor
0.13282139843037355,Corridor
0.18927948385062748,Corridor
0.10302881240201865,Corridor
0.2175471421537182,Corridor
0.20828489045538073,Corridor
0.1728506395772084,Corridor
0.24035670888629182,Corridor
0.14183775521094177,Corridor
0.125618772164672,Corridor
0.2146253991349803,Corridor
0.10694579493472282,Corridor
0.10349030988285893,Corridor
0.09466692434324643,Corridor
0.3119464040969206,Corridor
0.1359107053362598,Corridor
0.031103391728234498,Corridor
0.10864137624312284,Corridor
0.16610622770384015,Corridor
0.22653246680352454,Corridor
0.11509738478023951,Corridor
0.1305013139115469,Corridor
0.38071152821480186,Corridor
0.10516622745125714,Corridor
0.12413978766471227,Corridor
0.32873176073053867,Corridor
0.2517565575095122,Corridor
62.173389665105255,Corridor
0.2871907391351594,Corridor
0.13353685371177507,Corridor
0.12883104020153682,Corridor
0.11572312821562367,Corridor
0.2103312615368671,Corridor
0.2180058666836514,Corridor
0.16907383789149633,Corridor
0.1763509583892584,Corridor
0.3485494495288861,Corridor
0.21907777157895247,Corridor
0.06877137277239778,Corridor
0.13081433409607648,Corridor
0.2080664235655525,Corridor
0.1982004083301798,Corridor
0.10986198319751149,Corridor
0.14290266891223566,Corridor
0.2950558128737344,Corridor
0.1357567568620436,Corridor
0.1143924458556605,Corridor
0.24950068946966836,Corridor
0.12576467157357846,Corridor
0.1113428034867544,Corridor
0.07909255825449028,Corridor
0.09774480779048766,Corridor
0.12696815425924984,Corridor
0.531506163410819,Corridor
62.55168278436267,Corridor
0.18908351487395905,Corridor
0.07238120426084702,Corridor
0.07842973218085127,Corridor
0.3335179243198932,Corridor
0.15647756683703884,Corridor
0.04592060983915614,Corridor
0.24974173159486274,Corridor
0.12578308799675836,Corridor
0.05072447221016746,Corridor
0.10029097404053887,Corridor
0.18590043258768923,Corridor
0.14974861739388468,Corridor
0.15383711252961554,Corridor
0.13553247232543145,Corridor
0.3307279209061457,Corridor
0.2984713988598569,Corridor
0.1958577473488348,Corridor
62.74835424497087,Corridor
62.72530703286788,Corridor
0.12535764262764357,Corridor
0.0725013388792933,Corridor
0.16690805382332605,Corridor
0.20967028945153385,Corridor
0.2839640597212434,Corridor
0.16041465746424144,Corridor
0.27720028997250357,Corridor
0.21835906168199115,Corridor
0.10731748060330068,Corridor
0.05461971574440899,Corridor
0.17800407821170838,Corridor
0.20594611086641093,Corridor
0.12292402943725106,Corridor
0.12628213957646872,Corridor
0.2922555968542992,Corridor
0.3455321931545634,Corridor
0.22193231134433686,Corridor
0.15040857907047572,Corridor
0.12380438939880246,Corridor
0.10480460062277784,Corridor
0.19867717184411535,Corridor
0.16088994756295283,Corridor
0.11958947460880466,Corridor
0.19762759749247738,Corridor
0.12314719664633225,Corridor
0.09300113803142158,Corridor
0.33870397455148066,Corridor
0.2952669425661462,Corridor
0.055020868413720926,Corridor
0.06538810384924908,Corridor
0.18135010607385949,Corridor
0.18134849080268067,Corridor
0.13872128164189498,Corridor
0.15420287656201376,Corridor
0.24675700655697705,Corridor
0.12970639222740735,Corridor
0.151846261462999,Corridor
0.2353387983873899,Corridor
0.23060839562340288,Corridor
0.08287502786611922,Corridor
0.06583980492232776,Corridor
0.21132928380073196,Corridor
0.18892874612522562,Corridor
0.17472978604408068,Corridor
0.15977703158279802,Corridor
0.1230207249937993,Corridor
0.32815097815397426,Corridor
0.14865470763474103,Corridor
0.16729997788511586,Corridor
0.22155534554823983,Corridor
0.1845185272025561,Corridor
0.05547124376647887,Corridor
0.083913093769684,Corridor
0.21458913779378463,Corridor
0.17265222158932678,Corridor
0.13173672924181085,Corridor
0.10911555607787048,Corridor
0.2976224683794725,Corridor
0.299759249972374,Corridor
0.15167608312878525,Corridor
0.1087817021909483,Corridor
0.13700244385280205,Corridor
0.13819889559403226,Corridor
0.203680596191193,Corridor
0.12902163316668983,Corridor
0.15137675447254106,Corridor
0.2804015850642963,Corridor
0.12380446904845323,Corridor
0.11048825265199051,Corridor
0.2431490484675809,Corridor
0.1726900419706941,Corridor
0.0964989333870261,Corridor
0.14794935498057932,Corridor
0.09442901017907579,Corridor
0.15977925534949816,Corridor
0.13192395732773557,Corridor
0.13575548145032656,Corridor
0.18724552821458695,Corridor
0.13806879454996365,Corridor
0.11660174423738283,Corridor
0.16513385667522362,Corridor
0.08956143589304986,Corridor
0.1238792664907649,Corridor
0.11551149047501529,Corridor
0.1662199079154161,Corridor
0.13614253326749237,Corridor
0.11684491312316561,Corridor
0.1727218643496237,Corridor
0.1421974968634806,Corridor
0.13963448183382215,Corridor
0.2148189575967863,Corridor
0.18486770872929503,Corridor
0.18704082083462228,Corridor
0.08572121339552219,Corridor
0.11732859703878816,Corridor
0.10340248134300224,Corridor
0.128411343805755,Corridor
0.19175923386343066,Corridor
0.16291478370068208,Corridor
0.09183232485029287,Corridor
0.13606054159954015,Corridor
0.2597762609774032,Corridor
0.19729798382979005,Corridor
0.12486490549726258,Corridor
62.72552868984626,Corridor
62.7436517616438,Corridor
0.22633569514826862,Corridor
