time,total_torque,footforce,d_footforce_dt,environment
5673.6,0.08777908618737512,1181.0457230776462,3689.4635312729224,Corridor
5673.7,0.03591086280614708,1186.332162591911,-3385.073373725743,Corridor
5673.8,0.09492323866351127,838.306272565723,-425.4586546011286,Corridor
5673.9,0.024099306525280677,1028.976707981568,672.3786306535251,Corridor
5674.01,0.02326152908453702,967.0806584768408,1433.0793692074278,Corridor
5674.11,0.027682651587181178,1281.0480084680667,834.6117108189447,Corridor
5674.21,0.02988374660767967,974.27203593247,-4329.157023973538,Corridor
5674.31,0.0575979349556709,794.146711886412,2077.007824192631,Corridor
5674.41,0.0425643778334191,1212.3691681991918,3077.661744534102,Corridor
5674.51,0.054574843491308644,1216.9375497534786,-1989.1114158167893,Corridor
5674.61,0.043322487982105896,1021.0367280367539,-969.9286943201192,Corridor
5674.71,0.1318218845599028,1011.0978730353316,-85.37372183452891,Corridor
5674.81,0.059890471274202106,857.6467804405261,-3242.1673744212508,Corridor
5674.91,0.05357380695509608,574.5311131696873,107.46898180983831,Corridor
5675.01,0.08162136608044936,901.905205661881,4051.5548684945215,Corridor
5675.11,0.010021782984564916,1036.6600214149285,-2539.9516887692366,Corridor
5675.22,0.023141563555598592,760.0013157883346,1638.825043054812,Corridor
5675.32,0.009211634826820192,1274.7164390561534,3057.2012587430077,Corridor
5675.42,0.03827693090356961,1117.2300568817507,-3235.409588459126,Corridor
5675.52,0.0676419043091639,993.872074307644,1356.8413037462785,Corridor
5675.62,0.016671343392472525,1134.3011064086995,-1384.490619542202,Corridor
5675.72,0.0483858507928963,833.33666666,-653.1052151833951,Corridor
5675.82,0.07082018612986059,1060.546557205293,1741.2991246159459,Corridor
5675.92,0.024533461903547854,895.887827799887,-4173.778888593576,Corridor
5676.02,0.04316278156209565,682.6931960990969,3564.903917281156,Corridor
5676.12,0.03284383542970226,1291.6512687254249,1730.5965617208112,Corridor
5676.22,0.02016041769859187,988.076414049035,-1621.2379468512813,Corridor
5676.32,0.0476177329483064,1210.7837505291698,2164.2539687658773,Corridor
5676.43,0.035928798171094706,1098.4124908248266,-3409.1084256232075,Corridor
5676.53,0.042944460640258184,875.0439988937699,1372.7878263587706,Corridor
5676.63,0.04738373544563472,1215.1506079494839,1399.1543735271132,Corridor
5676.73,0.016339999816968005,980.8995871137881,-3712.831152886557,Corridor
5676.83,0.039930073622766855,831.3434909831194,1888.1067924342824,Corridor
5676.93,0.044683506177134596,1128.2575060685392,710.489774164202,Corridor
5677.03,0.010393410706435315,882.9076961947948,-3145.2069091199464,Corridor
5677.13,0.052102013272276815,865.9821014316635,3841.412661009383,Corridor
5677.23,0.05113673152917164,1258.3381898361029,-936.9731588498266,Corridor
5677.33,0.012219386339543406,783.6316558934479,-2600.8161325819456,Corridor
5677.43,0.07599511595075019,937.6406561151239,1847.1075534559648,Corridor
5677.54,0.021694253273698394,916.654242340044,-607.0991938248197,Corridor
5677.64,0.03765484693112114,957.0757545774525,966.8213893769746,Corridor
5677.74,0.013485310075710515,1091.6592875068668,1767.5598996875356,Corridor
5677.84,0.056124787098571764,1158.1476589796312,-1960.8160461277528,Corridor
5677.94,0.033131945105713025,845.7345919376835,-1199.5083286249633,Corridor
5678.04,0.015833106049781078,1056.0122936582711,3700.44157649721,Corridor
5678.14,0.02367731967904246,1201.2443548254453,-2946.079000673237,Corridor
5678.24,0.014557003588425332,816.9369620723498,737.5736267946124,Corridor
5678.34,0.021384636655330504,1198.2912834532344,120.54887760869812,Corridor
5678.44,0.057050061246443524,775.3702341462432,-2346.395292211886,Corridor
5678.54,0.029036028348036782,1039.6677353847238,4293.332584998352,Corridor
5678.64,0.01944583171943857,1166.6580475872097,-2947.356993484834,Corridor
5678.75,0.04170669109221414,792.434855366673,-37.899367058659664,Corridor
5678.85,0.10312485927057885,1219.8864701274458,4579.757772754798,Corridor
5678.95,0.01037804804783049,1207.008284975708,-5687.021906561184,Corridor
5679.05,0.028467314279409975,699.6070325547049,2403.0426718458016,Corridor
5679.15,0.032167796012981316,1410.4339757677421,2258.495208030822,Corridor
5679.25,0.019026416770257782,894.0167783660439,-5549.170046218361,Corridor
5679.35,0.0446197613774353,850.8096144261652,3087.4139047912636,Corridor
5679.45,0.008125075138805461,1089.3089552555784,-648.5678437301976,Corridor
5679.55,0.06325831609832473,825.2520826995834,-1347.7959685146318,Corridor
5679.65,0.06326009346310618,1007.6636343542423,3392.196769123132,Corridor
5679.75,0.030344048923173134,1160.3848499528076,-2100.135635768544,Corridor
5679.86,0.05253416738598814,803.9502321411887,-1160.3149490173844,Corridor
5679.96,0.0460069062195714,1000.3399422196436,2010.445771029943,Corridor
5680.06,0.04773466325308519,926.5473544293352,-3010.9669347293457,Corridor
5680.16,0.07005931024162745,694.2953262121242,795.2603855453515,Corridor
5680.26,0.030068913915395484,995.4632087626343,1887.6706840174093,Corridor
5680.36,0.018057308242473587,874.5643843862297,-2961.451749213694,Corridor
5680.46,0.03677186476586111,691.2054687283659,845.5746223863026,Corridor
5680.56,0.033963429020545936,865.016184819683,-385.30414579767495,Corridor
5680.66,0.06278260620134944,736.6681749607485,1888.789499591394,Corridor
5680.76,0.05229385683760216,1245.680536895395,3794.6002398060336,Corridor
