T_FR_HIP,T_FR_THIGH,T_FR_CALF,T_FL_HIP,T_FL_THIGH,T_FL_CALF,T_RR_HIP,T_RR_THIGH,T_RR_CALF,T_RL_HIP,T_RL_THIGH,T_RL_CALF,Environment
0.00078523316069838,0.006124887028683542,0.0015017199190807047,0.00078523316069838,0.006124887028683542,0.0015017199190807047,0.00078523316069838,0.006124887028683542,0.0015017199190807047,0.00078523316069838,0.006124887028683542,0.0015017199190807047,Corridor
0.0005277768931875738,0.0030435696178793092,0.0007316357975858325,0.0005277768931875738,0.0030435696178793092,0.0007316357975858325,0.0005277768931875738,0.0030435696178793092,0.0007316357975858325,0.0005277768931875738,0.0030435696178793092,0.0007316357975858325,Corridor
0.00047464456747768136,0.0038272338687683786,0.0009382729767061436,0.00047464456747768136,0.0038272338687683786,0.0009382729767061436,0.00047464456747768136,0.0038272338687683786,0.0009382729767061436,0.00047464456747768136,0.0038272338687683786,0.0009382729767061436,Corridor
0.00045959526186672853,0.003352811107191175,0.0008109789373035691,0.00045959526186672853,0.003352811107191175,0.0008109789373035691,0.00045959526186672853,0.003352811107191175,0.0008109789373035691,0.00045959526186672853,0.003352811107191175,0.0008109789373035691,Corridor
0.0011655972153120939,0.008897547376534523,0.002172214420495701,0.0011655972153120939,0.008897547376534523,0.002172214420495701,0.0011655972153120939,0.008897547376534523,0.002172214420495701,0.0011655972153120939,0.008897547376534523,0.002172214420495701,Corridor
0.0008338445870458745,0.010717555479458822,0.002632944649174802,0.0008338445870458745,0.010717555479458822,0.002632944649174802,0.0008338445870458745,0.010717555479458822,0.002632944649174802,0.0008338445870458745,0.010717555479458822,0.002632944649174802,Corridor
0.000700097907509352,0.00633619110790094,0.001539958291284387,0.000700097907509352,0.00633619110790094,0.001539958291284387,0.000700097907509352,0.00633619110790094,0.001539958291284387,0.000700097907509352,0.00633619110790094,0.001539958291284387,Corridor
0.00021980737288212644,0.0019201103111805592,0.00046572211959096485,0.00021980737288212644,0.0019201103111805592,0.00046572211959096485,0.00021980737288212644,0.0019201103111805592,0.00046572211959096485,0.00021980737288212644,0.0019201103111805592,0.00046572211959096485,Corridor
0.0016303733481277183,0.015537723010664207,0.003811746273910864,0.0016303733481277183,0.015537723010664207,0.003811746273910864,0.0016303733481277183,0.015537723010664207,0.003811746273910864,0.0016303733481277183,0.015537723010664207,0.003811746273910864,Corridor
0.0005903084830561696,0.007349757034067559,0.0018033425119964644,0.0005903084830561696,0.007349757034067559,0.0018033425119964644,0.0005903084830561696,0.007349757034067559,0.0018033425119964644,0.0005903084830561696,0.007349757034067559,0.0018033425119964644,Corridor
0.000759709852952693,0.005400095033781889,0.0013213003211801902,0.000759709852952693,0.005400095033781889,0.0013213003211801902,0.000759709852952693,0.005400095033781889,0.0013213003211801902,0.000759709852952693,0.005400095033781889,0.0013213003211801902,Corridor
0.000786430056806599,0.005489026906078777,0.0013416422583403548,0.000786430056806599,0.005489026906078777,0.0013416422583403548,0.000786430056806599,0.005489026906078777,0.0013416422583403548,0.000786430056806599,0.005489026906078777,0.0013416422583403548,Corridor
0.0002543565556106925,0.0009764066304403967,0.00021695879341723502,0.0002543565556106925,0.0009764066304403967,0.00021695879341723502,0.0002543565556106925,0.0009764066304403967,0.00021695879341723502,0.0002543565556106925,0.0009764066304403967,0.00021695879341723502,Corridor
0.00026781675060458265,0.002699208581366187,0.0006584331884991355,0.00026781675060458265,0.002699208581366187,0.0006584331884991355,0.00026781675060458265,0.002699208581366187,0.0006584331884991355,0.00026781675060458265,0.002699208581366187,0.0006584331884991355,Corridor
0.0005982238652126661,0.0035518412038987143,0.0008421517895501784,0.0005982238652126661,0.0035518412038987143,0.0008421517895501784,0.0005982238652126661,0.0035518412038987143,0.0008421517895501784,0.0005982238652126661,0.0035518412038987143,0.0008421517895501784,Corridor
0.0012426472805035797,0.010737225666477935,0.0026348982666016788,0.0012426472805035797,0.010737225666477935,0.0026348982666016788,0.0012426472805035797,0.010737225666477935,0.0026348982666016788,0.0012426472805035797,0.010737225666477935,0.0026348982666016788,Corridor
0.0009639253303478147,0.009216238796315989,0.0022578005980126207,0.0009639253303478147,0.009216238796315989,0.0022578005980126207,0.0009639253303478147,0.009216238796315989,0.0022578005980126207,0.0009639253303478147,0.009216238796315989,0.0022578005980126207,Corridor
0.0005240260657211747,0.002552750062175633,0.000595736126343819,0.0005240260657211747,0.002552750062175633,0.000595736126343819,0.0005240260657211747,0.002552750062175633,0.000595736126343819,0.0005240260657211747,0.002552750062175633,0.000595736126343819,Corridor
0.0026444154036124124,0.020484359003563483,0.005026164582253329,0.0026444154036124124,0.020484359003563483,0.005026164582253329,0.0026444154036124124,0.020484359003563483,0.005026164582253329,0.0026444154036124124,0.020484359003563483,0.005026164582253329,Corridor
0.0019092895316835687,0.02213180949915398,0.005434030258123002,0.0019092895316835687,0.02213180949915398,0.005434030258123002,0.0019092895316835687,0.02213180949915398,0.005434030258123002,0.0019092895316835687,0.02213180949915398,0.005434030258123002,Corridor
0.001256819719519267,0.010763985789496213,0.0026419880715978956,0.001256819719519267,0.010763985789496213,0.0026419880715978956,0.001256819719519267,0.010763985789496213,0.0026419880715978956,0.001256819719519267,0.010763985789496213,0.0026419880715978956,Corridor
0.0012518199125595624,0.01257565560083975,0.003088154632842853,0.0012518199125595624,0.01257565560083975,0.003088154632842853,0.0012518199125595624,0.01257565560083975,0.003088154632842853,0.0012518199125595624,0.01257565560083975,0.003088154632842853,Corridor
0.0007342850716832664,0.008017509975985833,0.001964074549065122,0.0007342850716832664,0.008017509975985833,0.001964074549065122,0.0007342850716832664,0.008017509975985833,0.001964074549065122,0.0007342850716832664,0.008017509975985833,0.001964074549065122,Corridor
0.0008489882155366419,0.007159688833602677,0.0017495368022543017,0.0008489882155366419,0.007159688833602677,0.0017495368022543017,0.0008489882155366419,0.007159688833602677,0.0017495368022543017,0.0008489882155366419,0.007159688833602677,0.0017495368022543017,Corridor
0.0001593858944138495,0.0016934294854136906,0.0004140289677514474,0.0001593858944138495,0.0016934294854136906,0.0004140289677514474,0.0001593858944138495,0.0016934294854136906,0.0004140289677514474,0.0001593858944138495,0.0016934294854136906,0.0004140289677514474,Corridor
0.0003808289824020022,0.0017227048064397173,0.0003913565480600542,0.0003808289824020022,0.0017227048064397173,0.0003913565480600542,0.0003808289824020022,0.0017227048064397173,0.0003913565480600542,0.0003808289824020022,0.0017227048064397173,0.0003913565480600542,Corridor
0.000702632054181161,0.004876179797367429,0.001192191073405048,0.000702632054181161,0.004876179797367429,0.001192191073405048,0.000702632054181161,0.004876179797367429,0.001192191073405048,0.000702632054181161,0.004876179797367429,0.001192191073405048,Corridor
0.0004575856316282091,0.003795016956699439,0.0009313729481904466,0.0004575856316282091,0.003795016956699439,0.0009313729481904466,0.0004575856316282091,0.003795016956699439,0.0009313729481904466,0.0004575856316282091,0.003795016956699439,0.0009313729481904466,Corridor
0.0003454909147790168,0.0015311545139306522,0.0003464626251121291,0.0003454909147790168,0.0015311545139306522,0.0003464626251121291,0.0003454909147790168,0.0015311545139306522,0.0003464626251121291,0.0003454909147790168,0.0015311545139306522,0.0003464626251121291,Corridor
0.0007241566293551283,0.005788316131906315,0.0014148364485437538,0.0007241566293551283,0.005788316131906315,0.0014148364485437538,0.0007241566293551283,0.005788316131906315,0.0014148364485437538,0.0007241566293551283,0.005788316131906315,0.0014148364485437538,Corridor
0.0011177260242676446,0.010217256341844597,0.002507818701236726,0.0011177260242676446,0.010217256341844597,0.002507818701236726,0.0011177260242676446,0.010217256341844597,0.002507818701236726,0.0011177260242676446,0.010217256341844597,0.002507818701236726,Corridor
0.0008629877492892569,0.00662289444148299,0.0016176067135475346,0.0008629877492892569,0.00662289444148299,0.0016176067135475346,0.0008629877492892569,0.00662289444148299,0.0016176067135475346,0.0008629877492892569,0.00662289444148299,0.0016176067135475346,Corridor
0.0008318484576324914,0.006102701154432551,0.0014895586136763916,0.0008318484576324914,0.006102701154432551,0.0014895586136763916,0.0008318484576324914,0.006102701154432551,0.0014895586136763916,0.0008318484576324914,0.006102701154432551,0.0014895586136763916,Corridor
0.0012567182260097725,0.013079032776647953,0.003209504659155107,0.0012567182260097725,0.013079032776647953,0.003209504659155107,0.0012567182260097725,0.013079032776647953,0.003209504659155107,0.0012567182260097725,0.013079032776647953,0.003209504659155107,Corridor
0.0013735174696603723,0.014194317428936246,0.003480613197796102,0.0013735174696603723,0.014194317428936246,0.003480613197796102,0.0013735174696603723,0.014194317428936246,0.003480613197796102,0.0013735174696603723,0.014194317428936246,0.003480613197796102,Corridor
0.0010495375565369172,0.007587970960240797,0.001861206696722365,0.0010495375565369172,0.007587970960240797,0.001861206696722365,0.0010495375565369172,0.007587970960240797,0.001861206696722365,0.0010495375565369172,0.007587970960240797,0.001861206696722365,Corridor
0.0010490798272718247,0.009715429081685762,0.0023825912900864513,0.0010490798272718247,0.009715429081685762,0.0023825912900864513,0.0010490798272718247,0.009715429081685762,0.0023825912900864513,0.0010490798272718247,0.009715429081685762,0.0023825912900864513,Corridor
0.00036498414333730394,0.004237980929532678,0.0010381355091742647,0.00036498414333730394,0.004237980929532678,0.0010381355091742647,0.00036498414333730394,0.004237980929532678,0.0010381355091742647,0.00036498414333730394,0.004237980929532678,0.0010381355091742647,Corridor
0.0002288007061724396,0.0018834070806835002,0.0004622138843514134,0.0002288007061724396,0.0018834070806835002,0.0004622138843514134,0.0002288007061724396,0.0018834070806835002,0.0004622138843514134,0.0002288007061724396,0.0018834070806835002,0.0004622138843514134,Corridor
0.001227705907178973,0.008815178124544392,0.0021604025153573727,0.001227705907178973,0.008815178124544392,0.0021604025153573727,0.001227705907178973,0.008815178124544392,0.0021604025153573727,0.001227705907178973,0.008815178124544392,0.0021604025153573727,Corridor
0.0009360707552493803,0.006561082748376723,0.0016039857872578573,0.0009360707552493803,0.006561082748376723,0.0016039857872578573,0.0009360707552493803,0.006561082748376723,0.0016039857872578573,0.0009360707552493803,0.006561082748376723,0.0016039857872578573,Corridor
0.0017570665265878493,0.01364961003403292,0.00334925366097379,0.0017570665265878493,0.01364961003403292,0.00334925366097379,0.0017570665265878493,0.01364961003403292,0.00334925366097379,0.0017570665265878493,0.01364961003403292,0.00334925366097379,Corridor
0.0010975297209331557,0.007768138733456575,0.0018991547218563524,0.0010975297209331557,0.007768138733456575,0.0018991547218563524,0.0010975297209331557,0.007768138733456575,0.0018991547218563524,0.0010975297209331557,0.007768138733456575,0.0018991547218563524,Corridor
0.0011101373102830768,0.010009830976179478,0.00245660960657076,0.0011101373102830768,0.010009830976179478,0.00245660960657076,0.0011101373102830768,0.010009830976179478,0.00245660960657076,0.0011101373102830768,0.010009830976179478,0.00245660960657076,Corridor
0.0007737007839084077,0.008414933617225836,0.0020625222893287092,0.0007737007839084077,0.008414933617225836,0.0020625222893287092,0.0007737007839084077,0.008414933617225836,0.0020625222893287092,0.0007737007839084077,0.008414933617225836,0.0020625222893287092,Corridor
0.0019731200249791248,0.014745513532340021,0.003613171379749861,0.0019731200249791248,0.014745513532340021,0.003613171379749861,0.0019731200249791248,0.014745513532340021,0.003613171379749861,0.0019731200249791248,0.014745513532340021,0.003613171379749861,Corridor
0.0004991061641928534,0.004342732886434612,0.0010649069557670436,0.0004991061641928534,0.004342732886434612,0.0010649069557670436,0.0004991061641928534,0.004342732886434612,0.0010649069557670436,0.0004991061641928534,0.004342732886434612,0.0010649069557670436,Corridor
0.0007152221162538138,0.008361119742319572,0.002048908550444801,0.0007152221162538138,0.008361119742319572,0.002048908550444801,0.0007152221162538138,0.008361119742319572,0.002048908550444801,0.0007152221162538138,0.008361119742319572,0.002048908550444801,Corridor
0.0006107827188046294,0.0038108049151017445,0.0009217773742733745,0.0006107827188046294,0.0038108049151017445,0.0009217773742733745,0.0006107827188046294,0.0038108049151017445,0.0009217773742733745,0.0006107827188046294,0.0038108049151017445,0.0009217773742733745,Corridor
0.0004258560918932321,0.003171948036133765,0.0007772918955053548,0.0004258560918932321,0.003171948036133765,0.0007772918955053548,0.0004258560918932321,0.003171948036133765,0.0007772918955053548,0.0004258560918932321,0.003171948036133765,0.0007772918955053548,Corridor
0.000572239260005247,0.00235608008595956,0.0005343518165116828,0.000572239260005247,0.00235608008595956,0.0005343518165116828,0.000572239260005247,0.00235608008595956,0.0005343518165116828,0.000572239260005247,0.00235608008595956,0.0005343518165116828,Corridor
0.0008116923899145907,0.005489683372815409,0.0013387434755723175,0.0008116923899145907,0.005489683372815409,0.0013387434755723175,0.0008116923899145907,0.005489683372815409,0.0013387434755723175,0.0008116923899145907,0.005489683372815409,0.0013387434755723175,Corridor
0.0010570417756383113,0.008760581871746222,0.002148554142907828,0.0010570417756383113,0.008760581871746222,0.002148554142907828,0.0010570417756383113,0.008760581871746222,0.002148554142907828,0.0010570417756383113,0.008760581871746222,0.002148554142907828,Corridor
0.0005187818055872328,0.0033510848211920083,0.0007978454975484569,0.0005187818055872328,0.0033510848211920083,0.0007978454975484569,0.0005187818055872328,0.0033510848211920083,0.0007978454975484569,0.0005187818055872328,0.0033510848211920083,0.0007978454975484569,Corridor
0.0003902878618669117,0.00391580331823947,0.0009600528650971246,0.0003902878618669117,0.00391580331823947,0.0009600528650971246,0.0003902878618669117,0.00391580331823947,0.0009600528650971246,0.0003902878618669117,0.00391580331823947,0.0009600528650971246,Corridor
0.0013129533319230639,0.013119280356720766,0.003218559933369403,0.0013129533319230639,0.013119280356720766,0.003218559933369403,0.0013129533319230639,0.013119280356720766,0.003218559933369403,0.0013129533319230639,0.013119280356720766,0.003218559933369403,Corridor
0.0008805543651447685,0.010703353040752423,0.002626368957102215,0.0008805543651447685,0.010703353040752423,0.002626368957102215,0.0008805543651447685,0.010703353040752423,0.002626368957102215,0.0008805543651447685,0.010703353040752423,0.002626368957102215,Corridor
0.0010451717004933327,0.007683268933075843,0.001884736796883405,0.0010451717004933327,0.007683268933075843,0.001884736796883405,0.0010451717004933327,0.007683268933075843,0.001884736796883405,0.0010451717004933327,0.007683268933075843,0.001884736796883405,Corridor
0.0014524933735415898,0.011940717020282396,0.002925463405258329,0.0014524933735415898,0.011940717020282396,0.002925463405258329,0.0014524933735415898,0.011940717020282396,0.002925463405258329,0.0014524933735415898,0.011940717020282396,0.002925463405258329,Corridor
0.00044104439334792083,0.0048240845575837285,0.0011841143011785083,0.00044104439334792083,0.0048240845575837285,0.0011841143011785083,0.00044104439334792083,0.0048240845575837285,0.0011841143011785083,0.00044104439334792083,0.0048240845575837285,0.0011841143011785083,Corridor
0.00048791886873339696,0.002938653774136858,0.00070975247832551,0.00048791886873339696,0.002938653774136858,0.00070975247832551,0.00048791886873339696,0.002938653774136858,0.00070975247832551,0.00048791886873339696,0.002938653774136858,0.00070975247832551,Corridor
0.001535206049826739,0.01128552167334633,0.0027661941802965486,0.001535206049826739,0.01128552167334633,0.0027661941802965486,0.001535206049826739,0.01128552167334633,0.0027661941802965486,0.001535206049826739,0.01128552167334633,0.0027661941802965486,Corridor
0.0007768873010082592,0.005559050799894892,0.0013612689470977697,0.0007768873010082592,0.005559050799894892,0.0013612689470977697,0.0007768873010082592,0.005559050799894892,0.0013612689470977697,0.0007768873010082592,0.005559050799894892,0.0013612689470977697,Corridor
0.0009681982031745263,0.0069507286839477515,0.0017027234455064938,0.0009681982031745263,0.0069507286839477515,0.0017027234455064938,0.0009681982031745263,0.0069507286839477515,0.0017027234455064938,0.0009681982031745263,0.0069507286839477515,0.0017027234455064938,Corridor
0.0009311299769339435,0.0063139377009100665,0.0015406588657844557,0.0009311299769339435,0.0063139377009100665,0.0015406588657844557,0.0009311299769339435,0.0063139377009100665,0.0015406588657844557,0.0009311299769339435,0.0063139377009100665,0.0015406588657844557,Corridor
0.0009029009361992816,0.008707197834499296,0.002137339495235589,0.0009029009361992816,0.008707197834499296,0.002137339495235589,0.0009029009361992816,0.008707197834499296,0.002137339495235589,0.0009029009361992816,0.008707197834499296,0.002137339495235589,Corridor
0.0009296196305353619,0.007026043542241045,0.0017236516625739502,0.0009296196305353619,0.007026043542241045,0.0017236516625739502,0.0009296196305353619,0.007026043542241045,0.0017236516625739502,0.0009296196305353619,0.007026043542241045,0.0017236516625739502,Corridor
0.0010829971908039523,0.007669925555415456,0.0018771263171048493,0.0010829971908039523,0.007669925555415456,0.0018771263171048493,0.0010829971908039523,0.007669925555415456,0.0018771263171048493,0.0010829971908039523,0.007669925555415456,0.0018771263171048493,Corridor
0.0006050039666448169,0.005076654915351376,0.0012413437801817616,0.0006050039666448169,0.005076654915351376,0.0012413437801817616,0.0006050039666448169,0.005076654915351376,0.0012413437801817616,0.0006050039666448169,0.005076654915351376,0.0012413437801817616,Corridor
0.0008550427041738367,0.00862747159672677,0.002117179063305431,0.0008550427041738367,0.00862747159672677,0.002117179063305431,0.0008550427041738367,0.00862747159672677,0.002117179063305431,0.0008550427041738367,0.00862747159672677,0.002117179063305431,Corridor
0.002277584535480912,0.016196291075073563,0.00396807194069093,0.002277584535480912,0.016196291075073563,0.00396807194069093,0.002277584535480912,0.016196291075073563,0.00396807194069093,0.002277584535480912,0.016196291075073563,0.00396807194069093,Corridor
0.00026669868820811235,0.002151185575610332,0.0005267360501529696,0.00026669868820811235,0.002151185575610332,0.0005267360501529696,0.00026669868820811235,0.002151185575610332,0.0005267360501529696,0.00026669868820811235,0.002151185575610332,0.0005267360501529696,Corridor
0.0014574542915400642,0.01091814050036308,0.002673455211432131,0.0014574542915400642,0.01091814050036308,0.002673455211432131,0.0014574542915400642,0.01091814050036308,0.002673455211432131,0.0014574542915400642,0.01091814050036308,0.002673455211432131,Corridor
0.0007595670223856617,0.007032839208851384,0.0017218229013512118,0.0007595670223856617,0.007032839208851384,0.0017218229013512118,0.0007595670223856617,0.007032839208851384,0.0017218229013512118,0.0007595670223856617,0.007032839208851384,0.0017218229013512118,Corridor
0.0007680522884436515,0.008612597952345773,0.0021154042495842443,0.0007680522884436515,0.008612597952345773,0.0021154042495842443,0.0007680522884436515,0.008612597952345773,0.0021154042495842443,0.0007680522884436515,0.008612597952345773,0.0021154042495842443,Corridor
0.000979106125956773,0.009662243922890197,0.002371654751873864,0.000979106125956773,0.009662243922890197,0.002371654751873864,0.000979106125956773,0.009662243922890197,0.002371654751873864,0.000979106125956773,0.009662243922890197,0.002371654751873864,Corridor
0.0006678615277264754,0.00413488948976659,0.0009998240095684396,0.0006678615277264754,0.00413488948976659,0.0009998240095684396,0.0006678615277264754,0.00413488948976659,0.0009998240095684396,0.0006678615277264754,0.00413488948976659,0.0009998240095684396,Corridor
0.0003350069210917671,0.0021263179693709307,0.0005161261968518692,0.0003350069210917671,0.0021263179693709307,0.0005161261968518692,0.0003350069210917671,0.0021263179693709307,0.0005161261968518692,0.0003350069210917671,0.0021263179693709307,0.0005161261968518692,Corridor
0.0009075011781565477,0.011007003179421179,0.0026991139510764792,0.0009075011781565477,0.011007003179421179,0.0026991139510764792,0.0009075011781565477,0.011007003179421179,0.0026991139510764792,0.0009075011781565477,0.011007003179421179,0.0026991139510764792,Corridor
0.0014399960784817968,0.012669681190895017,0.0031072288136265993,0.0014399960784817968,0.012669681190895017,0.0031072288136265993,0.0014399960784817968,0.012669681190895017,0.0031072288136265993,0.0014399960784817968,0.012669681190895017,0.0031072288136265993,Corridor
0.0005235071298759822,0.0038578895469620106,0.0009459405307960063,0.0005235071298759822,0.0038578895469620106,0.0009459405307960063,0.0005235071298759822,0.0038578895469620106,0.0009459405307960063,0.0005235071298759822,0.0038578895469620106,0.0009459405307960063,Corridor
0.000669951754765943,0.0052435772286803396,0.001284122627482926,0.000669951754765943,0.0052435772286803396,0.001284122627482926,0.000669951754765943,0.0052435772286803396,0.001284122627482926,0.000669951754765943,0.0052435772286803396,0.001284122627482926,Corridor
0.001715536420238938,0.01259579731545539,0.0030870893517335914,0.001715536420238938,0.01259579731545539,0.0030870893517335914,0.001715536420238938,0.01259579731545539,0.0030870893517335914,0.001715536420238938,0.01259579731545539,0.0030870893517335914,Corridor
0.0002998927813348122,0.002914243476098626,0.0007130740262689493,0.0002998927813348122,0.002914243476098626,0.0007130740262689493,0.0002998927813348122,0.002914243476098626,0.0007130740262689493,0.0002998927813348122,0.002914243476098626,0.0007130740262689493,Corridor
0.000664438366528793,0.004290762517487625,0.0010424740029638334,0.000664438366528793,0.004290762517487625,0.0010424740029638334,0.000664438366528793,0.004290762517487625,0.0010424740029638334,0.000664438366528793,0.004290762517487625,0.0010424740029638334,Corridor
0.0005429668306606708,0.002979735844598041,0.0006985654892269077,0.0005429668306606708,0.002979735844598041,0.0006985654892269077,0.0005429668306606708,0.002979735844598041,0.0006985654892269077,0.0005429668306606708,0.002979735844598041,0.0006985654892269077,Corridor
0.0017292748837960368,0.01545766723811364,0.003794767523986148,0.0017292748837960368,0.01545766723811364,0.003794767523986148,0.0017292748837960368,0.01545766723811364,0.003794767523986148,0.0017292748837960368,0.01545766723811364,0.003794767523986148,Corridor
0.001690230552643559,0.012010073039535578,0.002897716814376317,0.001690230552643559,0.012010073039535578,0.002897716814376317,0.001690230552643559,0.012010073039535578,0.002897716814376317,0.001690230552643559,0.012010073039535578,0.002897716814376317,Corridor
0.008311161352903313,0.015676812044265628,0.0009331390236950013,0.008311161352903313,0.015676812044265628,0.0009331390236950013,0.008311161352903313,0.015676812044265628,0.0009331390236950013,0.008311161352903313,0.015676812044265628,0.0009331390236950013,Corridor
0.03360998345093646,0.06338731639395694,0.003762431500449817,0.03360998345093646,0.06338731639395694,0.003762431500449817,0.03360998345093646,0.06338731639395694,0.003762431500449817,0.03360998345093646,0.06338731639395694,0.003762431500449817,Corridor
0.07926771380597222,0.1475196979473961,0.006530753880579778,0.07926771380597222,0.1475196979473961,0.006530753880579778,0.07926771380597222,0.1475196979473961,0.006530753880579778,0.07926771380597222,0.1475196979473961,0.006530753880579778,Corridor
0.12261897876330771,0.22666210616558782,0.007678815532870269,0.12261897876330771,0.22666210616558782,0.007678815532870269,0.12261897876330771,0.22666210616558782,0.007678815532870269,0.12261897876330771,0.22666210616558782,0.007678815532870269,Corridor
0.12297154002479177,0.22748260137266796,0.008005304776385473,0.12297154002479177,0.22748260137266796,0.008005304776385473,0.12297154002479177,0.22748260137266796,0.008005304776385473,0.12297154002479177,0.22748260137266796,0.008005304776385473,Corridor
0.07853669691828331,0.1451937260554552,0.004952055001332463,0.07853669691828331,0.1451937260554552,0.004952055001332463,0.07853669691828331,0.1451937260554552,0.004952055001332463,0.07853669691828331,0.1451937260554552,0.004952055001332463,Corridor
0.03341691662907382,0.06201687890588867,0.0025107790312222365,0.03341691662907382,0.06201687890588867,0.0025107790312222365,0.03341691662907382,0.06201687890588867,0.0025107790312222365,0.03341691662907382,0.06201687890588867,0.0025107790312222365,Corridor
0.008824458784110282,0.017629242337608278,0.0017517221304531082,0.008824458784110282,0.017629242337608278,0.0017517221304531082,0.008824458784110282,0.017629242337608278,0.0017517221304531082,0.008824458784110282,0.017629242337608278,0.0017517221304531082,Corridor
0.0019385619422991535,0.004515594051930697,0.0006932479084906665,0.0019385619422991535,0.004515594051930697,0.0006932479084906665,0.0019385619422991535,0.004515594051930697,0.0006932479084906665,0.0019385619422991535,0.004515594051930697,0.0006932479084906665,Corridor
0.001435631386244429,0.012364914055097181,0.00303244357255401,0.001435631386244429,0.012364914055097181,0.00303244357255401,0.001435631386244429,0.012364914055097181,0.00303244357255401,0.001435631386244429,0.012364914055097181,0.00303244357255401,Corridor
0.0009641233740976294,0.010826947211946714,0.0026558776397188066,0.0009641233740976294,0.010826947211946714,0.0026558776397188066,0.0009641233740976294,0.010826947211946714,0.0026558776397188066,0.0009641233740976294,0.010826947211946714,0.0026558776397188066,Corridor
0.0009957851534263707,0.0086079869875334,0.0021055435530480883,0.0009957851534263707,0.0086079869875334,0.0021055435530480883,0.0009957851534263707,0.0086079869875334,0.0021055435530480883,0.0009957851534263707,0.0086079869875334,0.0021055435530480883,Corridor
0.00085360283039659,0.008550311059384143,0.002097269683204537,0.00085360283039659,0.008550311059384143,0.002097269683204537,0.00085360283039659,0.008550311059384143,0.002097269683204537,0.00085360283039659,0.008550311059384143,0.002097269683204537,Corridor
0.0025352327674205556,0.021693751630803785,0.00531993319740551,0.0025352327674205556,0.021693751630803785,0.00531993319740551,0.0025352327674205556,0.021693751630803785,0.00531993319740551,0.0025352327674205556,0.021693751630803785,0.00531993319740551,Corridor
0.0006551177711798682,0.007272051409585763,0.0017857984028780626,0.0006551177711798682,0.007272051409585763,0.0017857984028780626,0.0006551177711798682,0.007272051409585763,0.0017857984028780626,0.0006551177711798682,0.007272051409585763,0.0017857984028780626,Corridor
0.0009287522929646828,0.0068624108095366775,0.0016767726523596745,0.0009287522929646828,0.0068624108095366775,0.0016767726523596745,0.0009287522929646828,0.0068624108095366775,0.0016767726523596745,0.0009287522929646828,0.0068624108095366775,0.0016767726523596745,Corridor
0.002023153802909735,0.014803128442426854,0.0036292925485438736,0.002023153802909735,0.014803128442426854,0.0036292925485438736,0.002023153802909735,0.014803128442426854,0.0036292925485438736,0.002023153802909735,0.014803128442426854,0.0036292925485438736,Corridor
0.0004557840637082554,0.0033925909881073143,0.0008299433805184122,0.0004557840637082554,0.0033925909881073143,0.0008299433805184122,0.0004557840637082554,0.0033925909881073143,0.0008299433805184122,0.0004557840637082554,0.0033925909881073143,0.0008299433805184122,Corridor
0.0011107491517560002,0.007942062600034388,0.001946269303019352,0.0011107491517560002,0.007942062600034388,0.001946269303019352,0.0011107491517560002,0.007942062600034388,0.001946269303019352,0.0011107491517560002,0.007942062600034388,0.001946269303019352,Corridor
0.0007293984258474758,0.004182864919354666,0.0010038940929053305,0.0007293984258474758,0.004182864919354666,0.0010038940929053305,0.0007293984258474758,0.004182864919354666,0.0010038940929053305,0.0007293984258474758,0.004182864919354666,0.0010038940929053305,Corridor
0.0015487284599701328,0.013102200511091743,0.003215693303588309,0.0015487284599701328,0.013102200511091743,0.003215693303588309,0.0015487284599701328,0.013102200511091743,0.003215693303588309,0.0015487284599701328,0.013102200511091743,0.003215693303588309,Corridor
0.0006767575171585134,0.007494338079018265,0.0018351939389722597,0.0006767575171585134,0.007494338079018265,0.0018351939389722597,0.0006767575171585134,0.007494338079018265,0.0018351939389722597,0.0006767575171585134,0.007494338079018265,0.0018351939389722597,Corridor
0.0008756079568347016,0.00536141171672094,0.0012915373759590037,0.0008756079568347016,0.00536141171672094,0.0012915373759590037,0.0008756079568347016,0.00536141171672094,0.0012915373759590037,0.0008756079568347016,0.00536141171672094,0.0012915373759590037,Corridor
0.0007428430835832499,0.009450788318376016,0.002321552978147537,0.0007428430835832499,0.009450788318376016,0.002321552978147537,0.0007428430835832499,0.009450788318376016,0.002321552978147537,0.0007428430835832499,0.009450788318376016,0.002321552978147537,Corridor
0.0011040908356614377,0.010377711389577599,0.002534622652787172,0.0011040908356614377,0.010377711389577599,0.002534622652787172,0.0011040908356614377,0.010377711389577599,0.002534622652787172,0.0011040908356614377,0.010377711389577599,0.002534622652787172,Corridor
0.0005982544879363117,0.004918716242019481,0.0012005538337627165,0.0005982544879363117,0.004918716242019481,0.0012005538337627165,0.0005982544879363117,0.004918716242019481,0.0012005538337627165,0.0005982544879363117,0.004918716242019481,0.0012005538337627165,Corridor
0.001738831230423752,0.0064598337214951595,0.001406583768956571,0.001738831230423752,0.0064598337214951595,0.001406583768956571,0.001738831230423752,0.0064598337214951595,0.001406583768956571,0.001738831230423752,0.0064598337214951595,0.001406583768956571,Corridor
0.008496164200572249,0.015712443465251597,0.0005452278879482712,0.008496164200572249,0.015712443465251597,0.0005452278879482712,0.008496164200572249,0.015712443465251597,0.0005452278879482712,0.008496164200572249,0.015712443465251597,0.0005452278879482712,Corridor
