index,time,trans_x,trans_y,trans_z,roll,pitch,yaw
2806,5930.09,-89.7064,14.7682,-0.0144855,0.015242,0.00705852,-0.0446287
2807,5930.19,-89.6773,14.7645,-0.0136753,0.0252301,-0.00909767,-0.0422346
2808,5930.29,-89.6228,14.757,-0.0161516,0.0247181,-0.00685849,-0.0440256
2809,5930.39,-89.5515,14.7484,-0.0187077,0.0390174,-0.0186969,-0.0363012
2810,5930.49,-89.4521,14.74,-0.0193221,0.0351082,-0.0241171,-0.0411176
2811,5930.59,-89.3369,14.7243,-0.0246685,0.0428258,0.0057589,-0.0454687
2812,5930.69,-89.2206,14.7222,-0.025262,0.0500341,-0.0146726,-0.0423505
2813,5930.79,-89.1191,14.7199,-0.022562,0.0328896,0.0152839,-0.03868
2814,5930.9,-89.0212,14.7067,-0.0308365,0.0489475,0.0511289,-0.0441135
2815,5931,-88.9627,14.7029,-0.0229516,0.0270458,0.0350501,-0.0420893
2816,5931.1,-88.8922,14.699,-0.0197065,0.0238078,0.0359568,-0.0302728
2817,5931.2,-88.841,14.6973,-0.0215635,0.0234658,0.0434366,-0.0401246
2818,5931.3,-88.8048,14.6976,-0.0201601,0.0237399,0.0306069,-0.0299602
2819,5931.4,-88.757,14.6898,-0.0179764,0.0379106,0.0125322,-0.0237512
2820,5931.5,-88.693,14.6871,-0.0213066,0.0380746,0.00344989,-0.0356362
2821,5931.6,-88.6206,14.6913,-0.0252305,0.0395868,-0.00596044,-0.0312188
2822,5931.7,-88.5386,14.6957,-0.0250796,0.0218344,0.0171513,-0.0260504
2823,5931.8,-88.4341,14.6928,-0.0334527,0.0210185,0.0264533,-0.0353378
2824,5931.9,-88.3565,14.6793,-0.0292234,0.0276566,0.0274594,-0.0260881
2825,5932,-88.279,14.6835,-0.0264861,0.00992721,0.0444627,-0.0113394
2826,5932.11,-88.2221,14.6768,-0.0271317,0.0361732,0.0365666,-0.0151974
2827,5932.21,-88.1701,14.666,-0.0219929,0.0557308,0.0439125,-0.00995427
2828,5932.31,-88.1371,14.6632,-0.0187054,0.0423743,0.0295092,-0.00296386
2829,5932.41,-88.108,14.6567,-0.0186049,0.0483826,0.0256497,-0.00570817
2830,5932.51,-88.0774,14.6501,-0.0187819,0.0541043,0.0305223,-0.00567174
2831,5932.61,-88.06,14.6501,-0.0167747,0.0481245,0.0165941,-0.000184517
2832,5932.71,-88.048,14.6508,-0.0150811,0.0401032,0.0152462,0.000766231
2833,5932.81,-88.0345,14.6522,-0.0174762,0.0320612,0.0177421,-0.00579748
2834,5932.91,-88.0302,14.6502,-0.0148013,0.0309424,0.00757125,0.00031407
2835,5933.01,-88.0239,14.6558,-0.0132793,0.0256787,0.0123671,-0.000167398
2836,5933.11,-88.0227,14.6564,-0.0203235,0.0219516,0.0128584,-0.000183234
2837,5933.22,-88.0209,14.6522,-0.0204359,0.0229763,0.00572232,0.00285911
2838,5933.32,-88.0246,14.6477,-0.0188599,0.0299208,-0.00410054,0.00391854
2839,5933.42,-88.0042,14.6372,-0.0167891,0.0299736,-0.0207047,8.97889e-05
2840,5933.52,-87.9665,14.6342,-0.0166456,0.0390329,-0.0253133,0.00449054
2841,5933.62,-87.9059,14.6364,-0.0182716,0.0274882,-0.00667156,0.00649007
2842,5933.72,-87.8446,14.6369,-0.0212917,0.0258693,0.0056346,-0.00300955
2843,5933.82,-87.7779,14.6304,-0.0210879,0.0397598,-0.00167817,0.00255619
2844,5933.92,-87.7045,14.628,-0.0205801,0.0402982,-0.00769816,0.00829428
2845,5934.02,-87.6253,14.6183,-0.019423,0.0442945,-0.00269185,7.44682e-05
2846,5934.12,-87.5365,14.6097,-0.0236395,0.0664253,-0.00154844,-0.00398427
2847,5934.22,-87.4232,14.6144,-0.0282048,0.0433785,-0.00381868,-0.00560637
2848,5934.32,-87.3096,14.6214,-0.0292764,0.0372355,0.0160863,-0.014135
2849,5934.43,-87.2031,14.6219,-0.0267326,0.0419359,0.0248257,-0.0107048
2850,5934.53,-87.1133,14.6367,-0.0260542,0.00637536,0.0392281,0.000482772
2851,5934.63,-87.0535,14.6383,-0.0227725,0.0193864,0.0330241,-0.00580264
2852,5934.73,-86.9978,14.6363,-0.02048,0.0177867,0.0352155,-0.0102616
2853,5934.83,-86.9506,14.6328,-0.0198536,0.00883332,0.0325987,-0.000691808
2854,5934.93,-86.9187,14.6279,-0.0193452,0.0174658,0.0249126,-0.00250119
2855,5935.03,-86.883,14.6261,-0.0199298,0.0178912,0.0310829,-0.00238784
2856,5935.13,-86.861,14.6177,-0.0183862,0.0297947,0.0205544,0.00475874
2857,5935.23,-86.8466,14.6142,-0.0158134,0.0352796,0.0145834,-0.00178121
2858,5935.33,-86.8252,14.6156,-0.0194595,0.0317292,0.0118721,-0.00588541
2859,5935.43,-86.7904,14.6183,-0.0182796,0.0263754,-0.00998045,-0.00271241
2860,5935.54,-86.7394,14.6199,-0.0198643,0.0329092,-0.020532,-0.00227011
2861,5935.64,-86.652,14.6227,-0.0267369,0.0307299,-0.0116832,-0.00677475
2862,5935.74,-86.5449,14.6164,-0.0335769,0.0423326,-0.000777094,-0.00935469
2863,5935.84,-86.4489,14.6166,-0.0296194,0.0347326,-0.0145466,-0.00793965
2864,5935.94,-86.3189,14.6205,-0.0348452,0.0454292,-0.0210129,-0.0149133
2865,5936.04,-86.1918,14.6204,-0.0320359,0.042399,-0.000892992,-0.0155129
2866,5936.14,-86.0868,14.6213,-0.0331542,0.0136921,0.00375895,-0.0109497
2867,5936.24,-85.9886,14.6203,-0.0345251,0.0342679,0.0280809,-0.0115371
