T_FR_HIP,T_FR_THIGH,T_FR_CALF,T_FL_HIP,T_FL_THIGH,T_FL_CALF,T_RR_HIP,T_RR_THIGH,T_RR_CALF,T_RL_HIP,T_RL_THIGH,T_RL_CALF,Environment
2.6008631375996477e-05,0.0001939367351981932,4.757627310019115e-05,2.6008631375996477e-05,0.0001939367351981932,4.757627310019115e-05,2.6008631375996477e-05,0.0001939367351981932,4.757627310019115e-05,2.6008631375996477e-05,0.0001939367351981932,4.757627310019115e-05,Running
1.2164654990132247e-05,0.00014673933110351682,3.597801192460131e-05,1.2164654990132247e-05,0.00014673933110351682,3.597801192460131e-05,1.2164654990132247e-05,0.00014673933110351682,3.597801192460131e-05,1.2164654990132247e-05,0.00014673933110351682,3.597801192460131e-05,Running
2.0961378161346883e-05,0.0001531403263764643,3.756200822146973e-05,2.0961378161346883e-05,0.0001531403263764643,3.756200822146973e-05,2.0961378161346883e-05,0.0001531403263764643,3.756200822146973e-05,2.0961378161346883e-05,0.0001531403263764643,3.756200822146973e-05,Running
1.589418875245615e-05,0.00010728419350987438,2.604753633683524e-05,1.589418875245615e-05,0.00010728419350987438,2.604753633683524e-05,1.589418875245615e-05,0.00010728419350987438,2.604753633683524e-05,1.589418875245615e-05,0.00010728419350987438,2.604753633683524e-05,Running
9.696574434197239e-06,6.555334954824759e-05,1.597431529332587e-05,9.696574434197239e-06,6.555334954824759e-05,1.597431529332587e-05,9.696574434197239e-06,6.555334954824759e-05,1.597431529332587e-05,9.696574434197239e-06,6.555334954824759e-05,1.597431529332587e-05,Running
2.1764198654590086e-05,0.00016274044472296324,3.992680642817455e-05,2.1764198654590086e-05,0.00016274044472296324,3.992680642817455e-05,2.1764198654590086e-05,0.00016274044472296324,3.992680642817455e-05,2.1764198654590086e-05,0.00016274044472296324,3.992680642817455e-05,Running
1.1596646768782178e-05,9.001060950900733e-05,2.202423750616051e-05,1.1596646768782178e-05,9.001060950900733e-05,2.202423750616051e-05,1.1596646768782178e-05,9.001060950900733e-05,2.202423750616051e-05,1.1596646768782178e-05,9.001060950900733e-05,2.202423750616051e-05,Running
9.640940395194203e-06,6.905095387429963e-05,1.66827433998736e-05,9.640940395194203e-06,6.905095387429963e-05,1.66827433998736e-05,9.640940395194203e-06,6.905095387429963e-05,1.66827433998736e-05,9.640940395194203e-06,6.905095387429963e-05,1.66827433998736e-05,Running
1.174037044197562e-05,0.00013790515443853047,3.38734093481851e-05,1.174037044197562e-05,0.00013790515443853047,3.38734093481851e-05,1.174037044197562e-05,0.00013790515443853047,3.38734093481851e-05,1.174037044197562e-05,0.00013790515443853047,3.38734093481851e-05,Running
8.552846601290129e-06,8.142894611718956e-05,1.9982924489856074e-05,8.552846601290129e-06,8.142894611718956e-05,1.9982924489856074e-05,8.552846601290129e-06,8.142894611718956e-05,1.9982924489856074e-05,8.552846601290129e-06,8.142894611718956e-05,1.9982924489856074e-05,Running
