time,total_torque,footforce,d_footforce_dt,environment
5830.3,0.07508478644073617,1072.7963460042172,-2037.9733752892196,Running
5830.4,0.09959845431940159,876.9754842639559,204.37725426258396,Running
5830.5,0.15277795561043386,1082.2504331253465,1510.3639959266811,Running
5830.6,0.10137909370885097,1159.978879118064,2065.995904624655,Running
5830.7,0.07116319757536244,1347.4253226060434,-1855.753742079946,Running
5830.8,0.17599745404905404,976.216164586512,-116.85786380564369,Running
5830.9,0.12421356713943518,1366.5847942956193,2937.3516154268646,Running
5831.0,0.03416330319677937,1325.8642464445597,-1185.7791926801046,Running
5831.1,0.12161774088705149,1357.3673047484237,1300.8107548531402,Running
5831.2,0.12350565063268136,1404.5703969541719,-1580.2605918397837,Running
5831.3,0.06479346434575498,1172.316083656622,-487.4270923605504,Running
5831.41,0.05472565619116217,1207.0915458240936,-2168.8285635373736,Running
5831.51,0.06812653693151541,913.9294283477253,1412.6756833368643,Running
5831.61,0.15507695420401774,1364.3236419559694,1170.4055392694052,Running
5831.71,0.15349423311381524,1043.8298446317235,-2221.9868945005505,Running
5831.81,0.08374902153482161,1147.5151415123028,1149.949528916831,Running
5831.91,0.18016839198878581,1114.9417025118398,-141.05469042367238,Running
5832.01,0.1946125939312684,1140.3744998902773,-826.6238108046518,Running
5832.11,0.03667106008724203,989.1582279898398,-315.7179441727628,Running
5832.21,0.16896760269373298,1085.636218997874,549.0317519905933,Running
5832.31,0.16387922934388996,1043.810327597883,-230.01891469176363,Running
5832.41,0.0431453947652508,1154.0840523982645,2240.494402653925,Running
5832.51,0.1292533522545305,1304.588440850217,-916.4979092534498,Running
5832.62,0.1209198924514735,1067.2865214366411,-1213.7553144751707,Running
5832.72,0.14805368926341883,1142.5694727236503,945.1818247294242,Running
5832.82,0.049838283982781596,1073.4770607702803,-2234.2908459908026,Running
5832.92,0.14000300985528824,883.2977980273697,228.94392608198606,Running
5833.02,0.21184365544068962,1028.5727976181365,99.03309723146118,Running
5833.12,0.10360307331589483,979.0776271573159,2131.558944830916,Running
5833.22,0.08838475952440422,1332.1325009172324,347.7550425708145,Running
5833.32,0.15810117025616713,1101.1425884053344,107.80075088793416,Running
5833.42,0.11848941455002776,1370.6885131203223,374.81600957890004,Running
5833.52,0.026259326489436824,1223.3752490548434,1867.7333676991545,Running
5833.62,0.08853881832605312,1539.311859241005,-2695.2547203549652,Running
5833.73,0.10822227043901854,802.781414832207,-3531.919625140056,Running
5833.83,0.07953307937133737,1139.7201410872758,4867.647385254738,Running
5833.93,0.06638634376183215,1209.2241314165046,-3511.966623737013,Running
5834.03,0.06679155570255013,909.489417200662,1883.0372274286237,Running
5834.13,0.1620610594776961,1406.316109557165,1859.973910248833,Running
5834.23,0.09842654638934281,1045.0440182116731,-5065.186435752779,Running
5834.33,0.06828517466358545,838.6071786003265,1329.5234099345635,Running
5834.43,0.17177549856931124,1092.0009157505317,1381.356879562459,Running
5834.53,0.14117198904881717,1031.4436484849766,-1171.0683142601936,Running
5834.63,0.020151547814211294,1049.2382951455784,1776.9994720278064,Running
5834.73,0.15701167937187108,1186.3072957712095,-1110.9887309026522,Running
5834.83,0.13157220482774443,933.7478246293268,-771.666934826717,Running
5834.94,0.08825508150477723,1159.4352564492347,3275.714098683641,Running
5835.04,0.11589283126015675,1289.4164821953373,-1638.9473963016947,Running
5835.14,0.09501279150536128,1034.0164408750957,-574.1057732820626,Running
5835.24,0.11179052603112886,1175.4445967377621,613.5682703575342,Running
5835.34,0.11176476606294927,1096.7950347411015,-11.79076769508623,Running
5835.44,0.15906832056293274,1165.2466162287262,-863.229471109643,Running
5835.54,0.24647822409369252,929.2432404919607,-1391.3300176855507,Running
5835.64,0.05325353441817034,1086.300602964023,3981.555951954278,Running
5835.74,0.05925782867572087,1414.8773798460415,-119.62099677286794,Running
5835.84,0.2592664533687922,1187.7129282785465,-681.5584498358006,Running
5835.95,0.26670259932396095,1227.7690055808068,-2529.3282482841746,Running
5836.05,0.1471801093125621,847.1640927234818,715.6133846369055,Running
5836.15,0.1460788023861133,1284.5115803292706,1380.9610146334685,Running
5836.25,0.2007620419519787,978.6960713112115,-2259.818016237372,Running
5836.35,0.15330360462257017,1132.474282268697,2920.2775946678053,Running
5836.45,0.19972780836715207,1312.4290457011382,586.2502119565452,Running
5836.55,0.18185434313683202,1249.68596055169,-1832.0720953055002,Running
5836.65,0.20957327944908338,1088.3152116919068,99.91890012161356,Running
5836.75,0.06526999443138047,1204.8630627585858,251.51078076993898,Running
5836.85,0.20425601171760926,1192.7363497437311,1783.1126881954053,Running
5836.95,0.13026338758414824,1405.8545443963967,-1349.1383943214894,Running
5837.05,0.31212954536672516,954.1897086009678,-3313.763425777447,Running
5837.15,0.05857395512342396,1102.2658481509802,5360.214181869374,Running
5837.26,0.40164494672447176,1537.739249677916,-616.9943870783155,Running
5837.36,0.2172848158513255,1069.0626735603485,-3992.7338656265756,Running
5837.46,0.10754572289529855,1085.1626606182135,3014.964192088644,Running
5837.56,0.29644275154035743,1284.644697961269,-1360.2606837434816,Running
5837.66,0.13587184313500877,965.5595582199027,-1250.9647277096446,Running
5837.76,0.07007429057272052,1098.9640576470188,872.4033341297851,Running
5837.86,0.1527646504292328,1099.7772501738705,1750.077424750146,Running
