time,footforce,d_footforce_dt,environment
5842.7,1378.831389256859,1400.6066706124896,Running
5842.8,1171.7132755072805,-3079.212872029585,Running
5842.91,991.60526420547,-628.6072583405834,Running
5843.0,1069.7294050366195,2621.9243812698637,Running
5843.11,1304.886968284993,-594.5654333738665,Running
5843.21,1037.2897377300135,-1374.9708276114063,Running
5843.31,1031.5939123511732,-1821.504017733246,Running
5843.41,755.5170415020432,357.03531132652193,Running
5843.51,1126.8771006635993,3115.4970893339555,Running
5843.61,1098.8038951514507,-2517.1887504118267,Running
5843.71,957.1279956202305,1703.9801991734441,Running
5843.81,1296.127308561933,1674.512354572078,Running
5843.91,1190.465988193273,-1430.8238832940904,Running
5844.01,1201.6929724351392,1073.6801197716952,Running
5844.11,1271.2049402043715,-394.8357361521547,Running
5844.21,1134.3288764727802,-1448.5132586249065,Running
5844.32,1005.7842711038983,-1598.2859863859194,Running
5844.42,972.9964028710486,2972.9435021733966,Running
5844.52,1352.6363147572226,78.59340355197277,Running
5844.62,1045.9775332195238,-1203.07213974635,Running
5844.72,1285.142793622561,2661.421466473183,Running
5844.82,1335.0674140282206,-755.0347305973602,Running
5844.92,1288.419574517556,273.6227870758961,Running
5845.02,1248.9815851324631,-2707.726038956733,Running
5845.12,952.4688971299797,608.7056840513325,Running
5845.22,1299.6195597173812,1760.8081887173055,Running
5845.32,1203.663574259851,-229.6830548896259,Running
5845.42,1295.0864835986822,-1022.831904970359,Running
5845.53,1093.0462021342007,1015.9891425578102,Running
5845.63,1397.1785855788085,107.80413332471423,Running
5845.73,1089.8348498740531,-1555.588728164565,Running
5845.83,1299.648413995108,3035.2951210056553,Running
5845.93,1345.3616614130194,-2828.654278728385,Running
5846.03,1001.842302959902,-699.9691829263168,Running
5846.13,1129.0854706354164,-605.4764995091368,Running
5846.23,919.0756225686763,684.2638861016301,Running
5846.33,1270.9642009120478,1951.0614026426995,Running
5846.43,1162.9333617180018,-1195.6415932999284,Running
5846.53,1209.5606640429407,947.5202225732451,Running
5846.64,1276.2926780327466,780.4379686854002,Running
5846.74,1366.6418696937394,535.3602940352808,Running
5846.84,1259.0103256129396,-3341.1282118207578,Running
5846.94,978.4574594738393,1190.2490405514081,Running
5847.04,1288.5088280644413,-345.19379184842893,Running
5847.14,901.9700660221491,-2056.8692879249525,Running
5847.24,1128.7898186928323,3581.299251743456,Running
5847.34,1274.9694113977794,-1015.1932819895774,Running
5847.44,1044.3471645003879,-2057.757061366758,Running
5847.54,1052.023223858073,2554.2209084203,Running
5847.64,1354.9166025995844,1212.6823592764915,Running
5847.74,1249.6151407533441,-1532.9906307482872,Running
5847.85,1304.747101932018,3228.0671720763,Running
5847.95,1674.754907441683,1296.3535533738545,Running
5848.05,1468.5731170084791,-3578.708274130014,Running
5848.15,1222.0216855686317,-479.1850171663325,Running
5848.25,1231.281446298936,-1245.685562949347,Running
5848.35,1060.8364624201038,606.9165913530213,Running
5848.45,1329.8090088429992,1620.1811872489068,Running
5848.55,1250.2423765014526,-1395.5286377703733,Running
5848.65,1210.3970422964524,328.4865656550697,Running
5848.75,1297.939135707064,1503.2630835597265,Running
5848.85,1370.5148667562858,-1533.5396344487956,Running
5848.96,1119.782121664746,-817.407267130287,Running
5849.06,1197.9708634899164,-249.21464983805512,Running
5849.16,929.5455416649502,-3610.4664376047217,Running
5849.26,791.3096738951193,2472.273074715591,Running
5849.36,1186.0231869571521,1418.0801381680367,Running
5849.46,1054.575744079106,-448.5979936245359,Running
5849.56,1192.854978612237,494.71476444058754,Running
5849.66,1091.2126282260483,-323.1459330936988,Running
5849.76,1189.0016820845965,635.6771574783937,Running
5849.86,1137.8690610083395,-807.4957799224615,Running
5849.96,1094.872138653642,-196.3344468486521,Running
5850.06,1084.8751080193517,71.9558621343422,Running
5850.17,1129.9933628123663,916.45574771853,Running
5850.27,1221.5518818290118,270.9415967202577,Running
5850.37,1172.287507397396,-698.0616614994518,Running
5850.47,1131.3633368639803,-174.8650287423312,Running
5850.57,1195.5935046806705,2050.472498137588,Running
5850.67,1304.312079220307,-2709.005084265922,Running
5850.77,970.0469060823812,1881.118438736573,Running
5850.87,1523.8613015356837,1817.5270104611566,Running
5850.97,1186.8322155610417,-2684.2698419379303,Running
5851.07,1336.83656443112,3030.6417949881243,Running
5851.17,1385.7856977180852,-3111.3841512886324,Running
5851.28,963.4536833704046,-1678.9547851923817,Running
5851.38,1285.7161428558015,6625.681724615772,Running
5851.48,1718.4664675227154,-2159.0992462683707,Running
5851.58,1165.5749654140654,-1873.1760000129943,Running
5851.68,1496.6305489331694,3105.2181062882546,Running
5851.78,1381.1111468668987,-3767.1362888431436,Running
5851.88,1195.637905053198,2585.9950671286065,Running
5851.98,1583.6325331338708,-448.3472941582257,Running
5852.08,1060.1565922070192,-4714.988364609475,Running
5852.18,967.1737175916227,916.22284701681,Running
5852.28,1034.1706822377048,487.4513302473899,Running
5852.38,1073.1155576171655,143.05802725021667,Running
5852.49,1070.9799251153124,-61.38612117947681,Running
5852.59,1067.1864879204572,-27.203393735331897,Running
5852.69,1065.3412598787302,14.694482730461175,Running
5852.79,1068.2474182748203,-2.3168484720781963,Running
5852.89,1064.246681930463,-38.858378621226315,Running
5852.99,1063.2586703149898,9.994623686813888,Running
5853.09,1065.2426953516274,29.12366976805216,Running
5853.19,1067.8216143157995,7.325533837912788,Running
5853.29,1066.6606770665169,-17.110544570843686,Running
5853.39,1065.5256918535563,-6.066951017199903,Running
5853.49,1065.694609163432,13.210192686792231,Running
5853.59,1067.0398305592907,-1.9277423498708481,Running
5853.7,1065.5383615806613,-10.402345799256908,Running
5853.8,1065.6824104769676,3.4497957645115074,Running
5853.9,1066.0811413771469,12.556258036351839,Running
5854.0,1067.3139182077596,-5.191940645940794,Running
5854.1,1065.453893887483,-14.797807736638706,Running
5854.2,1066.3301552521152,25.644819477303866,Running
5854.3,1067.1208928701565,-24.586799846906004,Running
5854.4,1064.7196814185413,16.417389219976485,Running
5854.5,1065.9723260948194,-98.53092458583998,Running
5854.6,1065.1913739598344,1859.2839750731705,Running
