index,time,trans_x,trans_y,trans_z,roll,pitch,yaw
77,5830.4,2.91341,0.0147911,-0.0533681,0.00510143,-0.00203846,0.0508754
78,5830.5,3.11496,0.0167232,-0.0603971,0.024351,0.0351589,0.0443265
79,5830.6,3.25666,0.042677,-0.0608459,0.0067684,0.0125245,0.044525
80,5830.7,3.44617,0.0243708,-0.0636344,0.0278416,0.0104667,0.0493814
81,5830.8,3.60102,0.0576564,-0.0622824,0.0559354,0.036286,0.0538754
82,5830.9,3.79468,0.0336133,-0.0697178,0.0166822,0.0195194,0.0512198
83,5831,3.9449,0.061634,-0.0639747,0.0324146,0.0169858,0.0525386
84,5831.1,4.13173,0.0375862,-0.0728608,0.0476595,0.023482,0.0531252
85,5831.2,4.29559,0.0751705,-0.0789264,0.00979642,0.0248083,0.0501379
86,5831.3,4.47348,0.041705,-0.0831562,0.0269904,0.0317603,0.0441416
87,5831.41,4.6252,0.0735833,-0.0795113,0.0262296,0.0182521,0.0551172
88,5831.51,4.81925,0.0690062,-0.084548,0.00319996,0.0209498,0.0564
89,5831.61,4.99183,0.101939,-0.0925205,0.0270697,0.0387819,0.0496638
90,5831.71,5.14586,0.065765,-0.0916779,-0.0129055,0.00552513,0.0507376
91,5831.81,5.29182,0.122853,-0.10089,0.0208234,-0.0038092,0.0552793
92,5831.91,5.48141,0.0963364,-0.103446,0.0439905,0.0209978,0.0650545
93,5832.01,5.64363,0.131505,-0.103974,-0.00188404,0.00941935,0.069219
94,5832.11,5.8242,0.0913337,-0.106006,0.0385846,0.0130496,0.0675284
95,5832.21,5.9843,0.14251,-0.109194,0.0608576,0.0289308,0.0683321
96,5832.31,6.1621,0.104697,-0.11352,0.0264487,0.0192672,0.0710892
97,5832.41,6.31996,0.139427,-0.113247,0.0481655,0.0308374,0.070792
98,5832.51,6.49736,0.114753,-0.119124,0.081121,0.028893,0.070829
99,5832.62,6.65781,0.159543,-0.115104,0.0457587,0.0127156,0.0892276
100,5832.72,6.82128,0.149298,-0.121373,0.0541281,0.0500465,0.121008
101,5832.82,6.99457,0.153307,-0.12758,0.038213,0.0272368,0.165681
102,5832.92,7.16417,0.156105,-0.130472,0.0531447,0.00581691,0.186613
103,5833.02,7.34444,0.178363,-0.130303,0.0583634,0.0651668,0.169396
104,5833.12,7.49107,0.185078,-0.127861,0.0451442,0.0149922,0.167548
105,5833.22,7.66133,0.237956,-0.133573,0.0527751,0.0149848,0.166677
106,5833.32,7.83667,0.245328,-0.13519,0.0663889,0.0381103,0.160974
107,5833.42,8.00576,0.283898,-0.137117,0.014045,0.0187984,0.164821
108,5833.52,8.16347,0.295679,-0.138686,0.01977,0.0261726,0.163491
109,5833.62,8.32829,0.345515,-0.138497,0.0290275,0.00667203,0.17858
110,5833.73,8.49479,0.340109,-0.137511,0.0062205,0.0194257,0.18183
111,5833.83,8.67164,0.369325,-0.141944,0.0293884,0.0231925,0.17648
112,5833.93,8.85124,0.381112,-0.137878,0.0387583,0.0153143,0.182185
113,5834.03,9.00098,0.431234,-0.139853,0.0289218,0.0105909,0.177679
114,5834.13,9.18147,0.4194,-0.145444,0.0473201,0.0463411,0.174464
115,5834.23,9.33105,0.457754,-0.143203,0.0190294,0.0116636,0.175006
116,5834.33,9.52324,0.472455,-0.152762,0.0287663,0.00931589,0.184098
117,5834.43,9.67174,0.499279,-0.151197,0.0497782,0.0333899,0.181007
118,5834.53,9.84542,0.517692,-0.149692,0.0188763,0.000525016,0.187978
119,5834.63,9.98907,0.569807,-0.14413,0.0364287,0.00928541,0.185289
120,5834.73,10.2023,0.589565,-0.147971,0.0621178,0.0145817,0.180912
121,5834.83,10.3461,0.643278,-0.147975,0.0155896,0.0144046,0.183133
122,5834.94,10.5129,0.629426,-0.151301,0.0301465,0.0295274,0.187037
123,5835.04,10.6745,0.680469,-0.148523,0.0415161,0.0089036,0.197804
124,5835.14,10.8513,0.684281,-0.151034,0.00577197,-0.00690401,0.260691
125,5835.24,10.9985,0.773875,-0.155204,-0.0125944,0.017099,0.348348
126,5835.34,11.1685,0.78627,-0.150262,-0.052175,-0.000864984,0.430127
127,5835.44,11.3034,0.882569,-0.153171,-0.048283,-0.000760165,0.456796
128,5835.54,11.4821,0.856507,-0.143925,-0.0116197,0.0610307,0.454187
129,5835.64,11.6086,1.01035,-0.142563,-0.0063689,0.0241185,0.463628
130,5835.74,11.7595,1.05155,-0.151307,-0.00217845,-0.0125835,0.537748
131,5835.84,11.9012,1.16986,-0.150149,0.0149411,-0.0174818,0.650585
132,5835.95,12.0419,1.18814,-0.161256,-0.0700298,-0.116103,0.796244
133,5836.05,12.1474,1.32584,-0.151608,-0.0535211,-0.120892,0.908114
134,5836.15,12.2905,1.42964,-0.139666,-0.0297275,-0.0860257,0.968573
135,5836.25,12.3455,1.52033,-0.136077,-0.0477912,-0.0789157,0.985698
136,5836.35,12.4685,1.63751,-0.134811,0.0103444,-0.0419781,0.989368
137,5836.45,12.5738,1.82153,-0.128154,0.0538666,-0.0444793,0.99775
138,5836.55,12.678,1.88347,-0.135809,0.0317546,-0.124977,1.06986
139,5836.65,12.7469,2.01623,-0.137466,-0.00584575,-0.0918694,1.16047
140,5836.75,12.8145,2.15684,-0.135258,-0.0336177,-0.177437,1.26855
141,5836.85,12.8741,2.30716,-0.137436,-0.0293322,-0.229477,1.39034
142,5836.95,12.9429,2.46601,-0.12254,-0.0505104,-0.201242,1.47676
143,5837.05,12.9683,2.59906,-0.122459,-0.0546661,-0.232667,1.60047
144,5837.15,12.988,2.76063,-0.107609,0.00201996,-0.16895,1.6363
145,5837.26,13.0534,2.89548,-0.107934,0.082367,-0.0682716,1.65588
146,5837.36,13.0468,2.97101,-0.101322,0.0418601,-0.115761,1.66387
147,5837.46,13.0717,3.07818,-0.0941004,0.0572275,-0.0638264,1.66213
148,5837.56,13.1004,3.12652,-0.0888701,0.107279,-0.0161923,1.66309
149,5837.66,13.1295,3.17332,-0.0896809,0.0873293,-0.0621861,1.67108
150,5837.76,13.1373,3.17232,-0.0860587,0.0873954,-0.0486665,1.66273
151,5837.86,13.1471,3.20478,-0.0945373,0.103278,-0.029068,1.66722
152,5837.96,13.1507,3.18096,-0.0957659,0.100678,-0.0599705,1.68436
153,5838.06,13.1744,3.20996,-0.0977353,0.0966573,-0.068713,1.78515
154,5838.16,13.1671,3.22361,-0.0981764,0.095354,-0.0572785,1.97727
155,5838.26,13.1683,3.27813,-0.101056,0.0773826,-0.0818439,2.26588
156,5838.36,13.1534,3.23378,-0.0965154,0.0568686,-0.0930298,2.53676
157,5838.47,13.159,3.24179,-0.0975047,0.01264,-0.0882463,2.6759
158,5838.57,13.1695,3.21958,-0.0963269,0.00657405,-0.0827723,2.75289
159,5838.67,13.1877,3.27355,-0.0978484,-0.0131247,-0.0803444,2.78378
160,5838.77,13.151,3.2369,-0.100734,-0.0180032,-0.0703024,2.78122
161,5838.87,13.1052,3.27304,-0.0957314,-0.0108298,-0.0683376,2.78533
162,5838.97,13.0528,3.26917,-0.0998546,-0.0119419,-0.0736886,2.78445
163,5839.07,12.992,3.34461,-0.0967353,0.00290918,-0.0404349,2.77398
164,5839.17,12.9064,3.3717,-0.0927105,0.00355629,-0.0560541,2.7725
165,5839.27,12.8195,3.423,-0.0909543,-0.0142332,-0.0598119,2.77259
166,5839.37,12.6973,3.45712,-0.087954,0.00735544,-0.0197223,2.77725
167,5839.47,12.6069,3.53847,-0.0850736,-0.00862141,-0.0342507,2.77959
168,5839.58,12.4857,3.5585,-0.0866286,0.00267424,-0.0528041,2.77878
169,5839.68,12.3809,3.62707,-0.0807785,0.0261697,-0.0231139,2.78375
170,5839.78,12.2394,3.66628,-0.075377,-0.0188745,-0.0300947,2.78438
171,5839.88,12.1138,3.73151,-0.073633,-0.00134729,-0.0333293,2.79001
172,5839.98,11.9991,3.77186,-0.072067,0.019558,-0.0298649,2.79846
173,5840.08,11.8597,3.83727,-0.066528,-0.0167455,-0.0235784,2.79863
174,5840.18,11.7145,3.88575,-0.0674489,-0.00126562,-0.0158633,2.80468
175,5840.28,11.5794,3.96028,-0.0685682,0.0189849,-0.0321732,2.80596
176,5840.38,11.4485,3.98888,-0.0651126,-0.0081682,-0.0393222,2.84634
177,5840.48,11.3135,4.05279,-0.0650339,-0.0217236,0.0132343,2.96136
178,5840.58,11.1817,4.06214,-0.0671726,-0.052503,0.00500547,-3.14122
179,5840.68,11.062,4.07988,-0.0665282,-0.085435,0.00375461,-3.0021
180,5840.79,10.9659,4.07701,-0.0550575,-0.0482004,0.0212019,-2.97135
181,5840.89,10.9036,4.09141,-0.0457345,-0.0305879,-0.0068499,-2.96744
182,5840.99,10.8437,4.05555,-0.0511694,-0.0105378,-0.0312272,-2.96743
183,5841.09,10.7071,4.07225,-0.053038,0.00262081,0.00305306,-2.99229
184,5841.19,10.5914,4.06222,-0.0570429,0.00764925,-0.0342691,-2.9887
185,5841.29,10.4884,4.07803,-0.0598249,0.00913438,-0.0417566,-2.98309
186,5841.39,10.3831,4.03694,-0.0540638,0.0325027,0.000442074,-2.9974
187,5841.49,10.2541,4.03942,-0.0570411,0.000434004,-0.0219194,-2.99466
188,5841.59,10.1145,3.98832,-0.0564917,0.00435506,-0.0244932,-2.98833
189,5841.69,9.97919,3.98642,-0.0599068,0.0260423,-0.0252574,-2.9803
190,5841.79,9.83866,3.94042,-0.0592564,-0.0160108,-0.0249365,-2.97316
191,5841.89,9.70971,3.94894,-0.060683,0.000482303,-0.0162403,-2.97009
192,5842,9.56167,3.90752,-0.0648331,0.0107149,-0.0254763,-2.96036
193,5842.1,9.4162,3.90447,-0.0573243,0.00115128,-0.0331582,-2.96548
194,5842.2,9.24214,3.85402,-0.0619062,0.00182736,0.00772096,-2.95932
195,5842.3,9.10279,3.86594,-0.0590935,0.00410716,-0.03177,-2.96427
196,5842.4,8.96291,3.80729,-0.0610832,0.00134808,-0.0481607,-2.94839
197,5842.5,8.79304,3.77945,-0.0632974,0.011443,0.00603298,-2.95514
198,5842.6,8.65265,3.73314,-0.0660031,-0.0124446,-0.0296144,-2.95114
199,5842.7,8.49983,3.74869,-0.0620439,0.00298315,-0.0201393,-2.95758
200,5842.8,8.35331,3.68106,-0.0622418,0.0210437,-0.0174779,-2.95429
201,5842.91,8.17842,3.67294,-0.0639132,-0.0176203,-0.02278,-2.95391
202,5843,8.03119,3.6058,-0.0557564,-0.00993528,-0.0237271,-2.95562
203,5843.11,7.84195,3.61398,-0.0636697,0.0100083,-0.0232876,-2.95215
204,5843.21,7.697,3.55147,-0.0665685,-0.0348873,-0.0150826,-2.95665
205,5843.31,7.53539,3.56084,-0.0724443,0.00649622,0.00428318,-2.95903
206,5843.41,7.38667,3.52222,-0.067997,-0.00298642,-0.0178902,-2.95435
207,5843.51,7.20002,3.49813,-0.0687836,-0.0131684,-0.0176206,-2.95147
208,5843.61,7.02136,3.45638,-0.0701214,0.0100128,0.00898511,-2.94698
209,5843.71,6.87169,3.43473,-0.0649877,-0.0057341,-0.0178883,-2.93721
210,5843.81,6.71258,3.39116,-0.0724537,0.00632943,-0.022254,-2.92552
211,5843.91,6.52042,3.36331,-0.0737423,0.0348095,0.0107099,-2.92688
212,5844.01,6.36359,3.31781,-0.0742277,-0.00554994,-0.00776903,-2.9215
213,5844.11,6.19926,3.29194,-0.0684403,0.00979069,-0.000653451,-2.91973
214,5844.21,6.03311,3.24694,-0.0692584,0.0257904,-0.00605223,-2.92078
215,5844.32,5.86594,3.21824,-0.0706833,-0.00936572,-0.00227966,-2.91541
216,5844.42,5.69679,3.17944,-0.0655932,0.0204138,0.00202266,-2.91559
217,5844.52,5.53367,3.1496,-0.0682686,0.023963,-0.00638707,-2.91805
218,5844.62,5.35454,3.11176,-0.0726019,-0.00922141,-0.0117592,-2.91587
219,5844.72,5.2117,3.08003,-0.0715607,0.0142987,0.0165395,-2.92238
220,5844.82,5.00323,3.04849,-0.063341,-0.000702696,-0.00897662,-2.91139
221,5844.92,4.86667,3.01364,-0.0646146,0.0120321,-0.0053162,-2.90749
222,5845.02,4.63527,2.9836,-0.0741972,0.0337141,0.0333846,-2.91021
223,5845.12,4.51317,2.93545,-0.0688605,0.00911881,0.00631029,-2.90852
224,5845.22,4.3357,2.90419,-0.0733152,0.0295835,-0.00399643,-2.91166
225,5845.32,4.19073,2.86525,-0.0710346,0.053937,0.00937876,-2.91217
226,5845.42,3.98377,2.84335,-0.0695076,0.00189494,-0.00821231,-2.90911
227,5845.53,3.8509,2.78555,-0.0652502,0.023688,-0.00100625,-2.91319
228,5845.63,3.65519,2.76672,-0.0606098,0.031023,-0.021953,-2.90502
229,5845.73,3.53567,2.71297,-0.0610846,-0.00635747,-0.00724408,-2.90217
230,5845.83,3.34836,2.70284,-0.0598041,0.0221734,-0.00291302,-2.89996
231,5845.93,3.20277,2.65672,-0.0536772,0.0255622,-0.0134808,-2.89365
232,5846.03,3.00608,2.61484,-0.0557383,0.0250761,-0.0242535,-2.89014
233,5846.13,2.85269,2.58603,-0.0542337,0.0483348,0.0181028,-2.89902
234,5846.23,2.68623,2.55444,-0.0470762,0.0191834,-0.00111363,-2.90671
235,5846.33,2.53004,2.51718,-0.0535343,0.0406693,-0.0179669,-2.90056
236,5846.43,2.30846,2.49381,-0.0580706,0.0521244,0.0347778,-2.91071
237,5846.53,2.19413,2.43162,-0.0523131,-0.0213216,0.0191274,-2.86721
238,5846.64,2.0598,2.41818,-0.0557478,-0.0158343,0.0164249,-2.70698
239,5846.74,1.99608,2.34849,-0.0543981,-0.0279937,0.0614215,-2.47752
240,5846.84,1.91979,2.28631,-0.0494338,-0.039683,0.00807009,-2.16393
241,5846.94,1.87446,2.24686,-0.0443861,-0.0436337,0.0232982,-1.92036
242,5847.04,1.8239,2.24204,-0.0355473,-0.0329077,0.038451,-1.8173
243,5847.14,1.84339,2.18776,-0.0281598,-0.0297249,0.0273486,-1.75743
244,5847.24,1.82846,2.14167,-0.0280067,-0.015313,0.00989834,-1.7431
245,5847.34,1.82226,2.08176,-0.0297322,-0.0134139,0.0189544,-1.74696
246,5847.44,1.79013,2.04039,-0.0261926,-0.0131071,-0.00494568,-1.74854
247,5847.54,1.76872,1.97767,-0.0272446,-0.021795,-0.00901199,-1.7556
248,5847.64,1.75436,1.89566,-0.0254823,-0.0020581,0.0184386,-1.76791
249,5847.74,1.73774,1.78397,-0.0268506,-0.00953582,-0.0161797,-1.76336
250,5847.85,1.69391,1.67567,-0.0271874,-0.00335478,-0.00980605,-1.76239
251,5847.95,1.64331,1.5644,-0.032427,0.0207527,-0.00907916,-1.75999
252,5848.05,1.61397,1.43807,-0.027539,-0.000196059,-0.0271144,-1.76434
253,5848.15,1.59689,1.30675,-0.032128,0.007102,-0.00988269,-1.76601
254,5848.25,1.52702,1.17661,-0.0357584,0.0420804,-0.0119879,-1.76186
255,5848.35,1.50418,1.03952,-0.029577,0.0224134,-0.026631,-1.76136
256,5848.45,1.44643,0.899553,-0.0343426,0.010962,0.0130818,-1.72088
257,5848.55,1.42477,0.765898,-0.0421691,0.0177208,-0.0250887,-1.60463
258,5848.65,1.4317,0.616931,-0.0481171,-0.00535288,-0.106304,-1.41587
259,5848.75,1.38487,0.453984,-0.0495709,0.0113936,-0.0800882,-1.16845
260,5848.85,1.44821,0.389687,-0.0420111,0.0161276,-0.108177,-0.895287
261,5848.96,1.42891,0.35336,-0.04178,0.0350496,-0.13996,-0.680386
262,5849.06,1.4624,0.318165,-0.0442066,0.00412896,-0.0878475,-0.593567
263,5849.16,1.4554,0.266416,-0.0372643,0.0132948,-0.0823037,-0.559029
264,5849.26,1.46618,0.233652,-0.0396513,0.0116853,-0.0892792,-0.542499
265,5849.36,1.46545,0.242882,-0.0430935,0.0209982,-0.0622622,-0.550047
266,5849.46,1.47042,0.242264,-0.0406926,0.0447003,-0.061209,-0.541432
267,5849.56,1.44365,0.230683,-0.0443682,0.0572838,-0.0698929,-0.531915
268,5849.66,1.44025,0.200453,-0.0459135,0.045634,-0.0509908,-0.54973
269,5849.76,1.41562,0.198539,-0.0489796,0.0510672,-0.0357686,-0.546352
270,5849.86,1.41436,0.214559,-0.0450534,0.0604418,-0.0471679,-0.539404
271,5849.96,1.39905,0.222837,-0.0417738,0.0422863,-0.051781,-0.549987
272,5850.06,1.39396,0.218842,-0.0461011,0.0239998,-0.0565242,-0.545709
273,5850.17,1.38569,0.209618,-0.0472256,0.029305,-0.0524179,-0.507434
274,5850.27,1.40818,0.204954,-0.0425048,0.016312,-0.0509573,-0.371113
275,5850.37,1.45727,0.197853,-0.0343295,0.0224354,-0.0462522,-0.149225
276,5850.47,1.47625,0.204745,-0.0369134,0.0216041,-0.0534372,0.0945279
277,5850.57,1.45863,0.190653,-0.0357043,0.0260566,-0.061226,0.184236
278,5850.67,1.43591,0.181408,-0.0366009,0.0391206,-0.0375536,0.218124
279,5850.77,1.46141,0.166321,-0.0360782,0.0392804,-0.0526175,0.230409
280,5850.87,1.45987,0.158424,-0.0379968,0.0367792,-0.0533091,0.2299
281,5850.97,1.46332,0.164367,-0.0395017,0.0316457,-0.0361981,0.223641
282,5851.07,1.44007,0.160366,-0.0351957,0.0349144,-0.0395785,0.233248
283,5851.17,1.43423,0.145635,-0.0400032,0.0351648,-0.0476139,0.237687
284,5851.28,1.42818,0.14331,-0.0414835,0.0228402,-0.0376706,0.230023
285,5851.38,1.42737,0.140049,-0.0418279,0.0228429,-0.0422349,0.234632
286,5851.48,1.39585,0.135913,-0.0401474,0.0259745,-0.0463444,0.239111
287,5851.58,1.39419,0.131747,-0.0401956,0.017484,-0.0428834,0.226954
288,5851.68,1.37208,0.121036,-0.0388413,0.0283952,-0.0389225,0.235025
289,5851.78,1.38332,0.126353,-0.0429429,0.0137684,-0.0381502,0.23687
290,5851.88,1.37768,0.128012,-0.0424645,0.00851855,-0.0363749,0.236356
291,5851.98,1.39384,0.132077,-0.0415293,0.00814843,-0.0328515,0.235441
292,5852.08,1.38071,0.121224,-0.0423492,0.010196,-0.0312551,0.234707
293,5852.18,1.3891,0.127216,-0.0415856,0.0113271,-0.0303986,0.235137
294,5852.28,1.37973,0.126342,-0.0416807,0.00973239,-0.0312541,0.234983
295,5852.38,1.38969,0.132872,-0.0410033,0.00897604,-0.031887,0.235397
296,5852.49,1.38083,0.123225,-0.0413435,0.0094925,-0.0316315,0.235125
297,5852.59,1.3878,0.127889,-0.0410262,0.0103174,-0.0314896,0.235318
298,5852.69,1.37856,0.125473,-0.0411802,0.0102844,-0.0309813,0.235192
299,5852.79,1.38824,0.131619,-0.0408658,0.00923734,-0.0309042,0.235533
300,5852.89,1.38739,0.121163,-0.0407377,0.00941385,-0.0311841,0.235186
301,5852.99,1.39442,0.123386,-0.0402089,0.0100642,-0.0312408,0.235179
302,5853.09,1.3879,0.119238,-0.0400947,0.00995579,-0.0309523,0.235604
303,5853.19,1.3894,0.126551,-0.039803,0.00963242,-0.0307996,0.235741
304,5853.29,1.38755,0.121271,-0.0398881,0.00950002,-0.0308325,0.235248
305,5853.39,1.39188,0.125559,-0.0396249,0.00973841,-0.0309658,0.235265
306,5853.49,1.38917,0.121116,-0.0398099,0.00946531,-0.030553,0.235657
307,5853.59,1.39051,0.124502,-0.0397362,0.00911843,-0.0306826,0.235675
308,5853.7,1.38876,0.119594,-0.0397478,0.00959213,-0.0309071,0.235276
309,5853.8,1.39048,0.125108,-0.0395948,0.00948772,-0.0311376,0.235886
310,5853.9,1.38804,0.121824,-0.0396521,0.00947962,-0.0305939,0.235632
311,5854,1.39118,0.123135,-0.039501,0.00958142,-0.0306804,0.235446
312,5854.1,1.39026,0.120175,-0.0395967,0.00940803,-0.0309807,0.23544
313,5854.2,1.39087,0.124599,-0.0395048,0.00933518,-0.0306306,0.235943
314,5854.3,1.38966,0.122839,-0.0395736,0.00930878,-0.0307133,0.235615
315,5854.4,1.39114,0.123578,-0.0396428,0.00951332,-0.030306,0.23553
316,5854.5,1.39031,0.121233,-0.0396651,0.00971227,-0.0306797,0.235279
317,5854.6,1.3903,0.123599,-0.0394752,0.00947592,-0.031038,0.235808
