jmag,angular_vel_mag,Environment
9.582937341,0.380493188,Corridor
19.763218,0.84810899,Corridor
18.58858208,0.431399653,Corridor
10.58943889,0.062558721,Corridor
5.954243792,0.165540436,Corridor
25.93117731,0.174441186,Corridor
7.213258271,0.104999448,Corridor
19.76138594,0.041954284,Corridor
13.26858183,0.34288486,Corridor
23.20577519,0.75138032,Corridor
14.82105808,0.928023612,Corridor
22.08463819,0.410054929,Corridor
5.975135379,0.224651468,Corridor
10.76241223,0.074655844,Corridor
22.65061256,0.36270805,Corridor
8.247449711,0.148318112,Corridor
8.550309823,0.118365221,Corridor
10.92540532,0.135662694,Corridor
37.17036574,0.229155212,Corridor
19.76300806,0.097580522,Corridor
12.76766101,0.254060003,Corridor
14.05730858,0.103608071,Corridor
26.96777561,0.257066237,Corridor
12.89633021,0.060969009,Corridor
26.7473517,0.157780292,Corridor
26.15484404,0.15426175,Corridor
10.46417793,0.240125,Corridor
27.96136056,0.129072144,Corridor
17.86477761,0.240357338,Corridor
26.42848176,0.053648675,Corridor
15.9391751,0.435958852,Corridor
22.83746911,0.669055207,Corridor
10.34361655,0.369554868,Corridor
18.61202939,0.322264952,Corridor
9.276987142,0.114706061,Corridor
9.857843047,0.102237984,Corridor
17.00775908,0.240937014,Corridor
24.67396411,0.221995979,Corridor
9.723709563,0.087236673,Corridor
9.163220051,0.293708311,Corridor
7.433905911,0.067211017,Corridor
8.356223472,0.225513136,Corridor
8.095872741,0.052665892,Corridor
17.18303128,0.107060072,Corridor
22.1321858,0.113847802,Corridor
10.37971862,0.14357996,Corridor
14.33898,0.153497014,Corridor
14.44075177,0.146944347,Corridor
40.16056929,0.220496652,Corridor
24.18872168,0.201863112,Corridor
15.21602548,0.277620898,Corridor
30.39388278,0.148294555,Corridor
18.82174268,0.23417493,Corridor
18.55297655,0.101074803,Corridor
8.017711886,0.147160557,Corridor
21.36595083,0.24316237,Corridor
8.710863674,0.134478739,Corridor
7.633885663,0.144214494,Corridor
11.84082426,0.120649536,Corridor
29.16511508,0.099570669,Corridor
13.70186594,0.209347281,Corridor
15.29349627,0.231249614,Corridor
28.162337,0.155750682,Corridor
9.068667291,0.046523313,Corridor
24.95837885,0.187283585,Corridor
17.56327558,0.129114318,Corridor
2.242267087,0.085135073,Corridor
13.96492068,0.084243249,Corridor
10.01309674,0.078082384,Corridor
5.77725446,0.065457769,Corridor
11.75503418,0.050400484,Corridor
9.321226013,0.063890269,Corridor
7.325482705,0.188080599,Corridor
4.399675793,0.255963106,Corridor
12.21337676,0.771325428,Corridor
12.11594844,0.87594151,Corridor
16.0752613,0.47552076,Corridor
12.61919515,0.110292303,Corridor
25.33351218,0.090289613,Corridor
4.704317408,0.060608091,Corridor
17.32244552,0.235114045,Corridor
11.67503441,0.074501507,Corridor
15.91201869,0.203579227,Corridor
22.45717373,0.297961492,Corridor
42.88448858,0.221572397,Corridor
34.71669473,0.317530456,Corridor
31.86034535,0.307422607,Corridor
37.00441586,0.202794699,Corridor
33.44052975,0.071110635,Corridor
30.15223301,0.166015224,Corridor
35.3931924,0.662542155,Corridor
29.15856871,1.901106688,Corridor
35.21988446,1.689780944,Corridor
18.42493437,0.501594574,Corridor
13.15092913,0.08652737,Corridor
24.57846394,0.099865342,Corridor
31.5666834,0.249835523,Corridor
18.92874893,0.086614983,Corridor
19.51831116,0.284650852,Corridor
18.64620535,0.128390987,Corridor
6.820079415,0.258460018,Corridor
16.08311924,0.559697382,Corridor
17.57257884,0.789434135,Corridor
16.22518116,0.442798746,Corridor
6.565124193,0.106395788,Corridor
19.57232031,0.16918787,Corridor
18.42312855,0.159429889,Corridor
13.76027426,0.031822199,Corridor
18.35971125,0.203509289,Corridor
14.62196596,0.174899582,Corridor
33.06850208,0.282530008,Corridor
12.83393779,0.291290691,Corridor
17.08947517,0.200222299,Corridor
8.387352783,0.087037706,Corridor
18.0920678,0.280175064,Corridor
14.26506869,0.05427557,Corridor
3.365169395,0.159560714,Corridor
22.27402968,0.102428488,Corridor
3.894635696,0.190320219,Corridor
8.895719901,0.080289795,Corridor
9.082760439,0.106145024,Corridor
19.51188107,0.161984028,Corridor
23.91040477,0.132368729,Corridor
11.61816214,0.257322396,Corridor
17.55788177,0.231690513,Corridor
11.89818375,0.220939482,Corridor
12.62324549,0.244343955,Corridor
12.08931495,0.044793826,Corridor
13.08896627,0.108021087,Corridor
12.22037158,0.047145948,Corridor
13.58999145,0.108582603,Corridor
17.62267127,0.162380749,Corridor
7.738745883,0.095004825,Corridor
11.29211685,0.141362616,Corridor
12.15030371,0.117202138,Corridor
17.68049415,0.342243509,Corridor
18.17696231,0.226612204,Corridor
10.0252215,0.150355149,Corridor
23.42878632,0.349403964,Corridor
14.70898525,0.231681763,Corridor
19.97980158,0.219132926,Corridor
15.57541314,0.166886242,Corridor
19.82205644,0.087027766,Corridor
18.54765693,0.062052132,Corridor
6.177907834,0.097898615,Corridor
23.98771816,0.245027332,Corridor
12.29935752,0.163347014,Corridor
16.44294325,0.106495655,Corridor
12.99490946,0.205945636,Corridor
12.05101748,0.124337888,Corridor
33.36888895,0.312654621,Corridor
22.40845465,0.183883537,Corridor
17.31790602,0.140669461,Corridor
17.96078296,0.08940545,Corridor
12.01788005,0.136685294,Corridor
11.36962233,0.054968991,Corridor
8.865528263,0.080578206,Corridor
17.00245758,0.076060394,Corridor
13.11300478,0.129462561,Corridor
8.17243827,0.133300343,Corridor
7.206097232,0.139083411,Corridor
24.53272576,0.107215563,Corridor
37.97765747,0.204815295,Corridor
11.61228739,0.492769243,Corridor
43.84905375,0.940959862,Corridor
30.92856423,0.57770961,Corridor
21.26153021,0.140818556,Corridor
12.32292322,0.193779002,Corridor
24.44812795,0.219197855,Corridor
15.13611374,0.124641001,Corridor
21.19427222,0.2533185,Corridor
29.48622576,0.214823433,Corridor
14.77113056,0.2377298,Corridor
24.29939239,0.280582127,Corridor
23.75005421,0.206276687,Corridor
5.388241896,0.039216235,Corridor
15.30252074,0.151782044,Corridor
11.33858499,0.057502434,Corridor
6.513889529,0.096635685,Corridor
11.8864227,0.052789055,Corridor
3.401228288,0.113119694,Corridor
21.92479301,0.171955614,Corridor
11.90182589,0.110942909,Corridor
30.68717604,0.078318495,Corridor
12.65084602,0.181186997,Corridor
12.06349902,0.185918059,Corridor
25.45962171,0.104780006,Corridor
12.89316741,0.156029083,Corridor
15.55453084,0.133165726,Corridor
15.73934655,0.084243422,Corridor
10.57282044,0.110479035,Corridor
9.487664619,0.037138806,Corridor
12.8733108,0.054996127,Corridor
7.955287488,0.061675003,Corridor
7.148209966,0.060285448,Corridor
16.38551832,0.053295153,Corridor
6.042874928,0.129863603,Corridor
11.01222003,0.147063719,Corridor
18.5909147,0.128233951,Corridor
27.06852069,0.175775201,Corridor
19.96118138,0.247905427,Corridor
19.35207286,0.062610096,Corridor
11.97751185,0.077781761,Corridor
13.59759288,0.232028721,Corridor
16.94157486,0.291375479,Corridor
35.79206442,0.178320116,Corridor
11.94950785,0.209972406,Corridor
25.21585349,0.461971979,Corridor
30.13816974,0.118409686,Corridor
8.545877762,0.265420774,Corridor
28.23362258,0.127139014,Corridor
11.12682069,0.183004971,Corridor
11.97015682,0.291863455,Corridor
12.59168559,0.097176941,Corridor
16.79761696,0.110516003,Corridor
10.72424114,0.21303674,Corridor
41.55364031,0.282176373,Corridor
21.86238667,0.209205263,Corridor
26.24406358,0.199060341,Corridor
32.70111304,0.205259461,Corridor
18.15733737,0.034948105,Corridor
16.93045425,0.094363768,Corridor
13.96933582,0.118138311,Corridor
31.6175389,0.202513469,Corridor
19.58733723,0.135656119,Corridor
32.33538646,0.113047199,Corridor
38.12690651,0.169524601,Corridor
16.20223097,0.465100932,Corridor
43.75796515,1.503800972,Corridor
21.83598479,1.45988379,Corridor
27.80394089,0.550026658,Corridor
4.903096161,0.099344342,Corridor
21.13445735,0.164389947,Corridor
7.530398795,0.072530259,Corridor
35.50782135,0.070229662,Corridor
18.49433524,0.773746181,Corridor
26.81589367,1.511912004,Corridor
39.94470936,1.0186702,Corridor
16.55543542,0.257510869,Corridor
12.08545521,0.126309444,Corridor
17.17897607,0.168685401,Corridor
22.36985333,0.112762316,Corridor
21.66635832,0.250768976,Corridor
23.12926173,0.080486095,Corridor
22.62790556,0.544298357,Corridor
17.42468428,1.071765086,Corridor
18.99369196,0.724578147,Corridor
12.61922202,0.239759895,Corridor
31.11537921,0.285916348,Corridor
13.39281897,0.176636209,Corridor
11.23331302,0.090834182,Corridor
12.79618897,0.199660189,Corridor
26.04712157,0.169716382,Corridor
9.673336548,0.143540751,Corridor
15.74430323,0.252377772,Corridor
16.46655988,0.086938784,Corridor
24.5690985,0.184533277,Corridor
2.231911383,0.0670827,Corridor
14.08467531,0.115748061,Corridor
17.54330911,0.230997973,Corridor
8.295109941,0.069155649,Corridor
17.31905225,0.117573041,Corridor
21.88162637,0.171360628,Corridor
22.32820646,0.297929164,Corridor
29.77116215,0.195370528,Corridor
18.82829492,0.216632133,Corridor
15.07425084,0.047051328,Corridor
17.41913382,0.23272963,Corridor
8.664791628,0.08109184,Corridor
16.89328661,0.131389818,Corridor
14.84971072,0.221975839,Corridor
16.05594121,0.181786069,Corridor
7.418562232,0.089210292,Corridor
7.451366803,0.024015708,Corridor
33.68766584,0.16285235,Corridor
12.29839821,0.082984352,Corridor
13.26501652,0.385429224,Corridor
30.65406036,0.151462117,Corridor
32.74900273,0.111419955,Corridor
14.32663518,0.671868205,Corridor
25.17369662,1.17692937,Corridor
18.67263382,0.668071936,Corridor
11.13149085,0.18473278,Corridor
7.757956238,0.072850354,Corridor
21.4738458,0.106595022,Corridor
11.57296091,0.809511977,Corridor
24.51032602,1.393957036,Corridor
21.42037805,0.718540644,Corridor
6.812582106,0.14148981,Corridor
9.088552937,0.117358169,Corridor
16.8405413,0.085229633,Corridor
12.74302267,0.093347591,Corridor
17.14871948,0.21044545,Corridor
13.77643381,0.078630791,Corridor
27.03255559,0.305475426,Corridor
24.09485533,0.263204284,Corridor
10.44840816,0.575163449,Corridor
10.40437899,0.746485336,Corridor
14.64085536,0.269849285,Corridor
10.45387832,0.204374717,Corridor
11.96134557,0.058070511,Corridor
13.68453394,0.229651133,Corridor
22.96464093,0.187689148,Corridor
6.117246051,0.08200843,Corridor
23.64841712,0.16517104,Corridor
10.53360264,0.107205748,Corridor
16.30005077,0.270866614,Corridor
6.398759129,0.180279913,Corridor
16.31293173,0.195561681,Corridor
5.346542944,0.099300915,Corridor
16.39577371,0.066029493,Corridor
5.094462964,0.069578458,Corridor
7.679560957,0.115356034,Corridor
8.627995076,0.12574357,Corridor
2.501921557,0.157612457,Corridor
20.54801461,0.171231028,Corridor
12.51404965,0.09928976,Corridor
27.29324491,0.244716811,Corridor
10.26636638,0.066364316,Corridor
23.69577234,0.261485397,Corridor
11.70362758,0.15401145,Corridor
12.94891121,0.168743743,Corridor
18.89652426,0.121739337,Corridor
16.53386574,0.10029446,Corridor
13.37976538,0.085849167,Corridor
16.31259862,0.165404343,Corridor
19.12707226,0.198682962,Corridor
16.1773329,0.08901887,Corridor
9.183385694,0.1820064,Corridor
14.78089271,0.14911558,Corridor
34.38712399,0.130591206,Corridor
21.21858092,0.264926229,Corridor
23.71702583,0.246867487,Corridor
23.69754167,0.132892014,Corridor
8.591185207,0.135523709,Corridor
39.96116526,0.22562298,Corridor
20.76230366,0.178945494,Corridor
12.65614633,0.117804028,Corridor
25.99906383,0.12855371,Corridor
6.905996514,0.227499549,Corridor
26.82066282,0.161719796,Corridor
16.45938463,0.062359059,Corridor
28.63420006,0.223192163,Corridor
16.55648421,0.071847206,Corridor
26.27160419,0.289492269,Corridor
8.290178517,0.093593422,Corridor
26.30139377,0.240249208,Corridor
14.00991472,0.055615042,Corridor
22.78922175,0.23356371,Corridor
13.4046209,0.115087483,Corridor
30.69520426,0.088123546,Corridor
8.361515313,0.13306745,Corridor
11.01864785,0.170138109,Corridor
10.79946909,0.227459407,Corridor
10.92565343,0.445069604,Corridor
8.795152376,0.368913562,Corridor
6.559430829,0.122256592,Corridor
19.03496267,0.055952986,Corridor
10.17313433,0.125768255,Corridor
19.66563945,0.21507564,Corridor
8.05728072,0.060197577,Corridor
7.771491949,0.089198344,Corridor
12.38318204,0.199349278,Corridor
23.66166616,0.235205105,Corridor
18.7180233,0.154546306,Corridor
26.27802621,0.144307045,Corridor
26.67292052,0.497067679,Corridor
18.18091045,0.067459279,Corridor
26.64105636,0.268089918,Corridor
28.76431751,0.115684266,Corridor
22.16354008,0.041133635,Corridor
30.77257764,0.243926323,Corridor
18.87775425,0.146624826,Corridor
8.065524856,0.138555543,Corridor
21.54983486,0.134157906,Corridor
28.3428962,0.272206638,Corridor
26.97065543,0.113845893,Corridor
17.26991443,0.224923165,Corridor
20.8698144,0.064428785,Corridor
18.08618077,0.350309562,Corridor
9.079422438,0.077918766,Corridor
18.2620427,0.170435318,Corridor
13.64091961,0.129246839,Corridor
7.402244298,0.064418684,Corridor
16.36412028,0.145985516,Corridor
7.91222296,0.112047606,Corridor
7.844004124,0.074055917,Corridor
13.8046041,0.059492616,Corridor
11.30163356,0.083930089,Corridor
10.26855935,0.054475584,Corridor
16.45031521,0.103089247,Corridor
14.49740843,0.141133314,Corridor
10.66842992,0.159245458,Corridor
13.79992455,0.099262381,Corridor
14.88373177,0.244273502,Corridor
10.72552506,0.10516738,Corridor
2.046324842,0.158818737,Corridor
7.975522235,0.048380952,Corridor
25.4405715,0.227474582,Corridor
9.995161693,0.054855819,Corridor
26.29773348,0.278194521,Corridor
15.62914133,0.195562576,Corridor
18.35178109,0.269971993,Corridor
17.85181677,0.16256428,Corridor
19.51782011,0.18170191,Corridor
14.61832689,0.13510293,Corridor
10.96695733,0.103027679,Corridor
4.981361787,0.057322295,Corridor
14.6381639,0.066540823,Corridor
20.04750384,0.171433107,Corridor
15.25627615,0.067125347,Corridor
8.223536183,0.149130971,Corridor
24.05585146,0.213008329,Corridor
9.767775201,0.024860706,Corridor
43.96373351,0.168225108,Corridor
23.37199593,0.022263259,Corridor
16.03792192,0.180335521,Corridor
46.79129504,0.184631626,Corridor
9.291610905,0.296544748,Corridor
11.39280733,0.136148655,Corridor
15.02952433,0.213173293,Corridor
22.23095898,0.104561953,Corridor
25.28911662,0.167732736,Corridor
12.15214474,0.118511198,Corridor
17.27198215,0.140245766,Corridor
10.84795239,0.104210655,Corridor
34.7527276,0.160342355,Corridor
20.63347135,0.171472527,Corridor
17.45857431,0.337846644,Corridor
36.32786622,0.127241088,Corridor
17.83847842,0.159698924,Corridor
21.4081139,0.192889673,Corridor
27.60057686,0.066547463,Corridor
13.27833714,0.193117256,Corridor
17.11406508,0.043205426,Corridor
7.077887503,0.113160452,Corridor
22.54599491,0.287098993,Corridor
2.980764357,0.088405425,Corridor
13.49403651,0.083462253,Corridor
13.03320506,0.097828479,Corridor
18.24829647,0.210593324,Corridor
23.63413654,0.144587482,Corridor
24.68184074,0.12390623,Corridor
27.06457383,0.360251169,Corridor
39.50005418,0.12375401,Corridor
10.95314096,0.237910126,Corridor
26.18560079,0.147569731,Corridor
22.28910025,0.056638194,Corridor
12.65075566,0.185295871,Corridor
20.30760884,0.048826887,Corridor
15.97615707,0.060889669,Corridor
18.3783881,0.057794856,Corridor
8.393700258,0.101323872,Corridor
31.51169446,0.287764791,Corridor
5.713995147,0.140041015,Corridor
19.58955477,0.170227164,Corridor
19.98439266,0.261989083,Corridor
11.13199357,0.198489742,Corridor
34.27565153,0.137626438,Corridor
12.18862871,0.411501344,Corridor
11.64636008,0.223522669,Corridor
22.4701044,0.194357405,Corridor
22.18406622,0.407913797,Corridor
21.25045943,0.235307143,Corridor
13.36859112,0.219367448,Corridor
7.670329916,0.09435866,Corridor
11.3218369,0.120590712,Corridor
17.53795877,0.175939033,Corridor
18.40438419,0.15783232,Corridor
30.99864036,0.245673886,Corridor
24.48397114,0.169291257,Corridor
8.962838366,0.148979158,Corridor
17.60748137,0.084403431,Corridor
5.36855415,0.156301769,Corridor
10.79965953,0.090776516,Corridor
5.776336707,0.049922121,Corridor
24.99926155,0.160332422,Corridor
6.699573142,0.094694078,Corridor
22.30644329,0.160481472,Corridor
13.58355355,0.116480912,Corridor
15.12459025,0.176273742,Corridor
86.59373961,0.156820502,Corridor
106.2331521,0.245152119,Corridor
77.61420412,0.395809384,Corridor
95.4091846,0.161575365,Corridor
23.58409458,0.056520109,Corridor
15.1417054,0.157180124,Corridor
25.64613344,0.136739834,Corridor
20.45122874,0.146525742,Corridor
29.70182621,0.255764962,Corridor
9.512855846,0.109241101,Corridor
10.5746869,0.164492708,Corridor
10.85225567,0.276221153,Corridor
22.79376374,0.103921448,Corridor
23.89041034,0.218873493,Corridor
5.583563526,0.260345223,Corridor
19.37305623,0.190048618,Corridor
8.551430815,0.069216447,Corridor
9.149300016,0.190182744,Corridor
8.222618807,0.231998123,Corridor
4.557471773,0.147686694,Corridor
16.37380779,0.083503847,Corridor
5.886654567,0.105047501,Corridor
20.7013316,0.141211083,Corridor
6.50614644,0.169246786,Corridor
17.00371579,0.200110071,Corridor
11.68259665,0.12864,Corridor
22.11182833,0.203009671,Corridor
8.362730246,0.151530559,Corridor
8.175320352,0.076716833,Corridor
25.17232665,0.093520904,Corridor
13.17024198,0.064651904,Corridor
13.21179491,0.145806083,Corridor
36.89639116,0.131248077,Corridor
13.51054403,0.127465822,Corridor
10.4393419,0.188467453,Corridor
6.743476137,0.179744719,Corridor
21.61489597,0.14545547,Corridor
12.79342968,0.088912497,Corridor
26.10565098,0.33478644,Corridor
10.57680903,0.374100968,Corridor
36.49893325,0.539041501,Corridor
19.37182798,0.335191027,Corridor
18.13913564,0.09687206,Corridor
27.80505458,0.266422542,Corridor
5.301342026,0.123878247,Corridor
19.09610301,0.108453946,Corridor
26.51678658,0.140117367,Corridor
3.768927048,0.240144859,Corridor
47.11461379,0.197707549,Corridor
15.03344921,0.301919163,Corridor
22.49556105,0.398752748,Corridor
30.77967813,0.234564341,Corridor
20.20717201,0.24323328,Corridor
11.86701979,0.254956192,Corridor
16.92317939,0.105427415,Corridor
21.6511321,0.160679463,Corridor
12.73822482,0.094494907,Corridor
10.4483304,0.088943262,Corridor
10.05430686,0.373564201,Corridor
9.050069774,0.487024825,Corridor
22.92531854,0.44992695,Corridor
9.030068999,0.254688713,Corridor
6.947308569,0.165823765,Corridor
29.52215844,0.119726248,Corridor
14.39339328,0.05194844,Corridor
18.46134084,0.119439818,Corridor
9.963654992,0.14664379,Corridor
35.85863047,0.061412327,Corridor
12.13183605,0.160962847,Corridor
23.49774416,0.425694904,Corridor
15.20519304,0.625766093,Corridor
24.87793465,0.899205432,Corridor
17.49615234,0.541872115,Corridor
20.01659766,0.219995794,Corridor
14.4856555,0.090547151,Corridor
34.10111527,0.185487479,Corridor
23.28723058,0.098095927,Corridor
18.93680601,0.126115045,Corridor
14.61239477,0.143345107,Corridor
61.36528197,0.176721828,Corridor
34.11201525,0.118674552,Corridor
26.42580717,0.473966263,Corridor
58.83852845,0.49793546,Corridor
20.94919447,0.433522696,Corridor
28.62115639,0.218263119,Corridor
25.66867301,0.06534918,Corridor
14.7188629,0.238805221,Corridor
25.67357949,0.160641679,Corridor
14.92806167,0.141693306,Corridor
12.51215541,0.113642191,Corridor
36.47524524,0.156949384,Corridor
33.35941315,0.186969926,Corridor
12.86371171,0.069710566,Corridor
29.75815139,0.273351909,Corridor
18.01866869,0.106252124,Corridor
18.46766737,0.153609903,Corridor
16.21021468,0.073569425,Corridor
19.05819235,0.074865353,Corridor
16.70708975,0.115308381,Corridor
8.932482575,0.11637138,Corridor
28.85504763,0.203832135,Corridor
13.56231613,0.116432532,Corridor
13.58054473,0.199489059,Corridor
18.88497091,0.299396638,Corridor
30.93072701,0.22411965,Corridor
14.96872956,0.137305148,Corridor
26.79389378,0.32041362,Corridor
15.52841185,0.152759988,Corridor
13.38452398,0.200830427,Corridor
24.49464856,0.130937202,Corridor
8.680205816,0.161411788,Corridor
6.805876195,0.157910524,Corridor
7.066458901,0.075328741,Corridor
14.41976619,0.165385889,Corridor
5.45118244,0.030804075,Corridor
5.628207822,0.324688142,Corridor
31.43926169,0.212655109,Corridor
11.38044932,0.281066105,Corridor
21.83542276,0.337639256,Corridor
16.46399327,0.101868246,Corridor
5.327790487,0.186736796,Corridor
21.50248253,0.228001907,Corridor
3.160395292,0.078723644,Corridor
12.79292366,0.172978098,Corridor
10.04574253,0.063271,Corridor
8.082403228,0.107811004,Corridor
9.02013935,0.095040055,Corridor
2.66332853,0.038814575,Corridor
15.23200654,0.085672346,Corridor
10.67722206,0.41913141,Corridor
14.25053749,0.173771761,Corridor
4.400432558,0.140100427,Corridor
35.28743614,0.104833207,Corridor
7.253641496,0.351095361,Corridor
31.33872401,0.086368008,Corridor
15.72240083,0.204473553,Corridor
6.478662976,0.039961981,Corridor
23.83297799,0.273924796,Corridor
20.67696384,0.147453642,Corridor
26.0500773,0.272861139,Corridor
16.26288763,0.150851119,Corridor
15.92766587,0.210807367,Corridor
30.96175131,0.028690357,Corridor
26.17240078,0.292752448,Corridor
43.0437462,1.013167007,Corridor
11.09669287,0.78378759,Corridor
26.56055495,0.123286816,Corridor
22.608494,0.22323774,Corridor
12.49353272,0.214778553,Corridor
26.35629507,0.098113836,Corridor
34.20567246,0.122004566,Corridor
43.99695014,0.32718655,Corridor
59.07141713,0.943749156,Corridor
24.03025364,0.750971065,Corridor
51.36006424,0.291679843,Corridor
21.51865677,0.14181109,Corridor
7.992426722,0.171556949,Corridor
18.16493762,0.168435856,Corridor
26.26806727,0.159614291,Corridor
8.616423651,0.063146091,Corridor
21.94720258,0.119439521,Corridor
29.278461,0.336383783,Corridor
15.58000166,0.265326379,Corridor
11.26166153,0.225575416,Corridor
15.60662752,0.282655618,Corridor
15.64958249,0.059619101,Corridor
12.54376215,0.22278223,Corridor
13.71998185,0.087705883,Corridor
27.52997877,0.086140219,Corridor
13.05010604,0.220699124,Corridor
11.60118868,0.118660245,Corridor
20.93126147,0.130416106,Corridor
18.05711649,0.121022646,Corridor
18.85725429,0.287711942,Corridor
15.07482472,0.189742018,Corridor
20.02016621,0.188680613,Corridor
8.137534548,0.077003386,Corridor
19.8662968,0.212290052,Corridor
9.507406431,0.129550843,Corridor
17.20874941,0.245282418,Corridor
14.98983064,0.225939583,Corridor
34.3989467,0.194596901,Corridor
17.70030571,0.218532177,Corridor
27.24669614,0.222127433,Corridor
23.45743992,0.302506725,Corridor
14.50956164,0.563725558,Corridor
13.74044319,0.192973883,Corridor
29.90775837,0.157064916,Corridor
17.50391812,0.147554432,Corridor
13.72659508,0.070488128,Corridor
21.2629334,0.115042882,Corridor
10.84107153,0.125149273,Corridor
36.92574924,0.256747961,Corridor
10.83505397,0.247272838,Corridor
14.66175968,0.255823482,Corridor
18.32773861,0.214856859,Corridor
19.70120644,0.148052862,Corridor
20.19817993,0.076945461,Corridor
23.80760855,0.028399381,Corridor
28.37447758,0.244137219,Corridor
25.79695838,0.163835717,Corridor
18.99376567,0.178633962,Corridor
20.30120618,0.214129181,Corridor
28.01831835,0.217369786,Corridor
9.373558405,0.170876474,Corridor
26.83751802,0.304545132,Corridor
21.55643552,0.091252106,Corridor
11.56708093,0.154780701,Corridor
22.02091934,0.126745699,Corridor
31.19878589,0.038362109,Corridor
11.96388214,0.218200266,Corridor
23.88649945,0.117057123,Corridor
11.45052295,0.115340709,Corridor
15.89880652,0.140688933,Corridor
30.26416279,0.209630335,Corridor
28.66712163,0.227811274,Corridor
15.96763088,0.079854024,Corridor
31.54216532,0.29645535,Corridor
20.75028828,0.099760709,Corridor
22.2240078,0.083898802,Corridor
23.01745148,0.073968491,Corridor
20.72037652,0.06614825,Corridor
11.80298812,0.198191359,Corridor
5.792273488,0.148729284,Corridor
27.7536952,0.116193348,Corridor
22.43186138,0.074831563,Corridor
30.49826077,0.273248294,Corridor
19.53466237,0.191957192,Corridor
21.79649584,0.153696036,Corridor
17.59698334,0.142278752,Corridor
19.64860178,0.263241728,Corridor
3.88868489,0.161694688,Corridor
10.20623167,0.220399624,Corridor
25.70900364,0.123761511,Corridor
15.32814363,0.057777452,Corridor
11.89975875,0.130534074,Corridor
27.38166398,0.214999605,Corridor
33.6608371,0.203102891,Corridor
14.94705985,0.184634069,Corridor
31.26732349,0.679600674,Corridor
12.46996324,0.542561396,Corridor
17.55528307,0.228081313,Corridor
29.04964792,0.130124404,Corridor
8.654466552,0.16460225,Corridor
19.34520645,0.123973254,Corridor
7.515540556,0.179169698,Corridor
14.9368605,0.198146147,Corridor
15.08133951,0.138466745,Corridor
23.92778368,0.459869223,Corridor
22.55323369,0.234066596,Corridor
25.53952388,0.132326651,Corridor
22.23865578,0.387814402,Corridor
23.2814034,0.350785257,Corridor
25.84795795,0.402359097,Corridor
15.00623332,0.070207862,Corridor
12.84252373,0.137562552,Corridor
17.81341496,0.246237949,Corridor
7.984854463,0.196827189,Corridor
26.05666342,0.214495686,Corridor
12.96480869,0.092775076,Corridor
12.90670688,0.389396311,Corridor
9.998654796,0.185678295,Corridor
12.12582152,0.144082999,Corridor
10.51317127,0.234057904,Corridor
16.87985124,0.039716023,Corridor
16.13200875,0.256016494,Corridor
8.990218863,0.08657321,Corridor
15.2550923,0.126381231,Corridor
7.028081152,0.197130856,Corridor
20.25011406,0.226901836,Corridor
16.43178788,0.157892459,Corridor
16.18485659,0.20594865,Corridor
18.708438,0.052786104,Corridor
17.58897959,0.331325174,Corridor
15.97033381,0.041382368,Corridor
6.867070162,0.185106621,Corridor
36.46361164,0.124081104,Corridor
19.32661659,0.104257252,Corridor
20.19847711,0.24496623,Corridor
32.21687658,0.196181112,Corridor
31.35264376,0.10183044,Corridor
22.8120906,0.203923182,Corridor
33.06976458,0.325421097,Corridor
22.37353798,0.117714482,Corridor
5.202735075,0.18351199,Corridor
30.20550878,0.047500907,Corridor
15.49692049,0.127737001,Corridor
9.285660052,0.201278172,Corridor
15.52943236,0.082982645,Corridor
21.43088389,0.162869193,Corridor
17.06934215,0.23262781,Corridor
5.52942456,0.300103646,Corridor
22.17877934,0.111466576,Corridor
16.4732984,0.197480426,Corridor
10.04702065,0.155882862,Corridor
9.392014424,0.075850901,Corridor
27.99043779,0.207343844,Corridor
6.625464405,0.097068861,Corridor
11.2679475,0.157255802,Corridor
14.71645276,0.161121679,Corridor
21.98274838,0.244918284,Corridor
37.93626043,0.179181619,Corridor
22.41492479,0.225662397,Corridor
51.7069292,0.394313246,Corridor
54.43224217,0.139320352,Corridor
21.6327801,0.304950128,Corridor
46.52139402,0.069171289,Corridor
42.71877776,0.048517001,Corridor
17.70069641,0.108241526,Corridor
27.46574425,0.067296796,Corridor
24.36733493,0.219615147,Corridor
17.68311472,0.137944002,Corridor
16.16940637,0.067729195,Corridor
3.529632693,0.190724,Corridor
27.05929102,0.124390323,Corridor
18.53677228,0.159112458,Corridor
12.84586005,0.306542944,Corridor
24.34422181,0.201037258,Corridor
26.48853366,0.077680748,Corridor
13.52673332,0.180854177,Corridor
23.34250977,0.151559849,Corridor
12.89190679,0.097055951,Corridor
18.86276422,0.129972005,Corridor
25.54306767,0.197565427,Corridor
7.326871821,0.150594924,Corridor
21.57096454,0.113189491,Corridor
29.96385313,0.239278943,Corridor
16.92703592,0.143763645,Corridor
32.0579878,0.382967791,Corridor
18.56018175,0.227212749,Corridor
5.584188225,0.249495949,Corridor
12.66304415,0.342351971,Corridor
20.82725097,0.122681166,Corridor
9.339224705,0.245274195,Corridor
15.95538086,0.10367233,Corridor
14.11372988,0.133190594,Corridor
10.11456501,0.193819964,Corridor
10.08388468,0.070715895,Corridor
17.88843014,0.122572875,Corridor
23.78588643,0.092622401,Corridor
9.394439679,0.370861565,Corridor
17.58056979,0.115915459,Corridor
