T_HIP,T_THIGH,T_CALF,Environment,time,footforce,d_footforce_dt,environment
0.0028376851813064355,0.021367059924400997,0.005237351995772144,Parking,5285.69,1657.2344432819395,-1397.7738485520906,Parking
0.0014085298449536038,0.010400713737335464,0.002551650781102617,Parking,5285.79,915.3256251192796,-1273.9263738446925,Parking
0.0019099150150096948,0.014291933541716395,0.0035063327966181356,Parking,5285.89,1049.4069753913398,-1079.9574012587077,Parking
0.0025326841164108717,0.018016889758289186,0.004412931162369807,Parking,5285.99,1057.358028295052,-823.4280669217542,Parking
0.0007592057970869442,0.005787261356435064,0.0013935393615073259,Parking,5286.09,754.1763719449185,-526.9835752557568,Parking
0.0016596082537341985,0.012497497702589245,0.003062692894748966,Parking,5286.2,1000.8921020769421,-200.19563304631419,Parking
0.0023870814930723534,0.01866873474721009,0.004570376581778543,Parking,5286.3,1286.7380342756458,146.2234894075269,Parking
0.0003827354975417054,0.0038023910740556787,0.0009336697042646242,Parking,5286.4,829.1477552282223,482.35020542726255,Parking
0.0012998442761196383,0.008896222963336703,0.0021634218828489446,Parking,5286.5,1056.716612910008,804.0893052324903,Parking
0.0014815256700420124,0.011011798287031296,0.002697011201105846,Parking,5286.6,1090.5512367605659,1092.7397579631474,Parking
0.0010629804706598126,0.008945482207422084,0.002195560859787536,Parking,5286.7,1244.184873722551,1330.0835067666842,Parking
0.0007927217963272526,0.007696967526070118,0.001889526416191935,Parking,5286.8,959.2971385342499,1524.6792548223973,Parking
0.0014007707108824412,0.009898510114717872,0.0024229603621395805,Parking,5286.9,1306.9667172502902,1680.6239576743633,Parking
0.0019967205518034376,0.014190329719688954,0.003476300888172546,Parking,5287.0,950.4903997411021,1799.4636037050577,Parking
0.00103475622076627,0.008562998287294598,0.002099587260558519,Parking,5287.1,1104.5971008620627,1879.7271585472834,Parking
0.003993601816079632,0.030702570423440028,0.007529271767077963,Parking,5287.2,1548.371079554252,1931.665820079886,Parking
0.001147822165037028,0.01009489342251527,0.0024779944847573864,Parking,5287.3,932.5631345919696,1967.579113525517,Parking
0.0016165528847920344,0.012258663873360642,0.0029969151287176942,Parking,5287.41,856.774766201713,1993.0319348428243,Parking
0.002577938313133007,0.022087204179057247,0.0054189131620249265,Parking,5287.51,1336.395899425017,1998.8326753729289,Parking
0.0018055079167773958,0.013076496326774776,0.0032078436920871772,Parking,5287.61,676.528639452906,1991.9053727454425,Parking
0.0016593899666606058,0.013751015724579147,0.0033733518838421853,Parking,5287.71,1209.381660188379,1969.1497026136926,Parking
0.0018344251990757296,0.012447447508081638,0.003035903618508384,Parking,5287.81,1392.569567382542,1936.8775791508856,Parking
0.00020467460560637387,0.0021257086837927247,0.0005190964082899668,Parking,5287.91,1015.4491617013625,1890.7020558546287,Parking
0.0008431799177577733,0.0052265736718957135,0.0012419498957139646,Parking,5288.01,1169.279692802368,1809.9663963329053,Parking
0.0014404395788215414,0.0132529001831785,0.0032489521300026057,Parking,5288.11,1322.399712643647,1705.069244069168,Parking
0.0011431900374634905,0.008331870576455668,0.002043800022074828,Parking,5288.21,1036.2784374867597,1576.130467034683,Parking
0.0014616872970824423,0.01247949806595098,0.0030594826338812614,Parking,5288.31,906.5776304321655,1428.6275872380488,Parking
0.0010578244283164346,0.006796036323093427,0.0016501272023489637,Parking,5288.41,1563.4209286049615,1262.505126081055,Parking
0.0009111113187514452,0.006799200142062784,0.0016678384348942567,Parking,5288.51,1060.234408043806,1100.046133026902,Parking
0.0009297457623339522,0.005845800566072156,0.001392580816484566,Parking,5288.62,898.6656775464388,933.9865388945996,Parking
0.0003829097473062571,0.0013932827468502457,0.0003018881479495056,Parking,5288.72,1343.2728687798322,786.6246553447876,Parking
0.0005953056882594292,0.007619585569349387,0.0018708409198115266,Parking,5288.82,1255.7714760257934,659.0354978687219,Parking
0.0011053057495262588,0.006625872219073726,0.0015950029204077137,Parking,5288.92,922.3473879714563,556.5687338783301,Parking
0.0001990293881020283,0.002405694896727658,0.0005909249216423066,Parking,5289.02,1767.57319508981,505.2751289551918,Parking
0.0036496641327398104,0.008154790440129418,0.001182882884372831,Parking,5289.12,860.2854177538987,494.3739903736903,Parking
0.0029906791285436458,0.006951409371470311,0.001066108471709433,Parking,5289.22,1379.7255099616793,515.9970439033475,Parking
0.004478773224943188,0.013026624630940897,0.002510569989374067,Parking,5289.32,961.6231070435027,574.6758221452311,Parking
0.0028874108309781214,0.005619117129271717,0.0004781281855244538,Parking,5289.42,789.4016721542969,663.6476532975094,Parking
0.001475344935806511,0.00991302791384801,0.0024119362222524785,Parking,5289.52,1255.8853450852907,760.0171979594566,Parking
0.0008901289870220963,0.002532329831798825,0.00048209377075162204,Parking,5289.62,1121.6148794465669,881.4414160223558,Parking
0.0013565184233271113,0.009748748430266253,0.0023898779225467685,Parking,5289.73,1102.4744895007775,998.3900528512746,Parking
0.0010284936687411752,0.007664524452629093,0.0018456958595582087,Parking,5289.83,1418.6285630847844,1107.8390700832488,Parking
0.000595416501633827,0.006426997071380337,0.001574187911175783,Parking,5289.93,1320.0674225205316,1211.0365488069306,Parking
0.0009585168522728592,0.010304283826294024,0.002528431113130185,Parking,5290.03,869.3117967679951,1283.751273144336,Parking
0.000980772094429157,0.0082061555668297,0.001995829431104641,Parking,5290.13,1259.4050182526669,1328.8248142033015,Parking
0.001605595056323659,0.011327347692465618,0.0027736308823380156,Parking,5290.23,1474.288642023671,1361.5043623760112,Parking
0.0022959145976237075,0.020632377865315934,0.005059886546211448,Parking,5290.33,841.5040106856295,1362.5806502597695,Parking
0.0025780294467956082,0.02040023336797029,0.004994839012193505,Parking,5290.43,1573.2342482923514,1318.7074156374463,Parking
0.0009370904468106885,0.007629753498568769,0.001871805485106932,Parking,5290.53,863.0237540183932,1250.995719049896,Parking
0.0021565703633967983,0.021196248946215933,0.005200225010292857,Parking,5290.63,899.7110647313392,1141.3041039243592,Parking
0.001503347569528763,0.01144258000829077,0.0027987253372554095,Parking,5290.73,1424.263284976049,995.890585766897,Parking
0.00039184737020696845,0.005110412675803702,0.0012550970933791882,Parking,5290.84,1352.3146823132552,820.8908221325922,Parking
0.0017987087169611584,0.015603748045210376,0.0038240346084256237,Parking,5290.94,1160.8027363683623,594.2051761416491,Parking
0.0006023757793707608,0.005295652891704387,0.0012997197018066705,Parking,5291.04,1359.2096968459282,337.1821549810965,Parking
0.0006444467366293995,0.005626386323051727,0.0013759106806567102,Parking,5291.14,1004.6442156305883,46.2233371748053,Parking
0.0006235553193703055,0.004246021934673415,0.0010322768950304661,Parking,5291.24,1194.0896113776387,-287.86867955048973,Parking
0.0012233949540364588,0.008778919152386227,0.0021514244515721606,Parking,5291.34,1574.9688885816126,-648.6023727799369,Parking
0.0008686816078067945,0.007855314983660091,0.001925254665814463,Parking,5291.44,936.6811286032714,-1031.9237411696536,Parking
0.0014827782067203348,0.005721973081143611,0.0012754101358033202,Parking,5291.54,1261.9199657664506,-1431.15194529003,Parking
0.0031845304246567894,0.007723083925179577,0.0012795509776045385,Parking,5291.64,1178.7175234126282,-1829.0429221976892,Parking
0.0013472579097662282,0.008000841563010843,0.0019147652752162284,Parking,5291.74,1035.0763256881107,-2217.103485879193,Parking
0.0039269502954261334,0.019273102413486568,0.004458263724690564,Parking,5291.84,1352.9294142711215,-2573.860329723233,Parking
0.0023130480261899897,0.01904197807494578,0.004672340346952529,Parking,5291.94,1493.7610250639157,-2882.9194889559762,Parking
0.001588525321875043,0.018181292429338133,0.004462906924046506,Parking,5292.04,742.2937423958253,-3130.007063628424,Parking
0.0012930720334716453,0.008917437771288316,0.002179861630744974,Parking,5292.15,1579.8287881919357,-3285.6253809909153,Parking
0.002798648095818779,0.021611107157838042,0.005302960080231237,Parking,5292.25,1104.7633230696972,-3340.813371701463,Parking
0.0013357285107223305,0.016147693810557813,0.003963049909687881,Parking,5292.35,1292.2297673750966,-3285.703873484658,Parking
0.003208059054825615,0.016830751205505357,0.003991569795380323,Parking,5292.45,1373.0105607751166,-3128.5058553443996,Parking
0.003610826028753126,0.01767427043908422,0.004155675797222619,Parking,5292.55,870.8048001705089,-2870.3655958446643,Parking
0.0017010699802842647,0.005126645179231816,0.0010129227947104531,Parking,5292.65,992.3759368303929,-2530.678206661475,Parking
0.0044348375552390445,0.024182426235514812,0.005708918362932829,Parking,5292.75,836.0667980468368,-2118.887911616545,Parking
0.0010276500409651967,0.007564504953021515,0.0018511678530736392,Parking,5292.85,910.2016260148077,-1661.011024560629,Parking
0.0009560998846600374,0.011254059932178616,0.002758983843902706,Parking,5292.95,925.3918089112309,-1179.440557704105,Parking
0.0006598210134412024,0.005807186137000635,0.001408971855377165,Parking,5293.05,1543.00388852394,-695.9271894272682,Parking
0.001957654174623819,0.015159953757492569,0.0037169527573481242,Parking,5293.15,1087.4493091634204,-248.6526657160401,Parking
0.0009058612971875587,0.01116912313202799,0.002739852211759052,Parking,5293.26,1009.4706533624442,167.16214433731653,Parking
0.001297051907505516,0.009158605009630002,0.0022352011827294293,Parking,5293.36,1319.1849756573185,527.8440821976601,Parking
0.0003785057177146481,0.0042571997531182975,0.001042109599339665,Parking,5293.46,1031.8231437605962,815.0007868780923,Parking
0.0011913447077626389,0.011314304213718557,0.002759504757446356,Parking,5293.56,989.122338237288,1035.5678649673205,Parking
0.0012954815372793456,0.010539052426002643,0.0025865144791507528,Parking,5293.66,875.5769526432272,1217.412051957412,Parking
0.0007927696736566855,0.008275282418251541,0.002023841058422917,Parking,5293.76,1099.623117254271,1332.4670894298154,Parking
0.0008241979282129527,0.008985095687317663,0.002203342825323656,Parking,5293.86,1422.3571984561402,1410.5735169633192,Parking
0.0003901208538624733,0.0021878319154586354,0.0005179210929037693,Parking,5293.96,1531.7803408969862,1456.8339914568064,Parking
