angular_mag,Environment
0.02311678257626913,Parking Lot
0.04036947600182098,Parking Lot
0.14559581999099425,Parking Lot
0.2865960593496184,Parking Lot
0.34118560545510834,Parking Lot
0.35910067037449683,Parking Lot
0.3609812494149224,Parking Lot
0.3519576286763555,Parking Lot
0.35699512567911906,Parking Lot
0.34935295866291155,Parking Lot
0.3488551864637962,Parking Lot
0.3510163354930544,Parking Lot
0.346339992949486,Parking Lot
0.345260375794052,Parking Lot
0.346954397404618,Parking Lot
0.34469865864571114,Parking Lot
0.34406692403562145,Parking Lot
0.34725616664064596,Parking Lot
0.3534107980976388,Parking Lot
0.3543905101047995,Parking Lot
0.35354127397638085,Parking Lot
0.3491877115163276,Parking Lot
0.35237052308240824,Parking Lot
0.3576289747087404,Parking Lot
0.3466687380147509,Parking Lot
0.34200853261994796,Parking Lot
0.3427443440083966,Parking Lot
0.3380553212673926,Parking Lot
0.33590244964977795,Parking Lot
0.3443972237649427,Parking Lot
0.3401023776136974,Parking Lot
0.3372394723913886,Parking Lot
0.3399454529391149,Parking Lot
0.3436587257042807,Parking Lot
0.33949324752950966,Parking Lot
0.34303862920787564,Parking Lot
0.33829269660346273,Parking Lot
0.3323537921338865,Parking Lot
0.33434064678533193,Parking Lot
0.33039018985520374,Parking Lot
0.31785266058721295,Parking Lot
0.32341315739466153,Parking Lot
0.318250560744616,Parking Lot
0.31768803463436723,Parking Lot
0.3218451286467608,Parking Lot
0.3275689093286633,Parking Lot
0.321177787384349,Parking Lot
0.3257543176102684,Parking Lot
0.32834909309771426,Parking Lot
0.31827442108819554,Parking Lot
0.3195568895119816,Parking Lot
0.32348547535004185,Parking Lot
0.31278506958489577,Parking Lot
0.31875450903422525,Parking Lot
0.31995614646452863,Parking Lot
0.31563215051166765,Parking Lot
0.32712684901733163,Parking Lot
0.33317467347142776,Parking Lot
0.3192216554471986,Parking Lot
0.31983391127258926,Parking Lot
0.35219199198266843,Parking Lot
0.43462418701208977,Parking Lot
0.4743807686846296,Parking Lot
0.4864628075373183,Parking Lot
0.4808255301518109,Parking Lot
0.4797538277202378,Parking Lot
0.47931842374395794,Parking Lot
0.4607034330608202,Parking Lot
0.4596019220199742,Parking Lot
0.4580053731405015,Parking Lot
0.4496408437240772,Parking Lot
0.4590317644629073,Parking Lot
0.4687651834521096,Parking Lot
0.45754599737125884,Parking Lot
0.45651463106328805,Parking Lot
0.460626734540897,Parking Lot
0.4495250397008491,Parking Lot
0.4501690590923944,Parking Lot
0.45346351506483956,Parking Lot
0.44714718915384005,Parking Lot
0.45682388684548064,Parking Lot
0.4657876146550014,Parking Lot
0.4513800088650614,Parking Lot
0.452217908589134,Parking Lot
0.4533317023985869,Parking Lot
0.4412303358149375,Parking Lot
0.44721732798888664,Parking Lot
0.4405007504073177,Parking Lot
0.433299350491978,Parking Lot
0.44268084588422163,Parking Lot
0.4570241109430443,Parking Lot
0.44614274009397487,Parking Lot
0.4455138191293733,Parking Lot
0.4451508976524932,Parking Lot
0.43665286955830956,Parking Lot
0.44157280095233264,Parking Lot
0.43910386734277346,Parking Lot
0.43138648877393504,Parking Lot
0.43897333844218644,Parking Lot
0.45044539167753733,Parking Lot
0.441494651796963,Parking Lot
0.4375695043100353,Parking Lot
0.44130786669472594,Parking Lot
0.43470137931198244,Parking Lot
0.43965072386103266,Parking Lot
0.4484714378145865,Parking Lot
0.4413793535383795,Parking Lot
0.49207414875838584,Parking Lot
0.6583984773256542,Parking Lot
0.7461417195338012,Parking Lot
0.7492514056515426,Parking Lot
0.762864950155388,Parking Lot
0.7588446332807856,Parking Lot
0.7506954652698196,Parking Lot
0.7555138974703278,Parking Lot
0.7480641826248269,Parking Lot
0.7442224411353503,Parking Lot
0.7470122156972452,Parking Lot
0.750720414065303,Parking Lot
0.736787133981376,Parking Lot
0.7367271604229251,Parking Lot
0.7424563764942707,Parking Lot
0.7316361811435629,Parking Lot
0.7382814289408776,Parking Lot
0.7396474964920552,Parking Lot
0.7388378921662587,Parking Lot
0.7485044648318683,Parking Lot
0.7467444774347672,Parking Lot
0.7460874159221894,Parking Lot
0.7461882505831354,Parking Lot
0.7537339019648114,Parking Lot
0.7358310449998152,Parking Lot
0.7371928490785365,Parking Lot
0.7323934724178008,Parking Lot
0.7341937480068694,Parking Lot
0.7480621900236349,Parking Lot
0.7439466796640529,Parking Lot
0.7383275048077377,Parking Lot
0.740817571569027,Parking Lot
0.7521129374106921,Parking Lot
0.740701086283644,Parking Lot
0.7448211436545912,Parking Lot
0.7417357472695162,Parking Lot
0.7408529439115504,Parking Lot
0.7458491366878413,Parking Lot
0.7423504365803657,Parking Lot
0.7363643969217755,Parking Lot
0.7383361698252118,Parking Lot
0.742789893068806,Parking Lot
0.7320109121009126,Parking Lot
0.7308648241688666,Parking Lot
0.730939165670359,Parking Lot
0.7269492568994654,Parking Lot
0.738749861043378,Parking Lot
0.7490225652906608,Parking Lot
0.7395541914762316,Parking Lot
0.7418822087624695,Parking Lot
0.7436238087092425,Parking Lot
0.7407189042881044,Parking Lot
0.7469897893545333,Parking Lot
0.7574134154579519,Parking Lot
0.7473545199703147,Parking Lot
0.7465063199326825,Parking Lot
0.7499388132718499,Parking Lot
0.7357868190507629,Parking Lot
0.7145871045745805,Parking Lot
0.6150735619776629,Parking Lot
0.4334943149100907,Parking Lot
0.3693579579658464,Parking Lot
0.3653348224810358,Parking Lot
0.3539525145414318,Parking Lot
0.36204486285843696,Parking Lot
0.37513922043316184,Parking Lot
0.3668350736194133,Parking Lot
0.3649998021283305,Parking Lot
0.36827604659276986,Parking Lot
0.3616586964471421,Parking Lot
0.3582871699232614,Parking Lot
0.37045712295660144,Parking Lot
0.3613623634879511,Parking Lot
0.36149565057390387,Parking Lot
0.3665178466402046,Parking Lot
0.36366392998499125,Parking Lot
0.359398409126523,Parking Lot
0.36433776180754307,Parking Lot
0.3701426298845487,Parking Lot
0.3678472173247611,Parking Lot
0.37334339393762267,Parking Lot
0.3760392624502778,Parking Lot
0.36457293793776024,Parking Lot
0.3260360595157076,Parking Lot
0.20963262890876505,Parking Lot
0.12185697431210082,Parking Lot
0.11180130255222656,Parking Lot
0.11414898899114262,Parking Lot
0.10894033141272519,Parking Lot
0.1112192144556578,Parking Lot
0.11833192954292768,Parking Lot
0.10931782070328515,Parking Lot
0.03923334027334405,Parking Lot
0.09415568933921148,Parking Lot
0.18860757081689483,Parking Lot
0.18685894564959313,Parking Lot
0.1827769789226466,Parking Lot
0.18413125703451932,Parking Lot
0.17556693636231738,Parking Lot
0.17855603581870313,Parking Lot
0.18460166435977765,Parking Lot
0.18290843510527335,Parking Lot
0.17336573334658728,Parking Lot
0.18217008470100135,Parking Lot
0.18705869347239654,Parking Lot
0.18507259355246958,Parking Lot
0.18855914902829854,Parking Lot
0.1847889159460058,Parking Lot
0.17706616897623328,Parking Lot
0.18316039064879722,Parking Lot
0.18802107784365563,Parking Lot
0.17624247276354812,Parking Lot
0.16965031021961027,Parking Lot
0.1831003604179959,Parking Lot
0.17612551520969358,Parking Lot
0.17220913139893715,Parking Lot
0.18279179610324417,Parking Lot
0.16826627202843,Parking Lot
0.17256130800640102,Parking Lot
0.16946469460629285,Parking Lot
0.15910342372808953,Parking Lot
0.1539372935090506,Parking Lot
0.15422933457876942,Parking Lot
0.14156125116916704,Parking Lot
0.1427090525556105,Parking Lot
0.14896654300855613,Parking Lot
0.12010464619393373,Parking Lot
0.022189145840703285,Parking Lot
0.03911053671953378,Parking Lot
0.04856288591329906,Parking Lot
0.05576041282128388,Parking Lot
0.049267643264036896,Parking Lot
0.057562552922624965,Parking Lot
0.06611388530658668,Parking Lot
0.05942437134878332,Parking Lot
0.056602353860291006,Parking Lot
0.0674606269909345,Parking Lot
0.06453555537817894,Parking Lot
0.07012181879750409,Parking Lot
0.12427182370932238,Parking Lot
0.16772191963508556,Parking Lot
0.18791410114549678,Parking Lot
0.19225091592575055,Parking Lot
0.19517942956295598,Parking Lot
0.19533563269884993,Parking Lot
0.18989776188531687,Parking Lot
0.1932182592456003,Parking Lot
0.1982980106730244,Parking Lot
0.18779553792466022,Parking Lot
0.18402868887698595,Parking Lot
0.18757050415739676,Parking Lot
0.1912507824810202,Parking Lot
0.19294418964213175,Parking Lot
0.20588904112028983,Parking Lot
0.20450303254966662,Parking Lot
0.22368773124876562,Parking Lot
0.3358026124161335,Parking Lot
0.4673645479868579,Parking Lot
0.4874635970464871,Parking Lot
0.5040502425586758,Parking Lot
0.5092427662744091,Parking Lot
0.5050347923703907,Parking Lot
0.5088652674358211,Parking Lot
0.5069458020889832,Parking Lot
0.4958370978799893,Parking Lot
0.4916951407932612,Parking Lot
0.4907133091796064,Parking Lot
0.4443667805854772,Parking Lot
0.3757934813601689,Parking Lot
0.35820083730341223,Parking Lot
0.3428482873878655,Parking Lot
0.34116341590353866,Parking Lot
0.3467908783072763,Parking Lot
0.3375989037810996,Parking Lot
0.3412361877435535,Parking Lot
0.3441580730684951,Parking Lot
0.3344735890123836,Parking Lot
0.3392535709434169,Parking Lot
0.35071507325209167,Parking Lot
0.3391209294956144,Parking Lot
0.34371740565630365,Parking Lot
0.34473896341687543,Parking Lot
0.3361466128484727,Parking Lot
0.33500341801032424,Parking Lot
0.3394983408577375,Parking Lot
0.3404353154799666,Parking Lot
0.33822985767026187,Parking Lot
0.3391628099467865,Parking Lot
0.3340278940260079,Parking Lot
0.3512665988185129,Parking Lot
0.3761098437867586,Parking Lot
0.4258407334243168,Parking Lot
0.43419495283034676,Parking Lot
0.44347846662391627,Parking Lot
0.44831878411802034,Parking Lot
0.44135395976456315,Parking Lot
0.4482355039685549,Parking Lot
0.44628401835550685,Parking Lot
0.43635942561817787,Parking Lot
0.43981946588015974,Parking Lot
0.4448559743778618,Parking Lot
0.4525952966609463,Parking Lot
0.4595871120688399,Parking Lot
0.45095333162358386,Parking Lot
0.44523246569431074,Parking Lot
0.4509339381224039,Parking Lot
0.44190858742985895,Parking Lot
0.4513133775755046,Parking Lot
0.46444039007040727,Parking Lot
0.45759195812096615,Parking Lot
0.45385330312078814,Parking Lot
0.45867188584227003,Parking Lot
0.4558056282454042,Parking Lot
0.4515764830584184,Parking Lot
0.4588245665448712,Parking Lot
0.4531824822925512,Parking Lot
0.4500386881690284,Parking Lot
0.45689003970277137,Parking Lot
0.4506628258055156,Parking Lot
0.4531013193984431,Parking Lot
0.4597342578936227,Parking Lot
0.4617733059032486,Parking Lot
0.45196368513883106,Parking Lot
0.45574106524754043,Parking Lot
0.45017952717937987,Parking Lot
0.4441305922270432,Parking Lot
0.44935240430852263,Parking Lot
0.4625067600011184,Parking Lot
0.4466891674628455,Parking Lot
0.45155437132319837,Parking Lot
0.4493162843233069,Parking Lot
0.4488331931496066,Parking Lot
0.4528064462350173,Parking Lot
0.4543430516258392,Parking Lot
0.4582287761873211,Parking Lot
0.4614685838579697,Parking Lot
0.4621176449579484,Parking Lot
0.4559932508281737,Parking Lot
0.4595813460863598,Parking Lot
0.4575746609200466,Parking Lot
0.44956794323779015,Parking Lot
0.4559473390727409,Parking Lot
0.4586594589229137,Parking Lot
0.44865890007524245,Parking Lot
0.45549348019093533,Parking Lot
0.4637947805651116,Parking Lot
0.45570767340717455,Parking Lot
0.45381947868508243,Parking Lot
0.45574853361846857,Parking Lot
0.4456853916650807,Parking Lot
0.44899389772803566,Parking Lot
0.4471604257561736,Parking Lot
0.4411701752778768,Parking Lot
0.447656205724784,Parking Lot
0.4538401323152129,Parking Lot
0.45507722801122186,Parking Lot
0.4571988337928298,Parking Lot
0.4644798835775669,Parking Lot
0.45183016985610863,Parking Lot
0.4554232636379591,Parking Lot
0.4689391033385043,Parking Lot
0.5503297314542347,Parking Lot
0.7090362504811741,Parking Lot
0.7756381261768345,Parking Lot
0.7837357678282625,Parking Lot
0.7879200778792542,Parking Lot
0.7865471199505212,Parking Lot
0.7763315206800602,Parking Lot
0.7772242232851791,Parking Lot
0.7800236723019404,Parking Lot
0.7780491430708731,Parking Lot
0.7847297896982183,Parking Lot
0.7927324919810743,Parking Lot
0.7829331311145927,Parking Lot
0.7821906566159558,Parking Lot
0.7666317701728274,Parking Lot
0.6473555178107698,Parking Lot
0.5727409319448367,Parking Lot
0.5643001294697371,Parking Lot
0.5544339888868377,Parking Lot
0.5494383748352185,Parking Lot
0.5585657351940888,Parking Lot
0.551744247724329,Parking Lot
0.5418401468119635,Parking Lot
0.5453697343364041,Parking Lot
0.5478550542104179,Parking Lot
0.5418973179583934,Parking Lot
0.546948970670656,Parking Lot
0.5473080495329321,Parking Lot
0.5420103946718734,Parking Lot
0.5479088080755501,Parking Lot
0.5463002504663168,Parking Lot
0.537944118177948,Parking Lot
0.5424329408995601,Parking Lot
0.552041428462149,Parking Lot
0.548394983658992,Parking Lot
0.5616747075990871,Parking Lot
0.5584947846841652,Parking Lot
0.5506033340363699,Parking Lot
0.5531598144099497,Parking Lot
0.56091531806412,Parking Lot
0.5494315885441495,Parking Lot
0.5525110035926714,Parking Lot
0.5492788407478755,Parking Lot
0.5478810360667506,Parking Lot
0.54856634933686,Parking Lot
0.5527643499672298,Parking Lot
0.5477646517510052,Parking Lot
0.5541955453417915,Parking Lot
0.5538802702363087,Parking Lot
0.5489183566025188,Parking Lot
0.5528967943369992,Parking Lot
0.5604260587753304,Parking Lot
0.5537036475589898,Parking Lot
0.5590412622788231,Parking Lot
0.5677501911871541,Parking Lot
0.5504385630053912,Parking Lot
0.47054249523634956,Parking Lot
0.3019228109656009,Parking Lot
0.20568559897934033,Parking Lot
0.19588114125647726,Parking Lot
0.19528837571665653,Parking Lot
0.19064301515786014,Parking Lot
0.18827217421670386,Parking Lot
0.262051798914929,Parking Lot
0.4429869169403313,Parking Lot
0.5682702383615035,Parking Lot
0.6203794631735483,Parking Lot
0.6397074579967471,Parking Lot
0.6410370689733083,Parking Lot
0.6393205671937252,Parking Lot
0.6374754045264021,Parking Lot
0.6257156722860792,Parking Lot
0.6256594382217053,Parking Lot
0.6226629552663704,Parking Lot
0.615796611255153,Parking Lot
0.6218130403121609,Parking Lot
0.62430577482482,Parking Lot
0.615845022818952,Parking Lot
0.6226543656342658,Parking Lot
0.6187109652256052,Parking Lot
0.6203051330441898,Parking Lot
0.629955677857455,Parking Lot
0.6272278846092862,Parking Lot
0.6238429877679158,Parking Lot
0.6338476313926182,Parking Lot
0.6325673248085297,Parking Lot
0.6241028546999029,Parking Lot
0.6258709386268931,Parking Lot
0.6215708650980193,Parking Lot
0.6143601581340216,Parking Lot
0.6201156740012705,Parking Lot
0.6128628462138328,Parking Lot
0.6060018164607924,Parking Lot
0.6135195264611633,Parking Lot
0.6110514045934251,Parking Lot
0.6077591864661316,Parking Lot
0.613378568166579,Parking Lot
0.6000949089926693,Parking Lot
0.6013612516042666,Parking Lot
0.6161609590344392,Parking Lot
0.605827229918791,Parking Lot
0.604381443386372,Parking Lot
0.6076052028216431,Parking Lot
0.6049744179250971,Parking Lot
0.5918891943317952,Parking Lot
0.6007149961758987,Parking Lot
0.5941812042460533,Parking Lot
0.5931992168231344,Parking Lot
0.5971021777309558,Parking Lot
0.5237589099195163,Parking Lot
0.47441974923055213,Parking Lot
0.4745692527427899,Parking Lot
0.4671161846611183,Parking Lot
0.4621108023585968,Parking Lot
0.4721128850032687,Parking Lot
0.4672117125691307,Parking Lot
0.46330583169051964,Parking Lot
0.4723499933717185,Parking Lot
