jmag,Environment
18.08975883754119,Parking Lot
14.560921042671024,Parking Lot
21.98935641864261,Parking Lot
16.37656422953544,Parking Lot
11.62422388017369,Parking Lot
16.351776476789876,Parking Lot
2.040278811328076,Parking Lot
15.525068342109472,Parking Lot
11.946350877226367,Parking Lot
22.385348098784313,Parking Lot
19.64711064571655,Parking Lot
30.733510733138242,Parking Lot
15.401748700699008,Parking Lot
11.376874165153644,Parking Lot
10.976521401732048,Parking Lot
10.625875945186786,Parking Lot
9.61640595869893,Parking Lot
25.097427196366137,Parking Lot
25.535769798901768,Parking Lot
21.70310732852794,Parking Lot
8.207107538280463,Parking Lot
9.023094859503667,Parking Lot
17.91751846813889,Parking Lot
21.958957542843393,Parking Lot
14.936373264701933,Parking Lot
15.282009537282867,Parking Lot
14.26691709375216,Parking Lot
23.272457849363494,Parking Lot
27.496451881333886,Parking Lot
79.60617609841886,Parking Lot
20.379502298030744,Parking Lot
48.35503620018479,Parking Lot
20.542137413514126,Parking Lot
27.059219405998576,Parking Lot
28.55668363370314,Parking Lot
24.722585584214276,Parking Lot
22.176122212760774,Parking Lot
25.90849721824154,Parking Lot
25.571877245755836,Parking Lot
38.20775721374722,Parking Lot
8.299510952749827,Parking Lot
9.608415880055283,Parking Lot
9.574358494483963,Parking Lot
35.041627935312825,Parking Lot
46.82424935035464,Parking Lot
64.90546127401083,Parking Lot
39.97581064613309,Parking Lot
16.918583562845757,Parking Lot
29.608029455970307,Parking Lot
8.607063302311948,Parking Lot
20.262423030233062,Parking Lot
32.411995410096424,Parking Lot
65.31958671541312,Parking Lot
52.84756877191708,Parking Lot
36.834865850870386,Parking Lot
16.647037444665752,Parking Lot
19.37833601738059,Parking Lot
27.529572356331496,Parking Lot
29.651786303351052,Parking Lot
22.089344822561408,Parking Lot
4.914032966922975,Parking Lot
12.439385790660689,Parking Lot
24.299063720694754,Parking Lot
31.27531618206433,Parking Lot
35.41108022244025,Parking Lot
20.852353844964444,Parking Lot
19.964123207393815,Parking Lot
21.472895216994285,Parking Lot
15.815372863451413,Parking Lot
14.824957713598973,Parking Lot
18.191002778571836,Parking Lot
16.70330078786803,Parking Lot
43.29946634879,Parking Lot
34.877400655582065,Parking Lot
28.02872010652623,Parking Lot
20.621406165681613,Parking Lot
