angular_vel_mag,Environment
0.0036399272813109553,Parking Lot
0.0013249170922132259,Parking Lot
0.0018857861383065493,Parking Lot
0.0011624885244975506,Parking Lot
0.002760873568638168,Parking Lot
0.0010540665546155002,Parking Lot
0.002271295233170798,Parking Lot
0.0027790088848668243,Parking Lot
0.001100762645752091,Parking Lot
0.0017160838476886712,Parking Lot
0.0007748864528586481,Parking Lot
0.0014840084928992418,Parking Lot
0.0037801706667747142,Parking Lot
0.0025535266157819957,Parking Lot
0.002640392966160352,Parking Lot
0.004873441305708405,Parking Lot
0.011945045324906667,Parking Lot
0.0024632702158943,Parking Lot
0.0019569682645726562,Parking Lot
0.0019626470108790248,Parking Lot
0.0014759674488528493,Parking Lot
0.008393566269169714,Parking Lot
0.001777691765047744,Parking Lot
0.0024822569290205232,Parking Lot
0.008327371360304705,Parking Lot
0.007556039885824451,Parking Lot
0.0015836862216836148,Parking Lot
0.001579156279823114,Parking Lot
0.0018426682743900315,Parking Lot
0.0018077587010265415,Parking Lot
0.002347856388705047,Parking Lot
0.002115146774919406,Parking Lot
0.0015354629846140132,Parking Lot
0.004099058489132218,Parking Lot
0.023996050811754672,Parking Lot
0.06912137422761687,Parking Lot
0.5727375402923429,Parking Lot
0.7607110192657417,Parking Lot
0.1044802537948137,Parking Lot
0.24483383280154847,Parking Lot
0.6585790417340325,Parking Lot
0.3482992371291789,Parking Lot
0.15234400203559317,Parking Lot
0.19266411128000627,Parking Lot
0.11678300936572562,Parking Lot
0.0885336600283423,Parking Lot
0.13016697721845413,Parking Lot
0.10036303583279213,Parking Lot
0.11484872597640959,Parking Lot
0.11777691591567592,Parking Lot
0.09016985042179901,Parking Lot
0.10184310755161667,Parking Lot
0.16275776556577606,Parking Lot
0.06798163208967206,Parking Lot
0.2693639105343341,Parking Lot
0.1082535646827509,Parking Lot
0.24686833442520525,Parking Lot
0.25464050496237867,Parking Lot
0.029101232309805266,Parking Lot
0.2547132543099889,Parking Lot
0.0727658494454125,Parking Lot
0.0986178363748706,Parking Lot
0.117243428667745,Parking Lot
0.028928673702670268,Parking Lot
0.18149229521261143,Parking Lot
0.07264323423666981,Parking Lot
0.07864688038504761,Parking Lot
0.09220652682561509,Parking Lot
0.09135665421286682,Parking Lot
0.10023837876484959,Parking Lot
0.30874645540980605,Parking Lot
1.2650053532541465,Parking Lot
2.4566277463142057,Parking Lot
2.9113563708211694,Parking Lot
1.7247342131322856,Parking Lot
0.3665841756557588,Parking Lot
0.27066168089745546,Parking Lot
0.311731034932204,Parking Lot
0.1079850322598656,Parking Lot
0.23894876632813597,Parking Lot
0.09143890708064814,Parking Lot
0.1790060704888281,Parking Lot
0.05052358932264714,Parking Lot
0.20813169470012632,Parking Lot
0.18634334255859733,Parking Lot
0.0977039021086618,Parking Lot
0.10863257605658488,Parking Lot
0.11123080654359138,Parking Lot
0.6647790164828364,Parking Lot
0.8376770909220332,Parking Lot
0.1580105068617421,Parking Lot
0.11040900799558065,Parking Lot
0.15190291412509957,Parking Lot
0.22106669793078168,Parking Lot
0.05203349636962294,Parking Lot
0.17453626370981917,Parking Lot
0.8687413722861076,Parking Lot
1.0567031557492879,Parking Lot
0.4288624997017991,Parking Lot
0.1666018823091415,Parking Lot
0.13063637605997608,Parking Lot
0.06641681374935235,Parking Lot
0.2972450988793615,Parking Lot
0.14773699854374872,Parking Lot
0.06753644038727456,Parking Lot
0.18348086284908607,Parking Lot
0.22087421561935036,Parking Lot
0.04091724668254537,Parking Lot
0.28688908620289405,Parking Lot
0.19474642859208474,Parking Lot
0.10852882509015169,Parking Lot
0.21690579398623097,Parking Lot
0.16749809037146676,Parking Lot
0.15737047320929753,Parking Lot
0.12927250036333285,Parking Lot
0.12465508820335343,Parking Lot
0.12689929211302556,Parking Lot
0.10764804197171116,Parking Lot
0.1868897339468639,Parking Lot
0.1727268199811822,Parking Lot
0.2258140041301755,Parking Lot
0.13444181663301852,Parking Lot
0.07321522236043443,Parking Lot
0.14701555098153207,Parking Lot
0.18909935851957987,Parking Lot
0.21131624284548883,Parking Lot
0.12650020582296542,Parking Lot
0.3671510809636484,Parking Lot
0.21893292293550404,Parking Lot
0.2169253340948785,Parking Lot
0.15093945165507638,Parking Lot
0.5669342524649341,Parking Lot
0.7778382605707168,Parking Lot
0.14794737619419357,Parking Lot
0.08101770388808478,Parking Lot
0.24239841926697236,Parking Lot
0.15657953430616262,Parking Lot
0.053735146630476495,Parking Lot
0.13248177842374523,Parking Lot
0.16186308531021068,Parking Lot
0.07625218185722252,Parking Lot
0.29638024539309427,Parking Lot
0.07655798104044835,Parking Lot
0.3218792360196033,Parking Lot
0.2652659879681868,Parking Lot
0.1517786497336238,Parking Lot
0.2969753997174847,Parking Lot
0.14417661447106223,Parking Lot
0.05299928879530768,Parking Lot
0.18455783686416385,Parking Lot
0.3438520381895417,Parking Lot
0.16702042418913443,Parking Lot
0.17778487992651787,Parking Lot
0.20639929516260905,Parking Lot
0.1485722433396958,Parking Lot
0.28719296895431157,Parking Lot
0.05956038729102978,Parking Lot
0.10518031020519045,Parking Lot
0.1858290232934713,Parking Lot
0.24765442037015653,Parking Lot
0.2806392769318035,Parking Lot
0.37882439661988365,Parking Lot
0.9065340835321101,Parking Lot
0.753513843206282,Parking Lot
0.5185852857915975,Parking Lot
0.17976537732009293,Parking Lot
0.061929367781788855,Parking Lot
0.23278058404710425,Parking Lot
0.13393483253207505,Parking Lot
0.13596593900584023,Parking Lot
0.5187361976744611,Parking Lot
0.5395932503264681,Parking Lot
0.27971091635044826,Parking Lot
0.09092355594398767,Parking Lot
0.22274699186070637,Parking Lot
0.3368899791501031,Parking Lot
0.23578150315430424,Parking Lot
0.072933513325368,Parking Lot
0.32743138804131555,Parking Lot
0.2005452602072018,Parking Lot
0.10321792999150722,Parking Lot
0.22864378350576708,Parking Lot
0.9982387377490544,Parking Lot
1.2652838899091325,Parking Lot
0.3335287082877842,Parking Lot
0.49418689073425326,Parking Lot
0.13538767169843408,Parking Lot
0.27575600263358807,Parking Lot
0.972435256128232,Parking Lot
2.365166869334852,Parking Lot
2.121972872812225,Parking Lot
0.5546603312299594,Parking Lot
0.08276093434202249,Parking Lot
0.18907638863337323,Parking Lot
0.26818707201364594,Parking Lot
0.22885515305647594,Parking Lot
0.2723595397074488,Parking Lot
0.1713307591626762,Parking Lot
0.19784130235972516,Parking Lot
0.12799233968949011,Parking Lot
0.20056642640405656,Parking Lot
0.21786932066962883,Parking Lot
0.14346910770038315,Parking Lot
0.13520068759579468,Parking Lot
0.22719287096377336,Parking Lot
0.6919260923406891,Parking Lot
1.4821984666973744,Parking Lot
1.030626677376794,Parking Lot
0.294863748219114,Parking Lot
0.32694960921594574,Parking Lot
0.13067957209466047,Parking Lot
0.13361328501210162,Parking Lot
0.38287994885425647,Parking Lot
0.4202682211029289,Parking Lot
0.24598086743430989,Parking Lot
0.2905574964829662,Parking Lot
0.357022077413796,Parking Lot
0.17682385883357604,Parking Lot
0.334177108736868,Parking Lot
0.1296495391001726,Parking Lot
0.12490871992263021,Parking Lot
0.2703601006556968,Parking Lot
0.220169313734545,Parking Lot
0.17194582564231342,Parking Lot
0.22151735952883828,Parking Lot
0.3835848233616969,Parking Lot
0.10749388860175893,Parking Lot
0.20540440914729344,Parking Lot
0.12457154169217681,Parking Lot
0.11886608215171367,Parking Lot
0.23467297268363876,Parking Lot
0.09255712552576915,Parking Lot
0.07401087082628863,Parking Lot
0.14057735691111806,Parking Lot
0.4375425043691436,Parking Lot
0.0694340223499452,Parking Lot
0.29934660017807574,Parking Lot
0.1865382636995509,Parking Lot
0.17130557535743088,Parking Lot
0.24492551752747338,Parking Lot
0.13427601778859014,Parking Lot
0.09407037725629534,Parking Lot
0.2471025769734878,Parking Lot
0.26762848003993017,Parking Lot
0.1449870523937248,Parking Lot
0.18269030861292426,Parking Lot
0.3614878948459193,Parking Lot
0.05628465635138919,Parking Lot
0.2761663773346793,Parking Lot
0.18486180646628608,Parking Lot
0.033060139846316956,Parking Lot
0.24884072517030434,Parking Lot
0.1142751674663335,Parking Lot
0.10731753025632408,Parking Lot
0.09173945502466756,Parking Lot
0.15289902529537944,Parking Lot
0.11613472991786354,Parking Lot
0.13544734844731915,Parking Lot
0.3234620448269324,Parking Lot
0.306750598608051,Parking Lot
0.2381005001732045,Parking Lot
0.1919979663737597,Parking Lot
0.1442497834952814,Parking Lot
0.1910454003229646,Parking Lot
0.6883648990517377,Parking Lot
0.7033091599860882,Parking Lot
0.3008865292762799,Parking Lot
0.19569868302615692,Parking Lot
0.16716902346525714,Parking Lot
0.20172232203355467,Parking Lot
0.13419793677498987,Parking Lot
0.13625852904370053,Parking Lot
0.13170703800676348,Parking Lot
0.2605880868851903,Parking Lot
0.19696042150619172,Parking Lot
0.19507658690592475,Parking Lot
0.07394850175612597,Parking Lot
0.111090412966913,Parking Lot
0.26124842434063383,Parking Lot
0.058553501808982604,Parking Lot
0.1672585260587249,Parking Lot
0.07209470987725472,Parking Lot
0.28970591684810204,Parking Lot
0.10003209355163191,Parking Lot
0.18641653210260264,Parking Lot
0.12364933514624878,Parking Lot
0.10781564105966554,Parking Lot
0.2524672746735604,Parking Lot
0.11588734027832989,Parking Lot
0.036520662230939395,Parking Lot
0.09550892874442135,Parking Lot
0.30755576183701006,Parking Lot
0.04493473433943557,Parking Lot
0.21833104540883816,Parking Lot
0.11606052444263117,Parking Lot
0.09565679043471337,Parking Lot
0.300472384042002,Parking Lot
0.21140339517136217,Parking Lot
0.12230460743528328,Parking Lot
0.07745717482245004,Parking Lot
0.22210429607863463,Parking Lot
0.14821393265255817,Parking Lot
0.16815364248505368,Parking Lot
0.055319795119446354,Parking Lot
0.10747400380662803,Parking Lot
0.2334850259048575,Parking Lot
0.08351387874061739,Parking Lot
0.22412614777347806,Parking Lot
0.17623984711369733,Parking Lot
0.16402768689094135,Parking Lot
0.15432866892036254,Parking Lot
1.2469182711807079,Parking Lot
1.5262046214004563,Parking Lot
0.29740305195008815,Parking Lot
0.15814261122791892,Parking Lot
0.2281060602810079,Parking Lot
0.15193472117988832,Parking Lot
0.20861657504174067,Parking Lot
0.15171492427618744,Parking Lot
0.3886919735774855,Parking Lot
0.14704754197456466,Parking Lot
0.3788251988256168,Parking Lot
0.343411486238189,Parking Lot
0.11917286139154341,Parking Lot
0.3185791262885375,Parking Lot
0.10804233140092712,Parking Lot
0.16701413872137325,Parking Lot
0.1657339410776716,Parking Lot
0.1338132227411489,Parking Lot
0.18642186954795975,Parking Lot
0.07629161525326185,Parking Lot
0.4837292618374159,Parking Lot
0.10142709032357564,Parking Lot
0.5144864648600165,Parking Lot
0.21461112133868973,Parking Lot
0.1090929550305039,Parking Lot
0.23191247513134036,Parking Lot
0.28184784468191226,Parking Lot
0.1920861653849155,Parking Lot
0.21360383605619487,Parking Lot
0.21684847381835998,Parking Lot
0.06176563838491896,Parking Lot
0.29272771748892107,Parking Lot
0.08620654636575416,Parking Lot
0.09839891253774383,Parking Lot
0.15853021435511636,Parking Lot
0.16555321532294856,Parking Lot
0.0913225933165882,Parking Lot
0.06162826958393203,Parking Lot
0.425231119175797,Parking Lot
0.0639786076085567,Parking Lot
0.38175634929049357,Parking Lot
0.23661357944042025,Parking Lot
0.1308829108203269,Parking Lot
0.2746291298896587,Parking Lot
0.25986401227648687,Parking Lot
0.15926108226602023,Parking Lot
0.17612347900156378,Parking Lot
0.12224243463363806,Parking Lot
0.16379036164554625,Parking Lot
0.2440753524469978,Parking Lot
0.11307367378531295,Parking Lot
0.1462496771626031,Parking Lot
0.14985259879653395,Parking Lot
0.1036975349526168,Parking Lot
0.1538027561481058,Parking Lot
0.08078373334717226,Parking Lot
0.1318919818641244,Parking Lot
0.208552723595745,Parking Lot
0.45743539101729935,Parking Lot
1.640584021580215,Parking Lot
1.387576421568288,Parking Lot
0.24578731485403338,Parking Lot
0.10621732508896106,Parking Lot
0.286097650595366,Parking Lot
0.17899780185149194,Parking Lot
0.057600072957303954,Parking Lot
0.21654721458894913,Parking Lot
0.1673255194525386,Parking Lot
0.18762161641077274,Parking Lot
0.32959537117879184,Parking Lot
0.26192986370222415,Parking Lot
0.23930976881957092,Parking Lot
0.32863397729604293,Parking Lot
0.06423019731168972,Parking Lot
0.22443108665670927,Parking Lot
0.23928887288535272,Parking Lot
0.10990541005450215,Parking Lot
0.23485277802002122,Parking Lot
0.05865474559529909,Parking Lot
0.1941713130597613,Parking Lot
0.13741922035866247,Parking Lot
0.1013083445452019,Parking Lot
0.21937854341980398,Parking Lot
0.804823198859868,Parking Lot
1.269821086405923,Parking Lot
0.4967820287780249,Parking Lot
0.30715945972506253,Parking Lot
0.24289158827070467,Parking Lot
0.24258270739621854,Parking Lot
0.13049632733984734,Parking Lot
0.3008193635444462,Parking Lot
0.39284142050538273,Parking Lot
1.0664068883229043,Parking Lot
1.3392857108158926,Parking Lot
0.4345103032934733,Parking Lot
0.30526127736447134,Parking Lot
0.04834449715859372,Parking Lot
0.18271722536673102,Parking Lot
0.16704734884382721,Parking Lot
0.26899269581311924,Parking Lot
0.1464109605466718,Parking Lot
0.1752553690667839,Parking Lot
0.05708813535379665,Parking Lot
0.16458373125830167,Parking Lot
0.24621362935193475,Parking Lot
0.14482942768354257,Parking Lot
0.1591188437438237,Parking Lot
0.16087017456998584,Parking Lot
0.2502534325373479,Parking Lot
0.2647017672958365,Parking Lot
0.13482876027920798,Parking Lot
0.19220147107142804,Parking Lot
0.27358414591852565,Parking Lot
0.13191673570270462,Parking Lot
0.20897177370998127,Parking Lot
0.23092273049744938,Parking Lot
0.16876730451329258,Parking Lot
0.09955845675189397,Parking Lot
0.10673461122477072,Parking Lot
0.1978494707181192,Parking Lot
0.15506972474648248,Parking Lot
0.4015273697221169,Parking Lot
0.11358820534546167,Parking Lot
0.14633096201330803,Parking Lot
0.36951463188208844,Parking Lot
0.10334047625621925,Parking Lot
0.771961592785237,Parking Lot
0.9188504255994523,Parking Lot
0.2232860380629352,Parking Lot
0.2546664203772916,Parking Lot
0.15589045780635924,Parking Lot
0.08994154070184371,Parking Lot
0.19439568721349562,Parking Lot
0.26070566995431765,Parking Lot
0.18480304734707778,Parking Lot
0.11267195214470287,Parking Lot
0.27777590385325823,Parking Lot
0.094104106620896,Parking Lot
0.5258052330224396,Parking Lot
0.652332279759589,Parking Lot
0.33973193701596527,Parking Lot
0.10469292846951776,Parking Lot
0.30965598615777756,Parking Lot
0.257373250656568,Parking Lot
0.20849484075610805,Parking Lot
0.2951366600807283,Parking Lot
0.0844269886219742,Parking Lot
0.20987614382298872,Parking Lot
0.13160184429954366,Parking Lot
0.2016844353828346,Parking Lot
0.17337230848708687,Parking Lot
0.2677150463966442,Parking Lot
0.17622738064516807,Parking Lot
0.14641874901482899,Parking Lot
0.3869043304598691,Parking Lot
0.6364763192526985,Parking Lot
1.533388053162197,Parking Lot
0.748726225773234,Parking Lot
0.12940702206268448,Parking Lot
0.3090153550722033,Parking Lot
0.0766344400920221,Parking Lot
0.07206810280033751,Parking Lot
0.14546393657997916,Parking Lot
0.23017215743535213,Parking Lot
0.1338395847331882,Parking Lot
0.24564461998489381,Parking Lot
0.3785037281726038,Parking Lot
0.7294513589585014,Parking Lot
0.4640360965906091,Parking Lot
0.14461052279606376,Parking Lot
0.14160137180171137,Parking Lot
0.252510742755553,Parking Lot
0.13073358255750833,Parking Lot
0.12188116610930382,Parking Lot
0.1106946625288121,Parking Lot
0.14690576805038552,Parking Lot
0.21910943743201938,Parking Lot
0.26927404563145446,Parking Lot
0.1785754766595544,Parking Lot
0.3332641932408629,Parking Lot
0.19512253455335338,Parking Lot
0.28671758635052624,Parking Lot
0.18828185870702713,Parking Lot
0.08214161316266065,Parking Lot
0.15518599021063725,Parking Lot
0.17514258984462902,Parking Lot
0.06213461726493316,Parking Lot
0.2726253078913649,Parking Lot
0.26246994751263575,Parking Lot
0.22962716128730085,Parking Lot
0.47562281623245994,Parking Lot
