time,total_torque,footforce,d_footforce_dt,environment
6237.01,0.11655822664089219,736.1256686191564,0.1887698618912738,Indoor
6237.11,0.00302769667644444,736.1256686191564,3.5869760663732646,Indoor
6237.21,0.0010512898256741406,737.154664910967,4.091601725065457,Indoor
6237.31,0.0002906835293995698,737.1560214771362,1.1327592765888723,Indoor
6237.41,0.0003271210732276749,737.1560214771362,-2.575088789065621,Indoor
6237.52,0.0002970895509940344,737.1560214771362,-8.82057071444971,Indoor
6237.62,0.0004346671545762794,734.5760682189422,-3.610529394230028,Indoor
6237.72,0.0003419432900486149,736.6315225402725,0.41456544113217253,Indoor
6237.82,0.001042999651406118,735.097952656651,-1.975708059283478,Indoor
6237.92,0.0022900598634072174,735.6833557992188,0.523248073632323,Indoor
6238.02,0.004501807735243041,735.6031538812215,2.074399173196294,Indoor
6238.12,0.019771777563859623,735.6595829771487,3.278506553405994,Indoor
6238.22,0.023161340294976494,737.0746230877847,-5.014167152493203,Indoor
6238.32,0.03084526294462324,734.1328217700119,-4.849116720934826,Indoor
6238.42,0.029291583753596334,735.6031538812215,2.859978056917149,Indoor
6238.52,0.04250162338326659,735.6031538812215,-0.2470311677125815,Indoor
6238.62,0.07891258387453431,735.0789073290023,0.80484731964885,Indoor
6238.73,0.08474557692438418,735.6031538812215,6.021346157225652,Indoor
6238.83,0.019985830768889507,736.6315225402725,4.95283155368436,Indoor
6238.93,0.037054762640511246,736.6315225402725,-0.6056694783331765,Indoor
6239.03,0.04760446351745501,736.6315225402725,-5.627468255894862,Indoor
6239.13,0.013775174412970298,735.0789073290023,-2.643324831066911,Indoor
6239.23,0.006474274272002317,736.1093668742437,0.7981292525822494,Indoor
6239.33,0.014277862828591722,735.6031538812215,-1.135773643528628,Indoor
6239.43,0.008237926238584568,735.6031538812215,0.4700164937363321,Indoor
6239.53,0.005995762067249434,735.6031538812215,3.3311822686052213,Indoor
6239.63,0.012255201106421327,736.6315225402725,1.002231173100623,Indoor
6239.73,0.017590572306089257,735.6031538812215,-0.1282862605319065,Indoor
6239.84,0.02271845410807607,736.6315225402725,0.5493329555743971,Indoor
6239.94,0.025146903579244775,735.6031538812215,1.3487672082580324,Indoor
6240.04,0.04004515160553728,737.1560214771362,-1.8177075958047988,Indoor
6240.14,0.022203038754767,735.1605266878793,-4.741935487346019,Indoor
6240.24,0.03463194960193736,736.1256686191564,-4.890165937587189,Indoor
6240.34,0.06076323122191179,734.1478317987854,-0.6008569582797996,Indoor
6240.44,0.03930127237764108,735.6031538812215,5.477332851784852,Indoor
6240.54,0.030242672688606753,736.1256686191564,0.44157046022772345,Indoor
6240.64,0.059815300295015,735.1605266878793,0.9173948556662145,Indoor
6240.74,0.024354022548891074,736.1093668742437,3.331933523476716,Indoor
6240.84,0.0133289950550826,736.6315225402725,-3.7642337232771323,Indoor
6240.94,0.02078110193808546,734.6550210813236,-2.69108463441094,Indoor
6241.05,0.01657723438466075,736.1093668742437,0.6481290484913137,Indoor
6241.15,0.022030731575822193,735.1605266878793,-0.10405644896330804,Indoor
6241.25,0.00946866774905984,735.6031538812215,2.075370817958027,Indoor
6241.35,0.006354308282153574,736.1093668742437,-0.4280464269247506,Indoor
6241.45,0.009917420030380068,735.1605266878793,-0.3771154962700072,Indoor
6241.55,0.01861210202023911,736.1256686191564,-0.9359520081023984,Indoor
6241.65,0.013375339612250207,735.1605266878793,-2.644842646437275,Indoor
6241.75,0.012035008740147032,735.1605266878793,0.5656385971815742,Indoor
6241.85,0.0401647294968648,735.6031538812215,-0.3869805924532613,Indoor
6241.95,0.038581442571703525,735.1605266878793,-3.6643084995977357,Indoor
6242.05,0.010132350077651958,734.6386867025177,-2.0759483150570777,Indoor
6242.15,0.05031470888055377,734.6386867025177,0.7652974196021948,Indoor
6242.26,0.07166614327292053,735.1605266878793,-0.4025587295687962,Indoor
6242.36,0.035254580701454784,734.196840091266,1.6478722336915728,Indoor
6242.46,0.03927814636269756,735.667044253037,2.2365303019270417,Indoor
6242.56,0.06382430192799904,734.7189939017502,1.3504748582562844,Indoor
