d_footforce_dt,Environment
0.1887698618912738,Indoor
3.5869760663732646,Indoor
4.091601725065457,Indoor
1.1327592765888723,Indoor
-2.575088789065621,Indoor
-8.82057071444971,Indoor
-3.610529394230028,Indoor
0.41456544113217253,Indoor
-1.975708059283478,Indoor
0.523248073632323,Indoor
2.074399173196294,Indoor
3.278506553405994,Indoor
-5.014167152493203,Indoor
-4.849116720934826,Indoor
2.859978056917149,Indoor
-0.2470311677125815,Indoor
0.80484731964885,Indoor
6.021346157225652,Indoor
4.95283155368436,Indoor
-0.6056694783331765,Indoor
-5.627468255894862,Indoor
-2.643324831066911,Indoor
0.7981292525822494,Indoor
-1.135773643528628,Indoor
0.4700164937363321,Indoor
3.3311822686052213,Indoor
1.002231173100623,Indoor
-0.1282862605319065,Indoor
0.5493329555743971,Indoor
1.3487672082580324,Indoor
-1.8177075958047988,Indoor
-4.741935487346019,Indoor
-4.890165937587189,Indoor
-0.6008569582797996,Indoor
5.477332851784852,Indoor
0.44157046022772345,Indoor
0.9173948556662145,Indoor
3.331933523476716,Indoor
-3.7642337232771323,Indoor
-2.69108463441094,Indoor
0.6481290484913137,Indoor
-0.10405644896330804,Indoor
2.075370817958027,Indoor
-0.4280464269247506,Indoor
-0.3771154962700072,Indoor
-0.9359520081023984,Indoor
-2.644842646437275,Indoor
0.5656385971815742,Indoor
-0.3869805924532613,Indoor
-3.6643084995977357,Indoor
-2.0759483150570777,Indoor
0.7652974196021948,Indoor
-0.4025587295687962,Indoor
1.6478722336915728,Indoor
2.2365303019270417,Indoor
1.3504748582562844,Indoor
1.3835423814783019,Indoor
-1.1839143734230555,Indoor
-0.7513148083230149,Indoor
-0.4440303520292482,Indoor
-1.8952574495493177,Indoor
-0.8833595279644332,Indoor
2.565759165340227,Indoor
1.1348680017956239,Indoor
3.0354313319840576,Indoor
5.007173524499344,Indoor
-1.1403556355453945,Indoor
-4.369784138576617,Indoor
-2.390876870095799,Indoor
-0.3353671046787226,Indoor
0.17304201160637409,Indoor
-0.28387113383827606,Indoor
-1.2736287019012607,Indoor
2.4046884446531287,Indoor
4.22029188184107,Indoor
-1.7511167669386374,Indoor
-0.04101033528257899,Indoor
2.2243739599263406,Indoor
-2.0762021236999364,Indoor
-0.9114961311369412,Indoor
-0.8631937902904266,Indoor
-2.6572104733569324,Indoor
1.6814627975867231,Indoor
3.529645502682651,Indoor
-1.284248664996628,Indoor
-4.784255923081521,Indoor
-2.3546656179834278,Indoor
6.598764285757336,Indoor
3.8839769751308104,Indoor
-3.4725557089255585,Indoor
0.24223116908509443,Indoor
1.2087082251037566,Indoor
-1.2952829812401099,Indoor
0.7224446858042535,Indoor
4.0187464845945495,Indoor
1.746214062803732,Indoor
-2.994070814652717,Indoor
-3.319339001054297,Indoor
-4.733021783585284,Indoor
-3.8352683688822506,Indoor
0.6043373120503108,Indoor
1.5693617616121647,Indoor
3.8037626577527233,Indoor
3.1563601674840065,Indoor
1.8682902318839703,Indoor
-1.3765236153491407,Indoor
-4.95633504827501,Indoor
-0.31462793595835176,Indoor
3.1039304869368607,Indoor
-0.9282243576255654,Indoor
-2.1243989602993616,Indoor
-1.535209978178199,Indoor
-2.758213734227745,Indoor
0.6611385368810756,Indoor
0.5652567472819627,Indoor
0.5194195396978529,Indoor
1.068589191853083,Indoor
-0.679345384320854,Indoor
1.1315273694667294,Indoor
0.5710346197840935,Indoor
-0.01651180581674912,Indoor
-1.2426418184268162,Indoor
-3.349496837809956,Indoor
-0.2054561479750418,Indoor
0.8937436408263009,Indoor
-3.1078346016477854,Indoor
-1.6482468149510197,Indoor
2.7111405374308726,Indoor
0.4362582248287742,Indoor
-1.2462204641002201,Indoor
1.2094101899583278,Indoor
0.044501923652260404,Indoor
-1.740845472111803,Indoor
-0.4953344689043081,Indoor
0.7870204038745913,Indoor
1.6828224180390898,Indoor
0.3250780117927625,Indoor
-0.483927957636646,Indoor
-1.9552932893254575,Indoor
-1.7344689744543604,Indoor
1.4573556081691843,Indoor
2.2992905618887316,Indoor
-0.909558740149423,Indoor
