angular_vel_mag,Environment
0.0592762088512915,Indoor
0.07361998516703712,Indoor
0.06331529860392564,Indoor
0.05221485973279597,Indoor
0.02875673435960802,Indoor
0.02765407168334569,Indoor
0.07241405554922528,Indoor
0.06780793377734454,Indoor
0.03974052288614301,Indoor
0.027453319453048637,Indoor
0.02658840499943445,Indoor
0.031058816372303382,Indoor
0.05451761877020129,Indoor
0.024586125560477845,Indoor
0.05204611109421949,Indoor
0.027840972857690677,Indoor
0.032637396109472264,Indoor
0.017842110542199075,Indoor
0.05871015695051156,Indoor
0.08704810222434718,Indoor
0.07617338883331974,Indoor
0.04492743160039027,Indoor
0.044669472047323376,Indoor
0.02285580222281311,Indoor
0.015821582897973266,Indoor
0.029857711583237863,Indoor
0.02749856212737622,Indoor
0.06313514528626943,Indoor
0.05809113094013869,Indoor
0.039077373877497386,Indoor
0.01925497119872816,Indoor
0.05158869879449836,Indoor
0.08569946218633706,Indoor
0.0636095070643403,Indoor
0.04978930844434172,Indoor
0.023575106092372726,Indoor
0.045142353431231914,Indoor
0.05581044153673956,Indoor
0.055320051597112285,Indoor
0.06492754556769656,Indoor
0.05401607889075947,Indoor
0.05942539641602355,Indoor
0.06828366073803545,Indoor
0.04152320785623573,Indoor
0.028504603851267466,Indoor
0.017707933924372768,Indoor
0.02299460313429188,Indoor
0.0460320055185906,Indoor
0.05328105479355551,Indoor
0.040315993314156987,Indoor
0.03393733645097322,Indoor
0.012253016787822951,Indoor
0.022287770875172995,Indoor
0.02201739066728964,Indoor
0.026601979726778843,Indoor
0.06580983582013125,Indoor
0.04877510039039613,Indoor
0.02822421997364811,Indoor
0.017526642825701443,Indoor
0.03585726477051336,Indoor
0.06745822802752859,Indoor
0.07795517152356933,Indoor
0.05528241089571552,Indoor
0.04154034348650308,Indoor
0.03303992575826253,Indoor
0.03945478825685227,Indoor
0.029187674556726176,Indoor
0.02956529933919542,Indoor
0.03050555451460163,Indoor
0.03327105137354033,Indoor
0.011455044441127283,Indoor
0.012809579108181566,Indoor
0.04521203337192455,Indoor
0.11978790434162268,Indoor
0.4539010790161866,Indoor
0.7518416245172647,Indoor
0.7546877302666993,Indoor
0.3908524550185037,Indoor
0.08138744781850062,Indoor
0.17290292199890953,Indoor
0.8192514925079963,Indoor
1.7171164575436977,Indoor
2.4302124696825236,Indoor
2.4532672258815835,Indoor
1.8440757027672436,Indoor
0.97648829227279,Indoor
0.2418275145340687,Indoor
0.08502390807662834,Indoor
0.11885376813580945,Indoor
0.10761897499546323,Indoor
0.06803753450131503,Indoor
0.04807583496435296,Indoor
0.027599688705739096,Indoor
0.01821416478091581,Indoor
0.022010317033505717,Indoor
0.046268099678418675,Indoor
0.06893132429639257,Indoor
0.03834682469743457,Indoor
0.01739724804967997,Indoor
0.019382781611658108,Indoor
0.031188490081801072,Indoor
0.03494310354794502,Indoor
0.020280062113041872,Indoor
0.014524830050296155,Indoor
0.01851502616198391,Indoor
0.025743259793065184,Indoor
0.06098246576702746,Indoor
0.0747071321367592,Indoor
0.04705035034900769,Indoor
0.05680759887620038,Indoor
