jmag,Environment
2.259152168100258,Indoor
4.076934946796095,Indoor
6.523919273165888,Indoor
5.869194635766568,Indoor
2.9135086598709634,Indoor
2.828071582369423,Indoor
1.082131515371765,Indoor
0.5494222109777329,Indoor
3.12955702422611,Indoor
6.102041465039018,Indoor
6.826181734282994,Indoor
5.500969991114841,Indoor
1.2809528437446547,Indoor
2.767249598175491,Indoor
6.0230380034750235,Indoor
5.3152175447136125,Indoor
3.6755376729401243,Indoor
2.713309549789908,Indoor
1.1795212201314393,Indoor
4.114648284602047,Indoor
5.619221311052142,Indoor
6.539936388969231,Indoor
3.043287628040746,Indoor
0.7459039020141398,Indoor
1.2206667472236015,Indoor
2.8164623601780803,Indoor
3.107473813355913,Indoor
4.049774961694537,Indoor
5.081178588207479,Indoor
4.335823930378292,Indoor
1.3821883389580571,Indoor
1.092451530204879,Indoor
2.313449713416883,Indoor
1.4007463860188685,Indoor
0.9508157649669262,Indoor
3.4812477484789746,Indoor
4.281466173467764,Indoor
6.2033857306870095,Indoor
3.6121851977602697,Indoor
2.329225135281192,Indoor
2.250325537353967,Indoor
3.8418242545416303,Indoor
3.3316292144130566,Indoor
3.647811524867499,Indoor
3.0118362282139923,Indoor
1.6898148169607028,Indoor
1.7691880110445783,Indoor
1.3281558136145295,Indoor
2.099353444502899,Indoor
3.2614543638576032,Indoor
3.082314515144494,Indoor
4.408665920046779,Indoor
0.5468489354159033,Indoor
1.4456569673372568,Indoor
1.5642413261369568,Indoor
2.4736338563779925,Indoor
2.3563529783338457,Indoor
2.6154845249965906,Indoor
2.5386881990901284,Indoor
1.2712231233867441,Indoor
0.3915771217243476,Indoor
0.6219653623795075,Indoor
2.3981676208664995,Indoor
2.682878196862176,Indoor
4.283608247361798,Indoor
4.25676352039799,Indoor
1.4145229900753862,Indoor
2.157848380153428,Indoor
4.156553931022617,Indoor
4.020145407772635,Indoor
2.1458961655370077,Indoor
1.8993095872024301,Indoor
0.6720158275056816,Indoor
0.3458891573728674,Indoor
1.7393371252367615,Indoor
1.0835577205574451,Indoor
1.8568988825790862,Indoor
1.518997541917779,Indoor
1.9238018957302456,Indoor
1.904879482078205,Indoor
1.262422477197054,Indoor
1.0920375979353474,Indoor
