angular_v_mag,Environment
0.07073918820583139,Indoor
0.08337139330070001,Indoor
0.1339259154869212,Indoor
0.08917907750005025,Indoor
0.06747662706448793,Indoor
0.08846959969351013,Indoor
0.0938022692144491,Indoor
0.054369183212919225,Indoor
0.04316753826441824,Indoor
0.06931883392332831,Indoor
0.00868025944600752,Indoor
0.012480440369318302,Indoor
0.012796469785566419,Indoor
0.0163697674596214,Indoor
0.22282147301206678,Indoor
0.4758591885441013,Indoor
1.0871672824126828,Indoor
0.5461547661587466,Indoor
0.18886965594515076,Indoor
0.027450574778863212,Indoor
0.387454491107482,Indoor
1.393926010943627,Indoor
1.9908412855043702,Indoor
2.560590296916124,Indoor
2.414937063794518,Indoor
1.2946986160385678,Indoor
0.4028404323586335,Indoor
0.2016933956807471,Indoor
0.07435193955274345,Indoor
0.2161869800906613,Indoor
0.16497694791470205,Indoor
0.05983637015235958,Indoor
0.09496178408312343,Indoor
0.11671925833490293,Indoor
0.03001865894739436,Indoor
0.1226514211498999,Indoor
0.041224674825764154,Indoor
0.12772246735876197,Indoor
0.0077345410878743425,Indoor
0.01316314346955177,Indoor
0.06333338999050973,Indoor
0.04547394680957451,Indoor
0.0517274345284001,Indoor
0.14683967894778932,Indoor
0.06466590600927154,Indoor
0.12072688251292635,Indoor
0.11317758933326814,Indoor
0.026259431220799975,Indoor
0.1482537036131328,Indoor
0.08304910716973447,Indoor
0.09458467977325746,Indoor
0.121454204403347,Indoor
0.11480175087950584,Indoor
0.09560200421539242,Indoor
0.10921550996996818,Indoor
0.026521076147096187,Indoor
0.09684502239769427,Indoor
0.03342772571160039,Indoor
0.04539825279909054,Indoor
0.06140914187325936,Indoor
0.03298979799635051,Indoor
0.04420117957260833,Indoor
0.08576077756970273,Indoor
0.041494325727902244,Indoor
0.08032742204834642,Indoor
0.057350096032699964,Indoor
0.19677571523745035,Indoor
0.10453074625202007,Indoor
0.1107120437602509,Indoor
0.09876825970022057,Indoor
0.10340926009231591,Indoor
0.1151825181866169,Indoor
0.04196119144078254,Indoor
0.23786780409945438,Indoor
0.8305142669158166,Indoor
61.389112287210295,Indoor
1.9064036764030956,Indoor
0.8167180638622691,Indoor
0.16456491091991762,Indoor
0.1477546260164111,Indoor
0.06326900934786249,Indoor
0.06323457439217814,Indoor
0.13686174509003646,Indoor
0.19279871953228767,Indoor
0.0976191303229024,Indoor
0.12416027354226508,Indoor
0.164925858500388,Indoor
0.05454204947790283,Indoor
0.022787429380254427,Indoor
0.019546246106094272,Indoor
0.020412525583328903,Indoor
0.026636742759581136,Indoor
0.22251973026848643,Indoor
0.08303571162457667,Indoor
0.043302907904667856,Indoor
0.07953859622849999,Indoor
0.22148436261011759,Indoor
0.07877429379823264,Indoor
0.1398862823001601,Indoor
0.2019873321794218,Indoor
0.1621911301202693,Indoor
0.12838360827928902,Indoor
0.3407107939704868,Indoor
0.12392839004844708,Indoor
0.1207685986504769,Indoor
0.15559934055451516,Indoor
0.09674872543863267,Indoor
0.040846308193030055,Indoor
0.1277312582592437,Indoor
0.03037086418856048,Indoor
0.14005538835817774,Indoor
0.13932816339939924,Indoor
0.09318044907597309,Indoor
0.019696640119573585,Indoor
0.15417976256049157,Indoor
0.13889829487970703,Indoor
0.15629248680627542,Indoor
0.10668737695364873,Indoor
0.12681252136425675,Indoor
0.10839001592397804,Indoor
0.1093711688929033,Indoor
0.060095879667414406,Indoor
0.12593704495088195,Indoor
0.10134065950328085,Indoor
0.052468846092135486,Indoor
0.02815529181184223,Indoor
0.132213044299406,Indoor
0.14000791576930643,Indoor
0.035734734873979296,Indoor
0.043236429145456216,Indoor
0.01930836368416644,Indoor
0.017145767712178375,Indoor
0.351865123293015,Indoor
0.9470193647339867,Indoor
0.27679580231824297,Indoor
0.2501577918034944,Indoor
0.036723165345596824,Indoor
0.1123785225476828,Indoor
0.15293347913390226,Indoor
0.18129045249267817,Indoor
0.17204430756057892,Indoor
0.12487423622989621,Indoor
0.10996523356952415,Indoor
0.2594635815234963,Indoor
0.11161453123922711,Indoor
0.2724342198436028,Indoor
0.11830077975229139,Indoor
0.09891784431537072,Indoor
0.27571377526884616,Indoor
0.06940895043868574,Indoor
0.08791254621070864,Indoor
0.15225639205435512,Indoor
0.09084685807720497,Indoor
0.024251263654703762,Indoor
0.10250254438256512,Indoor
0.06080093904019919,Indoor
0.018750732496625414,Indoor
0.03073770238713457,Indoor
0.03773343561458464,Indoor
0.028849119271303042,Indoor
0.027268540443703408,Indoor
0.01210175116791021,Indoor
0.009279520079184688,Indoor
0.01113399601445944,Indoor
0.008706950521278076,Indoor
0.0030257844371339715,Indoor
0.05878784300592928,Indoor
0.05486087210617486,Indoor
0.04407613242436442,Indoor
0.00969214151361744,Indoor
0.016320820697503673,Indoor
0.007270044731637034,Indoor
0.0063420070797814716,Indoor
0.12468039412293254,Indoor
0.19513181314060798,Indoor
0.10110293149602527,Indoor
0.1410374476451541,Indoor
0.1456417705133046,Indoor
0.13307523866219587,Indoor
0.10063013129774002,Indoor
0.07145560939240597,Indoor
0.09447886665710076,Indoor
0.055505208108880134,Indoor
0.02444183719056379,Indoor
0.009250216413144665,Indoor
0.004318956397095613,Indoor
0.009198560087862174,Indoor
0.004851782663104542,Indoor
0.0045648429600587195,Indoor
0.003486381074983335,Indoor
0.002542564406263915,Indoor
0.003977347961897219,Indoor
0.0027662367939135127,Indoor
0.0029882716158343677,Indoor
0.0009186654722989025,Indoor
0.0022658447629955044,Indoor
0.00373028400527287,Indoor
0.06320252168742946,Indoor
0.1643111717733456,Indoor
0.15522299774144366,Indoor
0.13122182077825545,Indoor
0.05696995171000079,Indoor
0.21536663643639103,Indoor
0.1303583160843093,Indoor
0.0986278833292087,Indoor
0.14627298271522987,Indoor
0.5597217323249921,Indoor
0.18939786830310412,Indoor
0.29206165958285263,Indoor
0.14450588367274328,Indoor
0.17816746489258428,Indoor
0.2147324061079048,Indoor
0.10537095320936418,Indoor
0.13757211559556498,Indoor
0.1036927939917229,Indoor
0.028015871059275724,Indoor
0.12429767564198449,Indoor
0.14304028986617723,Indoor
0.08755731984248839,Indoor
0.15367464137586376,Indoor
0.05838082227923886,Indoor
0.19280552593750952,Indoor
0.07299522258230302,Indoor
0.06322839661963588,Indoor
0.1130043996069564,Indoor
0.05833412694125424,Indoor
0.02956773284663754,Indoor
0.10531582190369279,Indoor
0.03232492898677454,Indoor
0.06424026000103046,Indoor
0.06480452259680688,Indoor
0.07879410872013379,Indoor
0.0972919122024019,Indoor
0.09515270800665705,Indoor
0.1625313988502222,Indoor
0.08933299302587161,Indoor
0.14660508814921883,Indoor
0.07843421540890087,Indoor
0.1030569811566891,Indoor
0.11900861617756792,Indoor
0.08298117903337988,Indoor
0.058028189244414295,Indoor
0.06808985341617176,Indoor
0.10560858213175844,Indoor
0.09553785199344648,Indoor
0.08238449064923224,Indoor
0.07191207243745885,Indoor
0.6449022854743172,Indoor
1.2576966725050038,Indoor
0.6028934683696294,Indoor
0.26060411518239807,Indoor
0.03213356215858997,Indoor
0.16542743459671364,Indoor
0.40099478128056737,Indoor
1.444964577012184,Indoor
2.04535130674299,Indoor
1.8176678156803703,Indoor
0.4442633506851534,Indoor
0.15796726252283969,Indoor
0.09587049374004533,Indoor
0.05027468333067955,Indoor
0.10339514238589755,Indoor
0.10487439416921492,Indoor
0.11046482587484562,Indoor
0.13747009732301665,Indoor
0.04096738298939768,Indoor
0.0458930529056414,Indoor
0.11949958763527199,Indoor
0.14146188236058482,Indoor
0.06666707169210428,Indoor
0.17016692210003775,Indoor
0.21810798448933488,Indoor
0.21932390712989416,Indoor
0.057752646863347315,Indoor
0.10055591665183054,Indoor
0.18562560300411118,Indoor
0.0964906823317151,Indoor
0.11844656752515059,Indoor
0.10409682443134395,Indoor
0.05782756772509125,Indoor
0.11876294592443294,Indoor
0.1241440494242471,Indoor
0.052695461094860244,Indoor
0.18039439963094708,Indoor
0.17076842869690548,Indoor
0.1500031827343667,Indoor
0.13916293654881623,Indoor
0.138069234552814,Indoor
0.1769905677685816,Indoor
0.12465378504929907,Indoor
0.13256693957865212,Indoor
0.11008730804229862,Indoor
0.07121858758365088,Indoor
0.10113495424832042,Indoor
0.13430071333034685,Indoor
0.04337275116291312,Indoor
0.0948685585040697,Indoor
0.12532725965646857,Indoor
0.05846502192046174,Indoor
0.02347709242857837,Indoor
0.10630761213619687,Indoor
0.17130007627844185,Indoor
0.1809992493492722,Indoor
0.08363394733001656,Indoor
0.10924361561665816,Indoor
0.10173404857765164,Indoor
0.09927533133664096,Indoor
0.09541856660524585,Indoor
0.11871174566830396,Indoor
0.0968331827344131,Indoor
0.04458280507561184,Indoor
0.06192331061757047,Indoor
0.11276001167240135,Indoor
0.06325904781136016,Indoor
0.11097068928775652,Indoor
0.0666503872831954,Indoor
0.07868183709726163,Indoor
0.08948476679860055,Indoor
0.0594445240287101,Indoor
0.04692163996494627,Indoor
0.11270625456468737,Indoor
0.1385368074090421,Indoor
0.09974996179493006,Indoor
0.08502245332851847,Indoor
0.09384945028016962,Indoor
0.1291482622182735,Indoor
0.08150583448128078,Indoor
0.05369562738325103,Indoor
0.4776773147702707,Indoor
1.5094965364306072,Indoor
2.509167240516442,Indoor
3.0707171393687323,Indoor
1.6655375024156134,Indoor
0.6617886138837383,Indoor
0.20258759376884333,Indoor
0.10819794079856591,Indoor
0.09305152886976067,Indoor
0.17182411537851705,Indoor
0.14428512342029623,Indoor
0.10782352252175739,Indoor
0.8006507297485028,Indoor
0.8303638582234958,Indoor
0.07886775656122096,Indoor
0.12584402233515085,Indoor
0.1517030161107221,Indoor
0.27768634046528134,Indoor
1.3670253644804835,Indoor
1.9975510757637711,Indoor
0.5964978031426436,Indoor
0.13235300956910662,Indoor
0.15391396890795836,Indoor
0.0511139290702642,Indoor
0.1299590728075573,Indoor
0.09142630945192966,Indoor
0.1352434521927032,Indoor
0.13481150559206725,Indoor
0.06786027946449974,Indoor
0.05510075376072478,Indoor
0.17090107432371518,Indoor
0.19000684664937736,Indoor
0.09047310578641594,Indoor
0.09400679137700638,Indoor
0.14825976666648305,Indoor
0.10605602219883602,Indoor
0.05733044138684083,Indoor
0.10948142733089485,Indoor
0.19092603903773836,Indoor
0.0756269977021433,Indoor
0.12476034704941302,Indoor
0.08862168759445962,Indoor
0.04419385125783902,Indoor
0.09260103464324795,Indoor
0.12786190729454963,Indoor
0.05878751633646375,Indoor
0.07726304142013814,Indoor
0.15927530290989875,Indoor
0.10457242589272753,Indoor
0.06853530403675165,Indoor
0.03234893682593597,Indoor
0.1463712990749498,Indoor
0.05430077075880226,Indoor
0.1069878009551089,Indoor
0.13181653850564432,Indoor
0.020357799340793306,Indoor
0.17793864179250096,Indoor
0.15648411019448588,Indoor
0.07621198340320237,Indoor
0.15076545940052052,Indoor
0.10812166491966348,Indoor
0.05752618296045723,Indoor
0.059681505091611006,Indoor
0.0923388175362886,Indoor
0.1804744653129633,Indoor
0.09289457039569096,Indoor
0.028649467953174874,Indoor
0.07878238316400438,Indoor
0.1527971842803393,Indoor
0.025099506768062305,Indoor
0.08471084911627329,Indoor
0.0870973181274833,Indoor
0.13122285039199533,Indoor
0.1614387178622277,Indoor
0.03594856539557583,Indoor
0.3987559751614513,Indoor
0.15758349117607467,Indoor
0.1333816789471477,Indoor
0.1040590377201326,Indoor
0.07743368269713119,Indoor
0.03800702334108787,Indoor
0.11565420576874845,Indoor
0.07346327246325207,Indoor
0.1054518320341567,Indoor
0.09201551656563149,Indoor
0.0544723162279703,Indoor
0.13305533487106036,Indoor
0.06669866392672345,Indoor
0.011419905467209546,Indoor
0.02378750372384853,Indoor
0.005540647238532337,Indoor
0.009648550114181767,Indoor
0.009224458941314639,Indoor
0.012012948085332821,Indoor
0.003177834183543906,Indoor
0.00848945851863358,Indoor
0.006038300496000558,Indoor
0.006755656966572678,Indoor
0.0029714280895892773,Indoor
0.07004534576197213,Indoor
0.09202676735727502,Indoor
0.02734770538747287,Indoor
0.16580559847873055,Indoor
0.025402106295541706,Indoor
0.21165632420055389,Indoor
0.07893821219181493,Indoor
0.10174881065172209,Indoor
0.19716739375284648,Indoor
0.07239100832589641,Indoor
0.1699554492721548,Indoor
0.1783466467648046,Indoor
0.1206437570338805,Indoor
0.13252901825143815,Indoor
0.10364738259739124,Indoor
0.02915751381719642,Indoor
0.11534973077558527,Indoor
0.053679389955550036,Indoor
0.017248017741178262,Indoor
0.01222002557280471,Indoor
0.012252296192959077,Indoor
0.005321079777639244,Indoor
0.1049659571230596,Indoor
0.13946904934701457,Indoor
0.139421771026802,Indoor
0.10150403288485631,Indoor
0.18444685158551774,Indoor
0.1789474445341146,Indoor
0.17677561822830656,Indoor
0.11870906099367474,Indoor
0.47315982955234054,Indoor
0.3969625294609051,Indoor
0.09025629149261562,Indoor
0.12307874962803281,Indoor
0.1844214576127192,Indoor
0.057964596871711266,Indoor
0.11149830643171219,Indoor
0.2013647145996538,Indoor
0.14514082087200694,Indoor
0.14484260798880966,Indoor
0.20664428452052575,Indoor
0.03188306519141464,Indoor
0.339309954792075,Indoor
0.09751263780659403,Indoor
0.305828605146739,Indoor
0.11715557118635034,Indoor
0.04758114544648965,Indoor
0.23253902735302304,Indoor
0.055177388007769994,Indoor
0.07478509786020206,Indoor
0.1748917666644431,Indoor
0.11367984565239388,Indoor
0.12321594123640049,Indoor
0.15667220206967153,Indoor
0.04236107546510128,Indoor
0.060442105146660846,Indoor
0.16759050270182382,Indoor
0.03310375641358547,Indoor
0.02371013897323252,Indoor
0.011791507236142463,Indoor
0.0049686479700216234,Indoor
0.009682151630706865,Indoor
0.0023815935337500225,Indoor
0.007302008809909713,Indoor
0.0010202051999475496,Indoor
0.008037574181306212,Indoor
0.002232126053788204,Indoor
0.0062118354171693735,Indoor
0.001375096505704175,Indoor
0.003303372950485635,Indoor
0.0007754930431666169,Indoor
0.003763400932667236,Indoor
0.0013465548076480138,Indoor
0.00394316136748181,Indoor
0.0021041025759217934,Indoor
0.0029880809661051748,Indoor
0.003475728657418476,Indoor
0.0002715170712864774,Indoor
0.002406966939947288,Indoor
0.0019301481523448438,Indoor
0.0014095712326805355,Indoor
0.001229282982067194,Indoor
0.0013973427818543042,Indoor
0.0011048772465754293,Indoor
0.0013461605922029279,Indoor
0.001078948914453388,Indoor
0.0013815806925402394,Indoor
0.0008271591140765178,Indoor
0.0005789860879157444,Indoor
0.0052354499959410584,Indoor
0.001215596219967844,Indoor
0.0013960041583031969,Indoor
0.0014911363887988107,Indoor
0.00427994265031677,Indoor
0.005665130003804028,Indoor
0.0017265076020684079,Indoor
0.0001359016188277716,Indoor
0.001343520643682097,Indoor
0.005097573046068065,Indoor
0.005802965324728352,Indoor
0.0006612496427219854,Indoor
0.0009719074955982687,Indoor
0.002347305932340321,Indoor
0.003650732015637365,Indoor
0.0044388540379246035,Indoor
0.0016351734648042758,Indoor
0.0013303970121734275,Indoor
0.003948667847515092,Indoor
0.0012584834404949664,Indoor
0.0012691114726453736,Indoor
0.0026305571900265756,Indoor
0.0057857481400420555,Indoor
0.004365247792508617,Indoor
0.004012121898696437,Indoor
0.0023627017691617096,Indoor
0.003364954271606248,Indoor
0.007163419331576287,Indoor
0.001439998350693483,Indoor
0.003596586193878855,Indoor
0.004552209078019062,Indoor
0.0031853923981199784,Indoor
0.0018699059013757393,Indoor
0.001595987324511064,Indoor
0.0019599565939072048,Indoor
0.0007768073763809545,Indoor
0.002459719191290054,Indoor
0.001383757066829437,Indoor
0.0019169645927873235,Indoor
0.0016457240838001952,Indoor
0.00041041477799907104,Indoor
