angular_mag,Environment
1.7519006796333632,Indoor
1.7549054129832038,Indoor
1.7402145351763885,Indoor
1.7408936251036082,Indoor
1.745181253418673,Indoor
1.7357382807625263,Indoor
1.7333848152324314,Indoor
1.7386696606680043,Indoor
1.7402366668982874,Indoor
1.7368118371466896,Indoor
1.7447668684876412,Indoor
1.7454928389776694,Indoor
1.740116636776579,Indoor
1.7423228772421613,Indoor
1.7438668047873764,Indoor
1.734055374619645,Indoor
1.7390761101139203,Indoor
1.745047379530278,Indoor
1.7361732011531799,Indoor
1.7400031235926732,Indoor
1.745820031731006,Indoor
1.736740618996933,Indoor
1.7367223047505378,Indoor
1.7393737606650266,Indoor
1.7338980647059266,Indoor
1.7347847871927147,Indoor
1.7443179823643842,Indoor
1.7381680843991312,Indoor
1.7348124760614905,Indoor
1.7408881180549114,Indoor
1.7452862373111255,Indoor
1.738202833993047,Indoor
1.741022300381592,Indoor
1.7455657191892469,Indoor
1.735407479991071,Indoor
1.7373063954578074,Indoor
1.7416189459384421,Indoor
1.734487772171199,Indoor
1.734626742546361,Indoor
1.7385953799794964,Indoor
1.7332127137255637,Indoor
1.7296975156769374,Indoor
1.7367948567665124,Indoor
1.7292197968281824,Indoor
1.7256921943191752,Indoor
1.7320849235656142,Indoor
1.7323983585721734,Indoor
1.7297418580292783,Indoor
1.7319262366117616,Indoor
1.7323445772360013,Indoor
1.7256049436508056,Indoor
1.72984991894634,Indoor
1.7336977590511096,Indoor
1.727188052980881,Indoor
1.728217655791113,Indoor
1.7335748359683494,Indoor
1.7281721537949482,Indoor
1.7325462259502882,Indoor
1.735989126485114,Indoor
1.730777148098721,Indoor
1.7323742465898557,Indoor
1.7360624584719353,Indoor
1.72794336962285,Indoor
1.7309052197948867,Indoor
1.735121459738391,Indoor
1.7364711601249676,Indoor
1.7329918699668974,Indoor
1.7398142662370522,Indoor
1.73811975711526,Indoor
1.7327602694395776,Indoor
1.7377006364122232,Indoor
1.7390814827986953,Indoor
1.7284460027198987,Indoor
1.7330902537146329,Indoor
1.7345806212935304,Indoor
1.7283760440446534,Indoor
1.7369412521873882,Indoor
1.7404353257958391,Indoor
1.7374095401449805,Indoor
1.7400643448508653,Indoor
1.7402126444571824,Indoor
1.7397214052987946,Indoor
1.7404815135560157,Indoor
1.7417915199358702,Indoor
1.7637360290957222,Indoor
1.810752047351988,Indoor
1.9193854623030207,Indoor
1.9729926442672483,Indoor
1.9915077455690389,Indoor
1.9902753760869958,Indoor
2.028040438292429,Indoor
2.1673043507691108,Indoor
2.3661272475982225,Indoor
2.6219562132732595,Indoor
2.8629326514995004,Indoor
2.991582870263128,Indoor
3.031865052504221,Indoor
3.050562681279053,Indoor
3.0436054171537026,Indoor
3.0434051744310713,Indoor
3.0499059425276633,Indoor
3.0469286107674853,Indoor
3.041964759794532,Indoor
3.0472694173175445,Indoor
3.046207017155626,Indoor
3.0378418335898925,Indoor
3.038404798651807,Indoor
3.03881207200568,Indoor
3.039439740785163,Indoor
3.0399244081176904,Indoor
3.0387355786150594,Indoor
3.0385274547402346,Indoor
3.0343901641470805,Indoor
3.0448211688325815,Indoor
3.0412014141178894,Indoor
3.033446944981949,Indoor
3.0404735572471884,Indoor
3.038829856308717,Indoor
3.0285111395412576,Indoor
3.029392154586976,Indoor
3.037168164153166,Indoor
3.0270501768690865,Indoor
3.029008225910762,Indoor
3.0318750775466787,Indoor
3.027031861050441,Indoor
3.028090235366658,Indoor
3.0331393609656994,Indoor
3.031435243836148,Indoor
3.0282996835143003,Indoor
3.0324977062807976,Indoor
3.0336701720941486,Indoor
3.034327526056604,Indoor
3.0347468345079087,Indoor
3.035105963232252,Indoor
3.0424675006086837,Indoor
3.0370535880302163,Indoor
3.0329345284586795,Indoor
3.036653366171175,Indoor
3.0282271174747364,Indoor
3.0248617604633536,Indoor
3.029230726169687,Indoor
3.022994606192337,Indoor
3.02257604375559,Indoor
3.0449376119677702,Indoor
3.1273408125358992,Indoor
3.011704888863135,Indoor
2.8210678761517833,Indoor
